time 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC' 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 0.000000E+00 0.000000E+00 6.000000E+00 2.000000E+01
2.000000E-05 0.000000E+00 0.000000E+00 2.400000E+01 3.000000E+01
3.000000E-05 0.000000E+00 0.000000E+00 4.800000E+01 5.000000E+01
4.000000E-05 4.000000E+00 0.000000E+00 8.800000E+01 7.000000E+01
5.000000E-05 6.000000E+00 0.000000E+00 1.300000E+02 9.000000E+01
6.000000E-05 6.000000E+00 0.000000E+00 1.680000E+02 9.000000E+01
7.000000E-05 1.200000E+01 0.000000E+00 2.000000E+02 9.000000E+01
8.000000E-05 1.600000E+01 0.000000E+00 2.260000E+02 9.000000E+01
9.000000E-05 1.600000E+01 0.000000E+00 2.740000E+02 9.000000E+01
1.000000E-04 2.200000E+01 0.000000E+00 3.320000E+02 1.000000E+02
1.100000E-04 2.600000E+01 0.000000E+00 3.700000E+02 1.100000E+02
1.200000E-04 2.800000E+01 0.000000E+00 4.080000E+02 1.300000E+02
1.300000E-04 3.000000E+01 0.000000E+00 4.540000E+02 1.300000E+02
1.400000E-04 3.600000E+01 0.000000E+00 4.880000E+02 1.400000E+02
1.500000E-04 5.000000E+01 0.000000E+00 5.120000E+02 1.600000E+02
1.600000E-04 5.400000E+01 0.000000E+00 5.520000E+02 1.700000E+02
1.700000E-04 6.000000E+01 0.000000E+00 5.980000E+02 1.700000E+02
1.800000E-04 6.600000E+01 2.000000E+01 6.420000E+02 2.000000E+02
1.900000E-04 7.600000E+01 2.000000E+01 6.920000E+02 2.000000E+02
2.000000E-04 8.000000E+01 3.000000E+01 7.440000E+02 2.000000E+02
2.100000E-04 8.800000E+01 3.000000E+01 7.780000E+02 2.100000E+02
2.200000E-04 1.020000E+02 4.000000E+01 8.280000E+02 2.100000E+02
2.300000E-04 1.080000E+02 4.000000E+01 8.640000E+02 2.300000E+02
2.400000E-04 1.180000E+02 4.000000E+01 9.000000E+02 2.500000E+02
2.500000E-04 1.240000E+02 4.000000E+01 9.400000E+02 3.000000E+02
2.600000E-04 1.260000E+02 4.000000E+01 9.880000E+02 3.100000E+02
2.700000E-04 1.320000E+02 4.000000E+01 1.030000E+03 3.100000E+02
2.800000E-04 1.400000E+02 4.000000E+01 1.100000E+03 3.100000E+02
2.900000E-04 1.480000E+02 4.000000E+01 1.138000E+03 3.300000E+02
3.000000E-04 1.580000E+02 4.000000E+01 1.188000E+03 3.500000E+02
3.100000E-04 1.700000E+02 4.000000E+01 1.228000E+03 3.900000E+02
3.200000E-04 1.760000E+02 4.000000E+01 1.268000E+03 4.000000E+02
3.300000E-04 1.900000E+02 4.000000E+01 1.324000E+03 4.000000E+02
3.400000E-04 1.940000E+02 5.000000E+01 1.356000E+03 4.100000E+02
3.500000E-04 1.960000E+02 6.000000E+01 1.388000E+03 4.100000E+02
3.600000E-04 2.180000E+02 7.000000E+01 1.424000E+03 4.100000E+02
3.700000E-04 2.300000E+02 8.000000E+01 1.458000E+03 4.100000E+02
3.800000E-04 2.460000E+02 8.000000E+01 1.494000E+03 4.100000E+02
3.900000E-04 2.520000E+02 8.000000E+01 1.524000E+03 4.400000E+02
4.000000E-04 2.720000E+02 9.000000E+01 1.568000E+03 4.500000E+02
4.100000E-04 2.860000E+02 9.000000E+01 1.604000E+03 4.500000E+02
4.200000E-04 2.980000E+02 9.000000E+01 1.644000E+03 4.600000E+02
4.300000E-04 3.180000E+02 1.000000E+02 1.694000E+03 4.600000E+02
