time 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC' 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 0.000000E+00 0.000000E+00 4.000000E+00 3.000000E+01
2.000000E-05 0.000000E+00 0.000000E+00 1.800000E+01 5.000000E+01
3.000000E-05 2.000000E+00 0.000000E+00 4.200000E+01 5.000000E+01
4.000000E-05 2.000000E+00 0.000000E+00 6.600000E+01 5.000000E+01
5.000000E-05 2.000000E+00 0.000000E+00 1.120000E+02 7.000000E+01
6.000000E-05 2.000000E+00 0.000000E+00 1.380000E+02 7.000000E+01
7.000000E-05 4.000000E+00 0.000000E+00 1.740000E+02 7.000000E+01
8.000000E-05 6.000000E+00 0.000000E+00 2.260000E+02 7.000000E+01
9.000000E-05 8.000000E+00 0.000000E+00 2.700000E+02 7.000000E+01
1.000000E-04 1.400000E+01 0.000000E+00 3.060000E+02 8.000000E+01
1.100000E-04 1.800000E+01 0.000000E+00 3.500000E+02 9.000000E+01
1.200000E-04 2.200000E+01 0.000000E+00 3.760000E+02 1.000000E+02
1.300000E-04 2.400000E+01 0.000000E+00 4.280000E+02 1.000000E+02
1.400000E-04 3.000000E+01 0.000000E+00 4.620000E+02 1.100000E+02
1.500000E-04 3.200000E+01 0.000000E+00 5.160000E+02 1.100000E+02
1.600000E-04 3.200000E+01 0.000000E+00 5.540000E+02 1.200000E+02
1.700000E-04 3.400000E+01 0.000000E+00 5.940000E+02 1.300000E+02
1.800000E-04 4.000000E+01 0.000000E+00 6.440000E+02 1.600000E+02
1.900000E-04 4.200000E+01 0.000000E+00 6.760000E+02 1.700000E+02
2.000000E-04 4.800000E+01 0.000000E+00 7.000000E+02 1.800000E+02
2.100000E-04 5.400000E+01 0.000000E+00 7.300000E+02 1.900000E+02
2.200000E-04 6.200000E+01 0.000000E+00 7.600000E+02 2.100000E+02
2.300000E-04 6.400000E+01 1.000000E+01 7.960000E+02 2.100000E+02
2.400000E-04 7.000000E+01 1.000000E+01 8.480000E+02 2.300000E+02
2.500000E-04 7.800000E+01 1.000000E+01 8.920000E+02 2.400000E+02
2.600000E-04 9.600000E+01 1.000000E+01 9.220000E+02 2.400000E+02
2.700000E-04 1.120000E+02 2.000000E+01 9.620000E+02 2.600000E+02
2.800000E-04 1.220000E+02 2.000000E+01 9.940000E+02 2.700000E+02
2.900000E-04 1.340000E+02 2.000000E+01 1.028000E+03 2.900000E+02
3.000000E-04 1.460000E+02 2.000000E+01 1.068000E+03 3.000000E+02
3.100000E-04 1.580000E+02 2.000000E+01 1.108000E+03 3.200000E+02
3.200000E-04 1.720000E+02 2.000000E+01 1.140000E+03 3.200000E+02
3.300000E-04 1.840000E+02 2.000000E+01 1.180000E+03 3.200000E+02
3.400000E-04 1.980000E+02 3.000000E+01 1.216000E+03 3.400000E+02
3.500000E-04 2.140000E+02 3.000000E+01 1.258000E+03 3.500000E+02
3.600000E-04 2.280000E+02 3.000000E+01 1.300000E+03 3.600000E+02
3.700000E-04 2.360000E+02 3.000000E+01 1.334000E+03 3.700000E+02
3.800000E-04 2.520000E+02 3.000000E+01 1.368000E+03 3.800000E+02
3.900000E-04 2.700000E+02 3.000000E+01 1.426000E+03 4.000000E+02
4.000000E-04 2.900000E+02 3.000000E+01 1.466000E+03 4.100000E+02
4.100000E-04 3.080000E+02 3.000000E+01 1.508000E+03 4.100000E+02
4.200000E-04 3.260000E+02 3.000000E+01 1.546000E+03 4.100000E+02
4.300000E-04 3.460000E+02 3.000000E+01 1.586000E+03 4.200000E+02
4.400000E-04 3.700000E+02 3.000000E+01 1.632000E+03 4.400000E+02
4.500000E-04 3.820000E+02 4.000000E+01 1.676000E+03 4.400000E+02
4.600000E-04 4.020000E+02 4.000000E+01 1.712000E+03 4.700000E+02
4.700000E-04 4.220000E+02 5.000000E+01 1.758000E+03 5.000000E+02
4.800000E-04 4.340000E+02 6.000000E+01 1.798000E+03 5.000000E+02
4.900000E-04 4.540000E+02 6.000000E+01 1.836000E+03 5.200000E+02
5.000000E-04 4.720000E+02 7.000000E+01 1.860000E+03 5.200000E+02
5.100000E-04 4.900000E+02 8.000000E+01 1.890000E+03 5.200000E+02
5.200000E-04 5.020000E+02 9.000000E+01 1.928000E+03 5.500000E+02
5.300000E-04 5.160000E+02 9.000000E+01 1.962000E+03 5.600000E+02
5.400000E-04 5.480000E+02 9.000000E+01 1.996000E+03 5.600000E+02
5.500000E-04 5.620000E+02 9.000000E+01 2.026000E+03 5.700000E+02
5.600000E-04 5.700000E+02 9.000000E+01 2.064000E+03 5.800000E+02
5.700000E-04 5.940000E+02 9.000000E+01 2.122000E+03 6.000000E+02
5.800000E-04 6.180000E+02 9.000000E+01 2.162000E+03 6.400000E+02
5.900000E-04 6.280000E+02 9.000000E+01 2.200000E+03 6.500000E+02
6.000000E-04 6.440000E+02 9.000000E+01 2.236000E+03 6.500000E+02
6.100000E-04 6.600000E+02 9.000000E+01 2.278000E+03 6.800000E+02
6.200000E-04 6.680000E+02 9.000000E+01 2.318000E+03 6.900000E+02
6.300000E-04 6.860000E+02 1.000000E+02 2.354000E+03 6.900000E+02
6.400000E-04 7.100000E+02 1.000000E+02 2.380000E+03 6.900000E+02
6.500000E-04 7.360000E+02 1.100000E+02 2.430000E+03 6.900000E+02
