time 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC' 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 2.000000E+00 0.000000E+00 2.000000E+00 2.000000E+01
2.000000E-05 4.000000E+00 0.000000E+00 1.400000E+01 3.000000E+01
3.000000E-05 4.000000E+00 0.000000E+00 4.400000E+01 4.000000E+01
4.000000E-05 6.000000E+00 0.000000E+00 8.200000E+01 5.000000E+01
5.000000E-05 8.000000E+00 0.000000E+00 1.140000E+02 7.000000E+01
6.000000E-05 1.000000E+01 0.000000E+00 1.520000E+02 7.000000E+01
7.000000E-05 1.200000E+01 0.000000E+00 1.980000E+02 7.000000E+01
8.000000E-05 1.800000E+01 0.000000E+00 2.340000E+02 7.000000E+01
9.000000E-05 2.600000E+01 0.000000E+00 2.680000E+02 7.000000E+01
1.000000E-04 2.600000E+01 0.000000E+00 3.080000E+02 8.000000E+01
1.100000E-04 3.000000E+01 0.000000E+00 3.300000E+02 8.000000E+01
1.200000E-04 3.800000E+01 0.000000E+00 3.540000E+02 9.000000E+01
1.300000E-04 4.200000E+01 0.000000E+00 4.080000E+02 1.000000E+02
1.400000E-04 4.800000E+01 0.000000E+00 4.360000E+02 1.100000E+02
1.500000E-04 5.800000E+01 1.000000E+01 4.820000E+02 1.200000E+02
1.600000E-04 6.200000E+01 2.000000E+01 5.220000E+02 1.200000E+02
1.700000E-04 7.400000E+01 2.000000E+01 5.580000E+02 1.200000E+02
1.800000E-04 8.600000E+01 2.000000E+01 5.980000E+02 1.300000E+02
1.900000E-04 9.000000E+01 2.000000E+01 6.340000E+02 1.400000E+02
2.000000E-04 1.020000E+02 2.000000E+01 6.740000E+02 1.400000E+02
2.100000E-04 1.140000E+02 2.000000E+01 7.220000E+02 1.700000E+02
2.200000E-04 1.220000E+02 2.000000E+01 7.660000E+02 1.700000E+02
2.300000E-04 1.280000E+02 2.000000E+01 7.940000E+02 1.700000E+02
2.400000E-04 1.400000E+02 2.000000E+01 8.320000E+02 1.800000E+02
2.500000E-04 1.460000E+02 2.000000E+01 8.760000E+02 1.900000E+02
2.600000E-04 1.500000E+02 2.000000E+01 9.160000E+02 2.200000E+02
2.700000E-04 1.580000E+02 2.000000E+01 9.480000E+02 2.200000E+02
2.800000E-04 1.640000E+02 2.000000E+01 9.860000E+02 2.200000E+02
2.900000E-04 1.740000E+02 3.000000E+01 1.028000E+03 2.300000E+02
3.000000E-04 1.820000E+02 3.000000E+01 1.072000E+03 2.400000E+02
3.100000E-04 1.840000E+02 3.000000E+01 1.110000E+03 2.400000E+02
3.200000E-04 1.920000E+02 3.000000E+01 1.156000E+03 2.400000E+02
3.300000E-04 2.040000E+02 5.000000E+01 1.196000E+03 2.500000E+02
3.400000E-04 2.120000E+02 5.000000E+01 1.240000E+03 2.600000E+02
3.500000E-04 2.240000E+02 5.000000E+01 1.292000E+03 2.600000E+02
3.600000E-04 2.400000E+02 5.000000E+01 1.332000E+03 2.700000E+02
3.700000E-04 2.500000E+02 5.000000E+01 1.376000E+03 2.700000E+02
3.800000E-04 2.680000E+02 5.000000E+01 1.414000E+03 2.800000E+02
3.900000E-04 2.800000E+02 6.000000E+01 1.450000E+03 3.000000E+02
4.000000E-04 2.940000E+02 6.000000E+01 1.492000E+03 3.200000E+02
4.100000E-04 3.140000E+02 7.000000E+01 1.526000E+03 3.400000E+02
4.200000E-04 3.260000E+02 7.000000E+01 1.558000E+03 3.500000E+02
4.300000E-04 3.400000E+02 7.000000E+01 1.582000E+03 3.600000E+02
4.400000E-04 3.580000E+02 7.000000E+01 1.626000E+03 3.800000E+02
4.500000E-04 3.820000E+02 8.000000E+01 1.658000E+03 3.900000E+02
4.600000E-04 3.980000E+02 8.000000E+01 1.702000E+03 3.900000E+02
4.700000E-04 4.120000E+02 8.000000E+01 1.722000E+03 3.900000E+02
4.800000E-04 4.280000E+02 9.000000E+01 1.758000E+03 3.900000E+02
4.900000E-04 4.520000E+02 9.000000E+01 1.790000E+03 4.000000E+02
5.000000E-04 4.720000E+02 1.000000E+02 1.828000E+03 4.000000E+02
5.100000E-04 4.900000E+02 1.100000E+02 1.872000E+03 4.000000E+02
5.200000E-04 5.120000E+02 1.100000E+02 1.910000E+03 4.000000E+02
5.300000E-04 5.280000E+02 1.100000E+02 1.950000E+03 4.200000E+02
5.400000E-04 5.520000E+02 1.100000E+02 1.984000E+03 4.300000E+02
5.500000E-04 5.640000E+02 1.100000E+02 2.018000E+03 4.400000E+02
5.600000E-04 5.880000E+02 1.200000E+02 2.042000E+03 4.400000E+02
5.700000E-04 6.080000E+02 1.300000E+02 2.090000E+03 4.500000E+02
5.800000E-04 6.220000E+02 1.300000E+02 2.138000E+03 4.600000E+02
5.900000E-04 6.320000E+02 1.300000E+02 2.170000E+03 4.800000E+02
6.000000E-04 6.480000E+02 1.500000E+02 2.212000E+03 4.800000E+02
6.100000E-04 6.640000E+02 1.700000E+02 2.256000E+03 4.800000E+02
6.200000E-04 6.780000E+02 1.800000E+02 2.298000E+03 5.000000E+02
6.300000E-04 6.980000E+02 1.800000E+02 2.342000E+03 5.000000E+02
6.400000E-04 7.120000E+02 1.800000E+02 2.390000E+03 5.100000E+02
6.500000E-04 7.380000E+02 1.800000E+02 2.434000E+03 5.200000E+02
6.600000E-04 7.660000E+02 1.800000E+02 2.460000E+03 5.200000E+02
6.700000E-04 7.800000E+02 1.800000E+02 2.488000E+03 5.200000E+02
6.800000E-04 7.860000E+02 1.800000E+02 2.524000E+03 5.300000E+02
6.900000E-04 7.980000E+02 1.800000E+02 2.572000E+03 5.300000E+02
7.000000E-04 8.180000E+02 1.800000E+02 2.610000E+03 5.300000E+02
7.100000E-04 8.300000E+02 1.800000E+02 2.670000E+03 5.300000E+02
7.200000E-04 8.420000E+02 1.800000E+02 2.712000E+03 5.600000E+02
7.300000E-04 8.800000E+02 2.000000E+02 2.758000E+03 5.800000E+02
7.400000E-04 8.980000E+02 2.000000E+02 2.800000E+03 5.900000E+02
7.500000E-04 9.320000E+02 2.000000E+02 2.828000E+03 6.100000E+02
7.600000E-04 9.560000E+02 2.200000E+02 2.870000E+03 6.300000E+02
7.700000E-04 9.760000E+02 2.200000E+02 2.908000E+03 6.400000E+02
7.800000E-04 9.980000E+02 2.200000E+02 2.948000E+03 6.500000E+02
7.900000E-04 1.012000E+03 2.200000E+02 2.990000E+03 6.700000E+02
8.000000E-04 1.032000E+03 2.400000E+02 3.022000E+03 6.800000E+02
8.100000E-04 1.050000E+03 2.600000E+02 3.056000E+03 6.800000E+02
8.200000E-04 1.068000E+03 2.600000E+02 3.088000E+03 6.900000E+02
8.300000E-04 1.090000E+03 2.600000E+02 3.120000E+03 7.200000E+02
8.400000E-04 1.102000E+03 2.600000E+02 3.168000E+03 7.200000E+02
8.500000E-04 1.116000E+03 2.600000E+02 3.212000E+03 7.300000E+02
8.600000E-04 1.134000E+03 2.700000E+02 3.250000E+03 7.300000E+02
8.700000E-04 1.162000E+03 2.800000E+02 3.290000E+03 7.500000E+02
8.800000E-04 1.180000E+03 2.800000E+02 3.318000E+03 7.500000E+02
8.900000E-04 1.214000E+03 2.800000E+02 3.362000E+03 7.500000E+02
9.000000E-04 1.246000E+03 2.800000E+02 3.400000E+03 7.500000E+02
9.100000E-04 1.262000E+03 2.800000E+02 3.444000E+03 7.800000E+02
9.200000E-04 1.288000E+03 2.800000E+02 3.486000E+03 7.900000E+02
9.300000E-04 1.302000E+03 2.900000E+02 3.528000E+03 8.000000E+02
9.400000E-04 1.326000E+03 2.900000E+02 3.574000E+03 8.300000E+02
9.500000E-04 1.346000E+03 2.900000E+02 3.626000E+03 8.400000E+02
9.600000E-04 1.374000E+03 2.900000E+02 3.660000E+03 8.600000E+02
9.700000E-04 1.416000E+03 2.900000E+02 3.704000E+03 8.600000E+02
9.800000E-04 1.430000E+03 2.900000E+02 3.760000E+03 8.600000E+02
9.900000E-04 1.460000E+03 2.900000E+02 3.794000E+03 8.700000E+02
1.000000E-03 1.492000E+03 3.000000E+02 3.836000E+03 8.800000E+02
