time 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC' 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 0.000000E+00 0.000000E+00 4.000000E+00 3.000000E+01
2.000000E-05 0.000000E+00 0.000000E+00 2.200000E+01 4.000000E+01
3.000000E-05 2.000000E+00 0.000000E+00 6.200000E+01 7.000000E+01
4.000000E-05 2.000000E+00 0.000000E+00 8.600000E+01 7.000000E+01
5.000000E-05 6.000000E+00 0.000000E+00 1.120000E+02 8.000000E+01
6.000000E-05 8.000000E+00 0.000000E+00 1.420000E+02 9.000000E+01
7.000000E-05 8.000000E+00 0.000000E+00 1.920000E+02 1.000000E+02
8.000000E-05 1.000000E+01 0.000000E+00 2.280000E+02 1.200000E+02
9.000000E-05 1.400000E+01 0.000000E+00 2.500000E+02 1.200000E+02
1.000000E-04 1.600000E+01 0.000000E+00 2.840000E+02 1.200000E+02
1.100000E-04 2.000000E+01 0.000000E+00 3.460000E+02 1.300000E+02
1.200000E-04 2.000000E+01 0.000000E+00 3.780000E+02 1.300000E+02
1.300000E-04 2.800000E+01 0.000000E+00 4.220000E+02 1.300000E+02
1.400000E-04 3.200000E+01 0.000000E+00 4.540000E+02 1.400000E+02
1.500000E-04 4.400000E+01 1.000000E+01 4.880000E+02 1.500000E+02
1.600000E-04 4.800000E+01 1.000000E+01 5.140000E+02 1.700000E+02
1.700000E-04 5.800000E+01 1.000000E+01 5.540000E+02 1.700000E+02
1.800000E-04 6.400000E+01 1.000000E+01 5.940000E+02 1.700000E+02
1.900000E-04 7.400000E+01 1.000000E+01 6.460000E+02 1.700000E+02
2.000000E-04 7.400000E+01 1.000000E+01 6.860000E+02 1.800000E+02
2.100000E-04 8.000000E+01 2.000000E+01 7.400000E+02 1.900000E+02
2.200000E-04 9.200000E+01 2.000000E+01 7.780000E+02 1.900000E+02
2.300000E-04 9.800000E+01 2.000000E+01 8.060000E+02 2.100000E+02
2.400000E-04 1.100000E+02 2.000000E+01 8.660000E+02 2.300000E+02
2.500000E-04 1.200000E+02 3.000000E+01 8.960000E+02 2.400000E+02
2.600000E-04 1.260000E+02 3.000000E+01 9.360000E+02 2.500000E+02
2.700000E-04 1.320000E+02 3.000000E+01 9.680000E+02 2.700000E+02
2.800000E-04 1.480000E+02 3.000000E+01 9.920000E+02 3.000000E+02
2.900000E-04 1.560000E+02 3.000000E+01 1.058000E+03 3.000000E+02
3.000000E-04 1.720000E+02 3.000000E+01 1.100000E+03 3.300000E+02
3.100000E-04 1.940000E+02 3.000000E+01 1.128000E+03 3.300000E+02
3.200000E-04 2.080000E+02 4.000000E+01 1.176000E+03 3.500000E+02
3.300000E-04 2.260000E+02 4.000000E+01 1.210000E+03 3.600000E+02
3.400000E-04 2.380000E+02 6.000000E+01 1.244000E+03 3.600000E+02
3.500000E-04 2.440000E+02 6.000000E+01 1.280000E+03 3.800000E+02
3.600000E-04 2.480000E+02 7.000000E+01 1.324000E+03 3.800000E+02
3.700000E-04 2.560000E+02 8.000000E+01 1.364000E+03 3.900000E+02
3.800000E-04 2.780000E+02 8.000000E+01 1.410000E+03 4.000000E+02
3.900000E-04 2.900000E+02 8.000000E+01 1.436000E+03 4.000000E+02
4.000000E-04 3.020000E+02 9.000000E+01 1.464000E+03 4.100000E+02
4.100000E-04 3.140000E+02 9.000000E+01 1.506000E+03 4.200000E+02
4.200000E-04 3.200000E+02 9.000000E+01 1.550000E+03 4.300000E+02
4.300000E-04 3.340000E+02 1.000000E+02 1.584000E+03 4.400000E+02
4.400000E-04 3.460000E+02 1.000000E+02 1.610000E+03 4.700000E+02
4.500000E-04 3.560000E+02 1.100000E+02 1.634000E+03 4.700000E+02
4.600000E-04 3.680000E+02 1.100000E+02 1.662000E+03 4.700000E+02
4.700000E-04 3.860000E+02 1.300000E+02 1.712000E+03 4.800000E+02
4.800000E-04 3.980000E+02 1.300000E+02 1.758000E+03 4.800000E+02
4.900000E-04 4.180000E+02 1.300000E+02 1.808000E+03 4.800000E+02
5.000000E-04 4.200000E+02 1.300000E+02 1.850000E+03 5.000000E+02
5.100000E-04 4.420000E+02 1.300000E+02 1.884000E+03 5.000000E+02
5.200000E-04 4.640000E+02 1.300000E+02 1.918000E+03 5.100000E+02
5.300000E-04 4.880000E+02 1.300000E+02 1.964000E+03 5.100000E+02
5.400000E-04 5.140000E+02 1.400000E+02 2.000000E+03 5.300000E+02
5.500000E-04 5.260000E+02 1.400000E+02 2.034000E+03 5.400000E+02
5.600000E-04 5.420000E+02 1.400000E+02 2.094000E+03 5.400000E+02
5.700000E-04 5.680000E+02 1.400000E+02 2.128000E+03 5.600000E+02
5.800000E-04 5.900000E+02 1.500000E+02 2.168000E+03 5.600000E+02
5.900000E-04 6.020000E+02 1.600000E+02 2.212000E+03 5.600000E+02
6.000000E-04 6.140000E+02 1.600000E+02 2.256000E+03 5.600000E+02
6.100000E-04 6.320000E+02 1.600000E+02 2.284000E+03 5.800000E+02
6.200000E-04 6.520000E+02 1.600000E+02 2.324000E+03 5.900000E+02
6.300000E-04 6.680000E+02 1.600000E+02 2.374000E+03 6.000000E+02
6.400000E-04 6.860000E+02 1.700000E+02 2.414000E+03 6.100000E+02
6.500000E-04 7.040000E+02 1.700000E+02 2.454000E+03 6.100000E+02
