 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 111 0.000000E+00 0.000000E+00
2.000000E-05 162 1.600000E+01 2.000000E+01
3.000000E-05 224 3.400000E+01 3.000000E+01
4.000000E-05 324 6.600000E+01 6.000000E+01
5.000000E-05 403 1.000000E+02 6.000000E+01
6.000000E-05 498 1.420000E+02 6.000000E+01
7.000000E-05 565 1.720000E+02 7.000000E+01
8.000000E-05 649 2.160000E+02 8.000000E+01
9.000000E-05 767 2.660000E+02 8.000000E+01
1.000000E-04 862 3.040000E+02 9.000000E+01
1.100000E-04 945 3.420000E+02 9.000000E+01
1.200000E-04 1011 3.820000E+02 9.000000E+01
1.300000E-04 1080 4.080000E+02 1.000000E+02
1.400000E-04 1166 4.440000E+02 1.100000E+02
1.500000E-04 1265 4.860000E+02 1.200000E+02
1.600000E-04 1373 5.460000E+02 1.300000E+02
1.700000E-04 1472 5.860000E+02 1.400000E+02
1.800000E-04 1569 6.220000E+02 1.500000E+02
1.900000E-04 1661 6.600000E+02 1.500000E+02
2.000000E-04 1752 7.140000E+02 1.500000E+02
2.100000E-04 1854 7.600000E+02 1.500000E+02
2.200000E-04 1940 8.060000E+02 1.500000E+02
2.300000E-04 2023 8.400000E+02 1.500000E+02
2.400000E-04 2122 8.840000E+02 1.500000E+02
2.500000E-04 2207 9.120000E+02 1.600000E+02
2.600000E-04 2322 9.620000E+02 1.900000E+02
2.700000E-04 2415 1.008000E+03 1.900000E+02
2.800000E-04 2520 1.058000E+03 2.000000E+02
2.900000E-04 2617 1.104000E+03 2.100000E+02
3.000000E-04 2704 1.148000E+03 2.200000E+02
3.100000E-04 2804 1.186000E+03 2.200000E+02
3.200000E-04 2914 1.232000E+03 2.400000E+02
3.300000E-04 2997 1.270000E+03 2.400000E+02
3.400000E-04 3098 1.328000E+03 2.600000E+02
3.500000E-04 3177 1.352000E+03 2.700000E+02
3.600000E-04 3256 1.394000E+03 2.700000E+02
3.700000E-04 3354 1.438000E+03 2.700000E+02
3.800000E-04 3435 1.472000E+03 2.900000E+02
3.900000E-04 3550 1.514000E+03 3.000000E+02
4.000000E-04 3651 1.562000E+03 3.100000E+02
4.100000E-04 3747 1.612000E+03 3.100000E+02
4.200000E-04 3798 1.648000E+03 3.200000E+02
4.300000E-04 3876 1.676000E+03 3.200000E+02
4.400000E-04 3964 1.716000E+03 3.200000E+02
4.500000E-04 4052 1.758000E+03 3.300000E+02
4.600000E-04 4168 1.806000E+03 3.500000E+02
4.700000E-04 4248 1.850000E+03 3.700000E+02
4.800000E-04 4335 1.880000E+03 3.700000E+02
4.900000E-04 4423 1.922000E+03 3.700000E+02
5.000000E-04 4546 1.976000E+03 3.900000E+02
5.100000E-04 4643 2.020000E+03 4.000000E+02
5.200000E-04 4745 2.068000E+03 4.100000E+02
5.300000E-04 4831 2.102000E+03 4.100000E+02
5.400000E-04 4925 2.158000E+03 4.100000E+02
5.500000E-04 5032 2.202000E+03 4.200000E+02
5.600000E-04 5101 2.232000E+03 4.300000E+02
5.700000E-04 5197 2.282000E+03 4.300000E+02
5.800000E-04 5295 2.334000E+03 4.400000E+02
5.900000E-04 5370 2.366000E+03 4.400000E+02
6.000000E-04 5451 2.398000E+03 4.500000E+02
6.100000E-04 5550 2.444000E+03 4.600000E+02
6.200000E-04 5623 2.476000E+03 4.600000E+02
6.300000E-04 5716 2.526000E+03 4.600000E+02
6.400000E-04 5791 2.558000E+03 4.700000E+02
6.500000E-04 5892 2.600000E+03 4.700000E+02
6.600000E-04 5977 2.640000E+03 4.900000E+02
6.700000E-04 6069 2.684000E+03 5.100000E+02
6.800000E-04 6167 2.726000E+03 5.300000E+02
6.900000E-04 6254 2.768000E+03 5.400000E+02
7.000000E-04 6367 2.816000E+03 5.700000E+02
7.100000E-04 6450 2.848000E+03 5.800000E+02
7.200000E-04 6550 2.892000E+03 5.800000E+02
7.300000E-04 6636 2.932000E+03 5.900000E+02
7.400000E-04 6752 2.984000E+03 6.100000E+02
7.500000E-04 6844 3.020000E+03 6.400000E+02
7.600000E-04 6927 3.062000E+03 6.600000E+02
7.700000E-04 7007 3.102000E+03 6.800000E+02
7.800000E-04 7106 3.148000E+03 6.800000E+02
7.900000E-04 7187 3.184000E+03 6.800000E+02
8.000000E-04 7286 3.224000E+03 6.900000E+02
8.100000E-04 7389 3.274000E+03 7.000000E+02
8.200000E-04 7479 3.312000E+03 7.100000E+02
8.300000E-04 7573 3.346000E+03 7.400000E+02
8.400000E-04 7681 3.404000E+03 7.500000E+02
8.500000E-04 7767 3.440000E+03 7.600000E+02
8.600000E-04 7871 3.482000E+03 7.700000E+02
8.700000E-04 7963 3.532000E+03 8.000000E+02
8.800000E-04 8028 3.556000E+03 8.100000E+02
8.900000E-04 8113 3.598000E+03 8.100000E+02
9.000000E-04 8215 3.640000E+03 8.500000E+02
9.100000E-04 8301 3.678000E+03 8.700000E+02
9.200000E-04 8373 3.712000E+03 8.800000E+02
9.300000E-04 8445 3.748000E+03 8.900000E+02
9.400000E-04 8510 3.772000E+03 8.900000E+02
9.500000E-04 8584 3.800000E+03 8.900000E+02
9.600000E-04 8665 3.838000E+03 9.100000E+02
9.700000E-04 8769 3.890000E+03 9.100000E+02
9.800000E-04 8865 3.936000E+03 9.100000E+02
9.900000E-04 8952 3.974000E+03 9.100000E+02
1.000000E-03 9043 4.008000E+03 9.100000E+02
