 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 126 8.000000E+00 0.000000E+00
2.000000E-05 181 1.600000E+01 1.000000E+01
3.000000E-05 262 4.800000E+01 2.000000E+01
4.000000E-05 339 8.200000E+01 5.000000E+01
5.000000E-05 431 1.120000E+02 6.000000E+01
6.000000E-05 535 1.560000E+02 9.000000E+01
7.000000E-05 613 1.880000E+02 1.100000E+02
8.000000E-05 725 2.400000E+02 1.200000E+02
9.000000E-05 816 2.740000E+02 1.300000E+02
1.000000E-04 902 3.200000E+02 1.600000E+02
1.100000E-04 995 3.580000E+02 1.900000E+02
1.200000E-04 1098 4.120000E+02 1.900000E+02
1.300000E-04 1181 4.520000E+02 2.000000E+02
1.400000E-04 1278 4.880000E+02 2.100000E+02
1.500000E-04 1372 5.280000E+02 2.200000E+02
1.600000E-04 1480 5.780000E+02 2.200000E+02
1.700000E-04 1560 6.120000E+02 2.300000E+02
1.800000E-04 1681 6.660000E+02 2.400000E+02
1.900000E-04 1768 7.060000E+02 2.400000E+02
2.000000E-04 1878 7.620000E+02 2.400000E+02
2.100000E-04 1974 8.100000E+02 2.500000E+02
2.200000E-04 2047 8.480000E+02 2.500000E+02
2.300000E-04 2122 8.840000E+02 2.600000E+02
2.400000E-04 2216 9.160000E+02 2.600000E+02
2.500000E-04 2303 9.620000E+02 2.600000E+02
2.600000E-04 2395 1.002000E+03 2.700000E+02
2.700000E-04 2492 1.040000E+03 2.700000E+02
2.800000E-04 2572 1.084000E+03 2.700000E+02
2.900000E-04 2664 1.132000E+03 2.800000E+02
3.000000E-04 2753 1.170000E+03 2.800000E+02
3.100000E-04 2850 1.214000E+03 2.800000E+02
3.200000E-04 2945 1.256000E+03 3.100000E+02
3.300000E-04 3025 1.296000E+03 3.200000E+02
3.400000E-04 3120 1.338000E+03 3.200000E+02
3.500000E-04 3204 1.384000E+03 3.200000E+02
3.600000E-04 3290 1.412000E+03 3.200000E+02
3.700000E-04 3381 1.456000E+03 3.200000E+02
3.800000E-04 3468 1.506000E+03 3.300000E+02
3.900000E-04 3546 1.538000E+03 3.500000E+02
4.000000E-04 3621 1.568000E+03 3.700000E+02
4.100000E-04 3719 1.608000E+03 3.800000E+02
4.200000E-04 3798 1.650000E+03 3.800000E+02
4.300000E-04 3883 1.688000E+03 3.900000E+02
4.400000E-04 3963 1.720000E+03 3.900000E+02
4.500000E-04 4047 1.756000E+03 3.900000E+02
4.600000E-04 4125 1.792000E+03 3.900000E+02
4.700000E-04 4212 1.826000E+03 4.000000E+02
4.800000E-04 4285 1.870000E+03 4.000000E+02
4.900000E-04 4351 1.900000E+03 4.000000E+02
5.000000E-04 4426 1.920000E+03 4.200000E+02
5.100000E-04 4532 1.968000E+03 4.200000E+02
5.200000E-04 4634 2.012000E+03 4.300000E+02
5.300000E-04 4715 2.054000E+03 4.500000E+02
5.400000E-04 4795 2.084000E+03 4.600000E+02
5.500000E-04 4892 2.136000E+03 4.600000E+02
5.600000E-04 4968 2.168000E+03 4.600000E+02
5.700000E-04 5051 2.210000E+03 4.700000E+02
5.800000E-04 5157 2.244000E+03 4.700000E+02
5.900000E-04 5245 2.290000E+03 4.700000E+02
6.000000E-04 5355 2.336000E+03 4.800000E+02
6.100000E-04 5438 2.370000E+03 4.800000E+02
6.200000E-04 5532 2.418000E+03 4.900000E+02
6.300000E-04 5620 2.458000E+03 5.100000E+02
6.400000E-04 5719 2.504000E+03 5.200000E+02
6.500000E-04 5825 2.556000E+03 5.200000E+02
6.600000E-04 5905 2.590000E+03 5.300000E+02
6.700000E-04 5989 2.622000E+03 5.500000E+02
6.800000E-04 6087 2.672000E+03 5.600000E+02
6.900000E-04 6180 2.708000E+03 5.600000E+02
7.000000E-04 6270 2.748000E+03 5.600000E+02
7.100000E-04 6361 2.798000E+03 5.700000E+02
7.200000E-04 6445 2.828000E+03 6.000000E+02
7.300000E-04 6525 2.866000E+03 6.100000E+02
7.400000E-04 6608 2.904000E+03 6.200000E+02
7.500000E-04 6704 2.950000E+03 6.300000E+02
7.600000E-04 6801 2.996000E+03 6.600000E+02
7.700000E-04 6890 3.030000E+03 6.600000E+02
7.800000E-04 6986 3.072000E+03 6.600000E+02
7.900000E-04 7093 3.130000E+03 6.600000E+02
8.000000E-04 7162 3.154000E+03 6.600000E+02
8.100000E-04 7235 3.182000E+03 6.700000E+02
8.200000E-04 7329 3.226000E+03 6.700000E+02
8.300000E-04 7412 3.266000E+03 6.800000E+02
8.400000E-04 7492 3.296000E+03 6.800000E+02
8.500000E-04 7593 3.358000E+03 6.900000E+02
8.600000E-04 7659 3.390000E+03 6.900000E+02
8.700000E-04 7749 3.430000E+03 7.000000E+02
8.800000E-04 7822 3.462000E+03 7.100000E+02
8.900000E-04 7897 3.496000E+03 7.100000E+02
9.000000E-04 7987 3.530000E+03 7.400000E+02
9.100000E-04 8087 3.562000E+03 7.500000E+02
9.200000E-04 8196 3.604000E+03 7.800000E+02
9.300000E-04 8303 3.664000E+03 7.800000E+02
9.400000E-04 8378 3.714000E+03 7.800000E+02
9.500000E-04 8477 3.752000E+03 7.800000E+02
9.600000E-04 8573 3.798000E+03 7.800000E+02
9.700000E-04 8648 3.832000E+03 7.800000E+02
9.800000E-04 8726 3.872000E+03 7.800000E+02
9.900000E-04 8818 3.904000E+03 7.900000E+02
1.000000E-03 8884 3.940000E+03 8.000000E+02
