 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 27 0.000000E+00 0.000000E+00
2.000000E-05 65 0.000000E+00 0.000000E+00
3.000000E-05 112 0.000000E+00 0.000000E+00
4.000000E-05 146 0.000000E+00 0.000000E+00
5.000000E-05 189 0.000000E+00 0.000000E+00
6.000000E-05 231 0.000000E+00 0.000000E+00
7.000000E-05 272 2.000000E+00 1.000000E+01
8.000000E-05 319 4.000000E+00 1.000000E+01
9.000000E-05 376 8.000000E+00 1.000000E+01
1.000000E-04 422 1.000000E+01 1.000000E+01
1.100000E-04 466 2.000000E+01 2.000000E+01
1.200000E-04 508 2.200000E+01 2.000000E+01
1.300000E-04 560 2.600000E+01 2.000000E+01
1.400000E-04 610 3.600000E+01 2.000000E+01
1.500000E-04 654 4.000000E+01 2.000000E+01
1.600000E-04 707 4.400000E+01 2.000000E+01
1.700000E-04 768 5.600000E+01 2.000000E+01
1.800000E-04 824 6.400000E+01 2.000000E+01
1.900000E-04 864 6.400000E+01 2.000000E+01
2.000000E-04 915 7.200000E+01 2.000000E+01
2.100000E-04 977 8.000000E+01 2.000000E+01
2.200000E-04 1022 8.600000E+01 2.000000E+01
2.300000E-04 1078 9.400000E+01 2.000000E+01
2.400000E-04 1130 1.020000E+02 2.000000E+01
2.500000E-04 1194 1.220000E+02 2.000000E+01
2.600000E-04 1231 1.280000E+02 2.000000E+01
2.700000E-04 1274 1.400000E+02 2.000000E+01
2.800000E-04 1326 1.560000E+02 2.000000E+01
2.900000E-04 1378 1.660000E+02 2.000000E+01
3.000000E-04 1426 1.700000E+02 2.000000E+01
3.100000E-04 1490 1.800000E+02 2.000000E+01
3.200000E-04 1551 1.960000E+02 4.000000E+01
3.300000E-04 1609 2.100000E+02 4.000000E+01
3.400000E-04 1649 2.160000E+02 4.000000E+01
3.500000E-04 1712 2.360000E+02 4.000000E+01
3.600000E-04 1771 2.440000E+02 4.000000E+01
3.700000E-04 1832 2.640000E+02 4.000000E+01
3.800000E-04 1881 2.720000E+02 5.000000E+01
3.900000E-04 1925 2.880000E+02 5.000000E+01
4.000000E-04 1976 3.040000E+02 5.000000E+01
4.100000E-04 2034 3.220000E+02 5.000000E+01
4.200000E-04 2097 3.440000E+02 5.000000E+01
4.300000E-04 2156 3.580000E+02 5.000000E+01
4.400000E-04 2222 3.820000E+02 6.000000E+01
4.500000E-04 2283 3.880000E+02 7.000000E+01
4.600000E-04 2338 3.980000E+02 7.000000E+01
4.700000E-04 2402 4.060000E+02 7.000000E+01
4.800000E-04 2472 4.220000E+02 7.000000E+01
4.900000E-04 2540 4.380000E+02 7.000000E+01
5.000000E-04 2591 4.540000E+02 7.000000E+01
5.100000E-04 2646 4.720000E+02 7.000000E+01
5.200000E-04 2711 4.900000E+02 8.000000E+01
5.300000E-04 2775 5.040000E+02 9.000000E+01
5.400000E-04 2828 5.200000E+02 9.000000E+01
5.500000E-04 2882 5.320000E+02 9.000000E+01
5.600000E-04 2955 5.500000E+02 1.000000E+02
5.700000E-04 3005 5.600000E+02 1.000000E+02
5.800000E-04 3069 5.780000E+02 1.000000E+02
5.900000E-04 3124 5.940000E+02 1.000000E+02
6.000000E-04 3186 6.100000E+02 1.200000E+02
6.100000E-04 3248 6.320000E+02 1.200000E+02
6.200000E-04 3305 6.440000E+02 1.200000E+02
6.300000E-04 3375 6.680000E+02 1.200000E+02
6.400000E-04 3443 6.900000E+02 1.200000E+02
6.500000E-04 3501 7.060000E+02 1.300000E+02
6.600000E-04 3572 7.280000E+02 1.300000E+02
6.700000E-04 3631 7.420000E+02 1.300000E+02
6.800000E-04 3699 7.720000E+02 1.400000E+02
6.900000E-04 3754 7.880000E+02 1.500000E+02
7.000000E-04 3810 8.060000E+02 1.500000E+02
7.100000E-04 3873 8.300000E+02 1.500000E+02
7.200000E-04 3937 8.460000E+02 1.600000E+02
7.300000E-04 4000 8.740000E+02 1.600000E+02
7.400000E-04 4055 8.940000E+02 1.700000E+02
7.500000E-04 4113 9.160000E+02 1.700000E+02
7.600000E-04 4175 9.400000E+02 1.800000E+02
7.700000E-04 4236 9.620000E+02 1.900000E+02
7.800000E-04 4290 9.840000E+02 2.000000E+02
7.900000E-04 4358 9.980000E+02 2.000000E+02
8.000000E-04 4416 1.018000E+03 2.000000E+02
8.100000E-04 4488 1.046000E+03 2.000000E+02
8.200000E-04 4556 1.072000E+03 2.100000E+02
8.300000E-04 4617 1.082000E+03 2.100000E+02
8.400000E-04 4698 1.102000E+03 2.200000E+02
8.500000E-04 4769 1.142000E+03 2.200000E+02
8.600000E-04 4848 1.178000E+03 2.200000E+02
8.700000E-04 4909 1.196000E+03 2.200000E+02
8.800000E-04 4963 1.218000E+03 2.200000E+02
8.900000E-04 5021 1.232000E+03 2.200000E+02
9.000000E-04 5089 1.256000E+03 2.200000E+02
9.100000E-04 5163 1.278000E+03 2.200000E+02
9.200000E-04 5244 1.312000E+03 2.200000E+02
9.300000E-04 5322 1.346000E+03 2.200000E+02
9.400000E-04 5388 1.366000E+03 2.300000E+02
9.500000E-04 5444 1.388000E+03 2.300000E+02
9.600000E-04 5516 1.420000E+03 2.400000E+02
9.700000E-04 5584 1.444000E+03 2.400000E+02
9.800000E-04 5656 1.466000E+03 2.400000E+02
9.900000E-04 5744 1.498000E+03 2.500000E+02
1.000000E-03 5815 1.522000E+03 2.600000E+02
