 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 35 0.000000E+00 0.000000E+00
2.000000E-05 74 0.000000E+00 0.000000E+00
3.000000E-05 106 0.000000E+00 0.000000E+00
4.000000E-05 143 2.000000E+00 0.000000E+00
5.000000E-05 190 2.000000E+00 0.000000E+00
6.000000E-05 229 2.000000E+00 0.000000E+00
7.000000E-05 286 4.000000E+00 0.000000E+00
8.000000E-05 334 4.000000E+00 0.000000E+00
9.000000E-05 381 1.000000E+01 0.000000E+00
1.000000E-04 429 1.000000E+01 0.000000E+00
1.100000E-04 491 1.200000E+01 0.000000E+00
1.200000E-04 542 1.400000E+01 0.000000E+00
1.300000E-04 595 2.400000E+01 1.000000E+01
1.400000E-04 653 3.200000E+01 1.000000E+01
1.500000E-04 701 4.000000E+01 1.000000E+01
1.600000E-04 762 5.400000E+01 1.000000E+01
1.700000E-04 829 6.200000E+01 1.000000E+01
1.800000E-04 875 7.000000E+01 1.000000E+01
1.900000E-04 927 7.600000E+01 2.000000E+01
2.000000E-04 965 8.200000E+01 2.000000E+01
2.100000E-04 1019 8.800000E+01 2.000000E+01
2.200000E-04 1081 1.100000E+02 2.000000E+01
2.300000E-04 1127 1.180000E+02 2.000000E+01
2.400000E-04 1183 1.240000E+02 2.000000E+01
2.500000E-04 1239 1.320000E+02 2.000000E+01
2.600000E-04 1286 1.380000E+02 3.000000E+01
2.700000E-04 1339 1.500000E+02 3.000000E+01
2.800000E-04 1398 1.580000E+02 3.000000E+01
2.900000E-04 1463 1.780000E+02 4.000000E+01
3.000000E-04 1518 1.920000E+02 5.000000E+01
3.100000E-04 1559 2.080000E+02 5.000000E+01
3.200000E-04 1613 2.180000E+02 5.000000E+01
3.300000E-04 1662 2.360000E+02 5.000000E+01
3.400000E-04 1712 2.460000E+02 6.000000E+01
3.500000E-04 1768 2.580000E+02 7.000000E+01
3.600000E-04 1835 2.780000E+02 7.000000E+01
3.700000E-04 1885 2.940000E+02 7.000000E+01
3.800000E-04 1934 3.040000E+02 7.000000E+01
3.900000E-04 1993 3.180000E+02 7.000000E+01
4.000000E-04 2066 3.380000E+02 8.000000E+01
4.100000E-04 2124 3.540000E+02 9.000000E+01
4.200000E-04 2178 3.640000E+02 9.000000E+01
4.300000E-04 2239 3.800000E+02 1.100000E+02
4.400000E-04 2281 3.880000E+02 1.100000E+02
4.500000E-04 2344 4.000000E+02 1.100000E+02
4.600000E-04 2410 4.180000E+02 1.100000E+02
4.700000E-04 2450 4.240000E+02 1.100000E+02
4.800000E-04 2507 4.340000E+02 1.100000E+02
4.900000E-04 2567 4.580000E+02 1.100000E+02
5.000000E-04 2638 4.700000E+02 1.100000E+02
5.100000E-04 2692 4.940000E+02 1.100000E+02
5.200000E-04 2752 5.100000E+02 1.100000E+02
5.300000E-04 2807 5.320000E+02 1.100000E+02
5.400000E-04 2864 5.480000E+02 1.200000E+02
5.500000E-04 2920 5.620000E+02 1.300000E+02
5.600000E-04 2977 5.800000E+02 1.300000E+02
5.700000E-04 3027 5.960000E+02 1.300000E+02
5.800000E-04 3075 5.980000E+02 1.300000E+02
5.900000E-04 3146 6.220000E+02 1.300000E+02
6.000000E-04 3210 6.380000E+02 1.300000E+02
6.100000E-04 3268 6.500000E+02 1.500000E+02
6.200000E-04 3330 6.660000E+02 1.500000E+02
6.300000E-04 3383 6.780000E+02 1.600000E+02
6.400000E-04 3435 6.960000E+02 1.700000E+02
6.500000E-04 3498 7.100000E+02 1.700000E+02
6.600000E-04 3546 7.300000E+02 1.700000E+02
6.700000E-04 3596 7.460000E+02 1.700000E+02
6.800000E-04 3672 7.760000E+02 1.700000E+02
6.900000E-04 3742 8.020000E+02 1.700000E+02
7.000000E-04 3806 8.280000E+02 1.700000E+02
7.100000E-04 3867 8.480000E+02 1.700000E+02
7.200000E-04 3941 8.880000E+02 1.800000E+02
7.300000E-04 4023 9.200000E+02 1.900000E+02
7.400000E-04 4073 9.380000E+02 1.900000E+02
7.500000E-04 4146 9.560000E+02 2.000000E+02
7.600000E-04 4228 9.840000E+02 2.000000E+02
7.700000E-04 4296 1.002000E+03 2.000000E+02
7.800000E-04 4346 1.018000E+03 2.100000E+02
7.900000E-04 4416 1.040000E+03 2.100000E+02
8.000000E-04 4486 1.068000E+03 2.100000E+02
8.100000E-04 4547 1.094000E+03 2.100000E+02
8.200000E-04 4602 1.106000E+03 2.100000E+02
8.300000E-04 4672 1.126000E+03 2.200000E+02
8.400000E-04 4746 1.152000E+03 2.200000E+02
8.500000E-04 4809 1.166000E+03 2.200000E+02
8.600000E-04 4860 1.182000E+03 2.200000E+02
8.700000E-04 4930 1.218000E+03 2.200000E+02
8.800000E-04 4991 1.242000E+03 2.200000E+02
8.900000E-04 5057 1.252000E+03 2.200000E+02
9.000000E-04 5127 1.280000E+03 2.200000E+02
9.100000E-04 5180 1.294000E+03 2.200000E+02
9.200000E-04 5246 1.316000E+03 2.200000E+02
9.300000E-04 5312 1.340000E+03 2.200000E+02
9.400000E-04 5374 1.366000E+03 2.200000E+02
9.500000E-04 5441 1.386000E+03 2.400000E+02
9.600000E-04 5522 1.414000E+03 2.400000E+02
9.700000E-04 5596 1.442000E+03 2.500000E+02
9.800000E-04 5662 1.472000E+03 2.600000E+02
9.900000E-04 5744 1.508000E+03 2.700000E+02
1.000000E-03 5799 1.530000E+03 2.700000E+02
