 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 26 0.000000E+00 0.000000E+00
2.000000E-05 69 0.000000E+00 0.000000E+00
3.000000E-05 114 0.000000E+00 0.000000E+00
4.000000E-05 154 2.000000E+00 0.000000E+00
5.000000E-05 202 6.000000E+00 0.000000E+00
6.000000E-05 244 8.000000E+00 0.000000E+00
7.000000E-05 290 1.000000E+01 1.000000E+01
8.000000E-05 335 1.400000E+01 1.000000E+01
9.000000E-05 386 2.000000E+01 1.000000E+01
1.000000E-04 439 2.400000E+01 1.000000E+01
1.100000E-04 481 2.800000E+01 1.000000E+01
1.200000E-04 538 3.200000E+01 1.000000E+01
1.300000E-04 582 3.600000E+01 1.000000E+01
1.400000E-04 628 3.800000E+01 2.000000E+01
1.500000E-04 685 4.600000E+01 3.000000E+01
1.600000E-04 739 4.800000E+01 4.000000E+01
1.700000E-04 783 5.200000E+01 4.000000E+01
1.800000E-04 830 6.000000E+01 4.000000E+01
1.900000E-04 893 7.600000E+01 5.000000E+01
2.000000E-04 956 8.600000E+01 5.000000E+01
2.100000E-04 1007 9.400000E+01 5.000000E+01
2.200000E-04 1074 1.060000E+02 6.000000E+01
2.300000E-04 1124 1.120000E+02 6.000000E+01
2.400000E-04 1183 1.160000E+02 6.000000E+01
2.500000E-04 1239 1.240000E+02 6.000000E+01
2.600000E-04 1294 1.320000E+02 7.000000E+01
2.700000E-04 1348 1.440000E+02 7.000000E+01
2.800000E-04 1397 1.540000E+02 7.000000E+01
2.900000E-04 1445 1.620000E+02 7.000000E+01
3.000000E-04 1493 1.720000E+02 7.000000E+01
3.100000E-04 1549 1.820000E+02 7.000000E+01
3.200000E-04 1594 2.000000E+02 7.000000E+01
3.300000E-04 1659 2.120000E+02 7.000000E+01
3.400000E-04 1733 2.360000E+02 7.000000E+01
3.500000E-04 1791 2.500000E+02 8.000000E+01
3.600000E-04 1855 2.680000E+02 8.000000E+01
3.700000E-04 1901 2.720000E+02 9.000000E+01
3.800000E-04 1948 2.840000E+02 9.000000E+01
3.900000E-04 1998 2.900000E+02 9.000000E+01
4.000000E-04 2051 3.020000E+02 9.000000E+01
4.100000E-04 2112 3.200000E+02 9.000000E+01
4.200000E-04 2169 3.360000E+02 9.000000E+01
4.300000E-04 2228 3.500000E+02 9.000000E+01
4.400000E-04 2282 3.620000E+02 9.000000E+01
4.500000E-04 2339 3.700000E+02 1.000000E+02
4.600000E-04 2403 3.880000E+02 1.000000E+02
4.700000E-04 2468 3.980000E+02 1.000000E+02
4.800000E-04 2522 4.060000E+02 1.000000E+02
4.900000E-04 2585 4.240000E+02 1.000000E+02
5.000000E-04 2650 4.400000E+02 1.000000E+02
5.100000E-04 2704 4.600000E+02 1.000000E+02
5.200000E-04 2756 4.800000E+02 1.100000E+02
5.300000E-04 2822 4.920000E+02 1.300000E+02
5.400000E-04 2886 5.100000E+02 1.400000E+02
5.500000E-04 2940 5.220000E+02 1.400000E+02
5.600000E-04 3019 5.520000E+02 1.500000E+02
5.700000E-04 3092 5.800000E+02 1.600000E+02
5.800000E-04 3135 5.880000E+02 1.600000E+02
5.900000E-04 3185 6.040000E+02 1.600000E+02
6.000000E-04 3252 6.140000E+02 1.600000E+02
6.100000E-04 3322 6.380000E+02 1.700000E+02
6.200000E-04 3387 6.680000E+02 1.700000E+02
6.300000E-04 3451 6.860000E+02 1.800000E+02
6.400000E-04 3512 7.000000E+02 1.800000E+02
6.500000E-04 3590 7.260000E+02 1.800000E+02
6.600000E-04 3655 7.380000E+02 1.800000E+02
6.700000E-04 3716 7.740000E+02 1.800000E+02
6.800000E-04 3777 7.900000E+02 1.900000E+02
6.900000E-04 3833 8.120000E+02 1.900000E+02
7.000000E-04 3896 8.340000E+02 1.900000E+02
7.100000E-04 3956 8.500000E+02 2.000000E+02
7.200000E-04 4021 8.680000E+02 2.100000E+02
7.300000E-04 4084 8.960000E+02 2.100000E+02
7.400000E-04 4153 9.160000E+02 2.100000E+02
7.500000E-04 4210 9.400000E+02 2.100000E+02
7.600000E-04 4272 9.580000E+02 2.200000E+02
7.700000E-04 4328 9.820000E+02 2.200000E+02
7.800000E-04 4403 1.006000E+03 2.300000E+02
7.900000E-04 4460 1.022000E+03 2.300000E+02
8.000000E-04 4529 1.054000E+03 2.300000E+02
8.100000E-04 4589 1.074000E+03 2.300000E+02
8.200000E-04 4655 1.100000E+03 2.400000E+02
8.300000E-04 4713 1.108000E+03 2.400000E+02
8.400000E-04 4771 1.132000E+03 2.400000E+02
8.500000E-04 4846 1.162000E+03 2.400000E+02
8.600000E-04 4916 1.182000E+03 2.400000E+02
8.700000E-04 4971 1.196000E+03 2.400000E+02
8.800000E-04 5048 1.224000E+03 2.400000E+02
8.900000E-04 5105 1.238000E+03 2.400000E+02
9.000000E-04 5166 1.264000E+03 2.400000E+02
9.100000E-04 5240 1.294000E+03 2.500000E+02
9.200000E-04 5318 1.318000E+03 2.500000E+02
9.300000E-04 5381 1.342000E+03 2.500000E+02
9.400000E-04 5449 1.360000E+03 2.600000E+02
9.500000E-04 5515 1.382000E+03 2.600000E+02
9.600000E-04 5568 1.390000E+03 2.600000E+02
9.700000E-04 5638 1.420000E+03 2.600000E+02
9.800000E-04 5710 1.452000E+03 2.600000E+02
9.900000E-04 5765 1.470000E+03 2.600000E+02
1.000000E-03 5825 1.480000E+03 2.600000E+02
