 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 125 0.000000E+00 1.000000E+01
2.000000E-05 183 1.600000E+01 2.000000E+01
3.000000E-05 256 5.000000E+01 3.000000E+01
4.000000E-05 344 9.000000E+01 3.000000E+01
5.000000E-05 427 1.220000E+02 3.000000E+01
6.000000E-05 510 1.560000E+02 3.000000E+01
7.000000E-05 611 2.040000E+02 4.000000E+01
8.000000E-05 682 2.340000E+02 5.000000E+01
9.000000E-05 773 2.800000E+02 6.000000E+01
1.000000E-04 855 3.180000E+02 7.000000E+01
1.100000E-04 936 3.460000E+02 9.000000E+01
1.200000E-04 1033 3.900000E+02 9.000000E+01
1.300000E-04 1144 4.300000E+02 1.100000E+02
1.400000E-04 1229 4.680000E+02 1.300000E+02
1.500000E-04 1299 5.040000E+02 1.300000E+02
1.600000E-04 1391 5.460000E+02 1.400000E+02
1.700000E-04 1482 5.980000E+02 1.400000E+02
1.800000E-04 1560 6.260000E+02 1.500000E+02
1.900000E-04 1656 6.680000E+02 1.800000E+02
2.000000E-04 1746 7.120000E+02 1.900000E+02
2.100000E-04 1837 7.480000E+02 2.000000E+02
2.200000E-04 1930 7.900000E+02 2.000000E+02
2.300000E-04 2036 8.440000E+02 2.000000E+02
2.400000E-04 2100 8.680000E+02 2.100000E+02
2.500000E-04 2197 9.180000E+02 2.200000E+02
2.600000E-04 2281 9.560000E+02 2.200000E+02
2.700000E-04 2362 9.900000E+02 2.200000E+02
2.800000E-04 2434 1.018000E+03 2.200000E+02
2.900000E-04 2518 1.060000E+03 2.200000E+02
3.000000E-04 2596 1.098000E+03 2.200000E+02
3.100000E-04 2666 1.132000E+03 2.200000E+02
3.200000E-04 2746 1.170000E+03 2.200000E+02
3.300000E-04 2849 1.210000E+03 2.300000E+02
3.400000E-04 2934 1.242000E+03 2.500000E+02
3.500000E-04 3017 1.280000E+03 2.600000E+02
3.600000E-04 3116 1.332000E+03 2.600000E+02
3.700000E-04 3194 1.362000E+03 2.800000E+02
3.800000E-04 3266 1.398000E+03 2.800000E+02
3.900000E-04 3358 1.440000E+03 2.800000E+02
4.000000E-04 3434 1.470000E+03 2.800000E+02
4.100000E-04 3520 1.508000E+03 2.800000E+02
4.200000E-04 3608 1.558000E+03 2.800000E+02
4.300000E-04 3709 1.596000E+03 2.900000E+02
4.400000E-04 3818 1.648000E+03 2.900000E+02
4.500000E-04 3933 1.704000E+03 2.900000E+02
4.600000E-04 4026 1.748000E+03 3.100000E+02
4.700000E-04 4128 1.786000E+03 3.100000E+02
4.800000E-04 4219 1.822000E+03 3.300000E+02
4.900000E-04 4332 1.888000E+03 3.300000E+02
5.000000E-04 4425 1.936000E+03 3.300000E+02
5.100000E-04 4503 1.964000E+03 3.500000E+02
5.200000E-04 4593 2.014000E+03 3.500000E+02
5.300000E-04 4672 2.038000E+03 3.600000E+02
5.400000E-04 4766 2.080000E+03 3.700000E+02
5.500000E-04 4871 2.128000E+03 3.800000E+02
5.600000E-04 4961 2.168000E+03 3.900000E+02
5.700000E-04 5052 2.218000E+03 4.000000E+02
5.800000E-04 5136 2.252000E+03 4.200000E+02
5.900000E-04 5216 2.288000E+03 4.300000E+02
6.000000E-04 5289 2.320000E+03 4.400000E+02
6.100000E-04 5384 2.360000E+03 4.500000E+02
6.200000E-04 5475 2.404000E+03 4.600000E+02
6.300000E-04 5569 2.434000E+03 4.600000E+02
6.400000E-04 5651 2.480000E+03 4.800000E+02
6.500000E-04 5730 2.514000E+03 5.000000E+02
6.600000E-04 5806 2.540000E+03 5.100000E+02
6.700000E-04 5898 2.582000E+03 5.200000E+02
6.800000E-04 5981 2.614000E+03 5.200000E+02
6.900000E-04 6086 2.666000E+03 5.400000E+02
7.000000E-04 6165 2.696000E+03 5.400000E+02
7.100000E-04 6271 2.752000E+03 5.500000E+02
7.200000E-04 6356 2.786000E+03 5.600000E+02
7.300000E-04 6461 2.832000E+03 6.000000E+02
7.400000E-04 6544 2.866000E+03 6.100000E+02
7.500000E-04 6633 2.910000E+03 6.200000E+02
7.600000E-04 6739 2.954000E+03 6.400000E+02
7.700000E-04 6809 2.996000E+03 6.400000E+02
7.800000E-04 6890 3.030000E+03 6.400000E+02
7.900000E-04 6966 3.070000E+03 6.500000E+02
8.000000E-04 7034 3.092000E+03 6.500000E+02
8.100000E-04 7127 3.134000E+03 6.500000E+02
8.200000E-04 7241 3.184000E+03 6.500000E+02
8.300000E-04 7348 3.238000E+03 6.600000E+02
8.400000E-04 7433 3.276000E+03 6.600000E+02
8.500000E-04 7509 3.314000E+03 6.700000E+02
8.600000E-04 7601 3.342000E+03 6.800000E+02
8.700000E-04 7666 3.380000E+03 6.800000E+02
8.800000E-04 7743 3.412000E+03 6.800000E+02
8.900000E-04 7838 3.456000E+03 6.800000E+02
9.000000E-04 7914 3.494000E+03 6.900000E+02
9.100000E-04 8010 3.534000E+03 6.900000E+02
9.200000E-04 8083 3.564000E+03 7.000000E+02
9.300000E-04 8193 3.618000E+03 7.300000E+02
9.400000E-04 8282 3.658000E+03 7.300000E+02
9.500000E-04 8378 3.694000E+03 7.400000E+02
9.600000E-04 8443 3.730000E+03 7.500000E+02
9.700000E-04 8531 3.766000E+03 7.600000E+02
9.800000E-04 8620 3.802000E+03 7.600000E+02
9.900000E-04 8729 3.846000E+03 7.600000E+02
1.000000E-03 8843 3.906000E+03 7.700000E+02
