 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 117 2.000000E+00 1.000000E+01
2.000000E-05 171 1.600000E+01 1.000000E+01
3.000000E-05 226 4.000000E+01 2.000000E+01
4.000000E-05 291 6.200000E+01 2.000000E+01
5.000000E-05 369 9.400000E+01 2.000000E+01
6.000000E-05 460 1.400000E+02 2.000000E+01
7.000000E-05 535 1.740000E+02 2.000000E+01
8.000000E-05 613 2.020000E+02 4.000000E+01
9.000000E-05 698 2.460000E+02 4.000000E+01
1.000000E-04 792 2.880000E+02 5.000000E+01
1.100000E-04 867 3.140000E+02 5.000000E+01
1.200000E-04 967 3.600000E+02 8.000000E+01
1.300000E-04 1043 3.900000E+02 8.000000E+01
1.400000E-04 1151 4.420000E+02 9.000000E+01
1.500000E-04 1223 4.720000E+02 9.000000E+01
1.600000E-04 1315 5.220000E+02 1.200000E+02
1.700000E-04 1403 5.600000E+02 1.300000E+02
1.800000E-04 1495 5.920000E+02 1.300000E+02
1.900000E-04 1579 6.300000E+02 1.300000E+02
2.000000E-04 1660 6.700000E+02 1.500000E+02
2.100000E-04 1755 7.040000E+02 1.600000E+02
2.200000E-04 1855 7.560000E+02 1.600000E+02
2.300000E-04 1937 8.000000E+02 1.800000E+02
2.400000E-04 2024 8.360000E+02 1.800000E+02
2.500000E-04 2128 8.780000E+02 1.900000E+02
2.600000E-04 2210 9.180000E+02 2.000000E+02
2.700000E-04 2298 9.600000E+02 2.100000E+02
2.800000E-04 2403 1.008000E+03 2.200000E+02
2.900000E-04 2481 1.050000E+03 2.300000E+02
3.000000E-04 2575 1.076000E+03 2.400000E+02
3.100000E-04 2662 1.120000E+03 2.400000E+02
3.200000E-04 2750 1.150000E+03 2.500000E+02
3.300000E-04 2837 1.202000E+03 2.800000E+02
3.400000E-04 2924 1.238000E+03 2.900000E+02
3.500000E-04 3018 1.266000E+03 3.200000E+02
3.600000E-04 3131 1.332000E+03 3.300000E+02
3.700000E-04 3221 1.368000E+03 3.400000E+02
3.800000E-04 3308 1.404000E+03 3.400000E+02
3.900000E-04 3407 1.448000E+03 3.600000E+02
4.000000E-04 3485 1.482000E+03 3.700000E+02
4.100000E-04 3572 1.524000E+03 3.800000E+02
4.200000E-04 3667 1.562000E+03 3.800000E+02
4.300000E-04 3781 1.614000E+03 4.000000E+02
4.400000E-04 3873 1.656000E+03 4.100000E+02
4.500000E-04 3981 1.704000E+03 4.200000E+02
4.600000E-04 4070 1.734000E+03 4.300000E+02
4.700000E-04 4170 1.788000E+03 4.300000E+02
4.800000E-04 4280 1.836000E+03 4.600000E+02
4.900000E-04 4382 1.888000E+03 4.700000E+02
5.000000E-04 4456 1.920000E+03 4.800000E+02
5.100000E-04 4564 1.964000E+03 5.000000E+02
5.200000E-04 4671 2.020000E+03 5.200000E+02
5.300000E-04 4769 2.056000E+03 5.400000E+02
5.400000E-04 4873 2.102000E+03 5.400000E+02
5.500000E-04 4976 2.148000E+03 5.400000E+02
5.600000E-04 5054 2.184000E+03 5.700000E+02
5.700000E-04 5135 2.216000E+03 5.800000E+02
5.800000E-04 5237 2.258000E+03 5.900000E+02
5.900000E-04 5328 2.302000E+03 5.900000E+02
6.000000E-04 5445 2.356000E+03 6.000000E+02
6.100000E-04 5546 2.404000E+03 6.100000E+02
6.200000E-04 5656 2.466000E+03 6.100000E+02
6.300000E-04 5735 2.500000E+03 6.100000E+02
6.400000E-04 5813 2.540000E+03 6.200000E+02
6.500000E-04 5892 2.570000E+03 6.300000E+02
6.600000E-04 5988 2.614000E+03 6.300000E+02
6.700000E-04 6074 2.658000E+03 6.300000E+02
6.800000E-04 6154 2.684000E+03 6.300000E+02
6.900000E-04 6255 2.730000E+03 6.300000E+02
7.000000E-04 6353 2.770000E+03 6.400000E+02
7.100000E-04 6456 2.824000E+03 6.400000E+02
7.200000E-04 6530 2.868000E+03 6.500000E+02
7.300000E-04 6642 2.918000E+03 6.800000E+02
7.400000E-04 6729 2.960000E+03 6.900000E+02
7.500000E-04 6799 2.984000E+03 7.000000E+02
7.600000E-04 6894 3.022000E+03 7.200000E+02
7.700000E-04 6986 3.062000E+03 7.300000E+02
7.800000E-04 7095 3.108000E+03 7.400000E+02
7.900000E-04 7206 3.164000E+03 7.600000E+02
8.000000E-04 7269 3.194000E+03 7.700000E+02
8.100000E-04 7367 3.238000E+03 7.800000E+02
8.200000E-04 7442 3.272000E+03 7.800000E+02
8.300000E-04 7526 3.312000E+03 7.800000E+02
8.400000E-04 7612 3.352000E+03 8.000000E+02
8.500000E-04 7696 3.384000E+03 8.300000E+02
8.600000E-04 7784 3.430000E+03 8.400000E+02
8.700000E-04 7851 3.458000E+03 8.400000E+02
8.800000E-04 7924 3.482000E+03 8.400000E+02
8.900000E-04 8027 3.528000E+03 8.500000E+02
9.000000E-04 8105 3.568000E+03 8.500000E+02
9.100000E-04 8198 3.608000E+03 8.600000E+02
9.200000E-04 8290 3.644000E+03 8.900000E+02
9.300000E-04 8381 3.684000E+03 9.100000E+02
9.400000E-04 8453 3.712000E+03 9.300000E+02
9.500000E-04 8534 3.756000E+03 9.400000E+02
9.600000E-04 8629 3.786000E+03 9.500000E+02
9.700000E-04 8745 3.840000E+03 9.600000E+02
9.800000E-04 8816 3.880000E+03 9.600000E+02
9.900000E-04 8918 3.920000E+03 9.600000E+02
1.000000E-03 9003 3.970000E+03 9.600000E+02
