 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 124 6.000000E+00 1.000000E+01
2.000000E-05 167 1.200000E+01 4.000000E+01
3.000000E-05 234 3.600000E+01 4.000000E+01
4.000000E-05 321 6.800000E+01 4.000000E+01
5.000000E-05 416 1.120000E+02 5.000000E+01
6.000000E-05 484 1.420000E+02 6.000000E+01
7.000000E-05 550 1.720000E+02 6.000000E+01
8.000000E-05 620 1.940000E+02 7.000000E+01
9.000000E-05 727 2.420000E+02 7.000000E+01
1.000000E-04 844 2.980000E+02 1.000000E+02
1.100000E-04 950 3.440000E+02 1.000000E+02
1.200000E-04 1029 3.920000E+02 1.000000E+02
1.300000E-04 1122 4.260000E+02 1.300000E+02
1.400000E-04 1223 4.720000E+02 1.600000E+02
1.500000E-04 1301 5.100000E+02 1.600000E+02
1.600000E-04 1397 5.420000E+02 1.800000E+02
1.700000E-04 1503 5.840000E+02 2.100000E+02
1.800000E-04 1608 6.400000E+02 2.200000E+02
1.900000E-04 1706 6.860000E+02 2.300000E+02
2.000000E-04 1820 7.380000E+02 2.300000E+02
2.100000E-04 1903 7.760000E+02 2.500000E+02
2.200000E-04 1981 8.120000E+02 2.700000E+02
2.300000E-04 2075 8.440000E+02 3.000000E+02
2.400000E-04 2163 8.920000E+02 3.100000E+02
2.500000E-04 2254 9.260000E+02 3.300000E+02
2.600000E-04 2345 9.660000E+02 3.300000E+02
2.700000E-04 2436 1.014000E+03 3.300000E+02
2.800000E-04 2516 1.048000E+03 3.300000E+02
2.900000E-04 2620 1.100000E+03 3.500000E+02
3.000000E-04 2701 1.124000E+03 3.700000E+02
3.100000E-04 2778 1.168000E+03 3.800000E+02
3.200000E-04 2857 1.210000E+03 3.900000E+02
3.300000E-04 2952 1.246000E+03 4.000000E+02
3.400000E-04 3043 1.290000E+03 4.000000E+02
3.500000E-04 3137 1.336000E+03 4.100000E+02
3.600000E-04 3225 1.382000E+03 4.100000E+02
3.700000E-04 3296 1.406000E+03 4.300000E+02
3.800000E-04 3380 1.442000E+03 4.500000E+02
3.900000E-04 3463 1.484000E+03 4.700000E+02
4.000000E-04 3547 1.516000E+03 4.800000E+02
4.100000E-04 3636 1.554000E+03 4.900000E+02
4.200000E-04 3721 1.584000E+03 5.200000E+02
4.300000E-04 3815 1.628000E+03 5.300000E+02
4.400000E-04 3922 1.676000E+03 5.600000E+02
4.500000E-04 4019 1.724000E+03 5.600000E+02
4.600000E-04 4092 1.762000E+03 5.600000E+02
4.700000E-04 4182 1.800000E+03 5.800000E+02
4.800000E-04 4280 1.836000E+03 6.000000E+02
4.900000E-04 4353 1.874000E+03 6.300000E+02
5.000000E-04 4443 1.908000E+03 6.600000E+02
5.100000E-04 4514 1.948000E+03 6.700000E+02
5.200000E-04 4611 1.988000E+03 6.800000E+02
5.300000E-04 4687 2.032000E+03 6.800000E+02
5.400000E-04 4760 2.060000E+03 6.800000E+02
5.500000E-04 4844 2.098000E+03 6.900000E+02
5.600000E-04 4947 2.138000E+03 7.300000E+02
5.700000E-04 5029 2.178000E+03 7.500000E+02
5.800000E-04 5114 2.208000E+03 7.800000E+02
5.900000E-04 5199 2.250000E+03 7.800000E+02
6.000000E-04 5297 2.290000E+03 7.900000E+02
6.100000E-04 5383 2.324000E+03 7.900000E+02
6.200000E-04 5481 2.378000E+03 7.900000E+02
6.300000E-04 5602 2.428000E+03 7.900000E+02
6.400000E-04 5695 2.472000E+03 7.900000E+02
6.500000E-04 5787 2.522000E+03 7.900000E+02
6.600000E-04 5878 2.564000E+03 8.100000E+02
6.700000E-04 5979 2.614000E+03 8.100000E+02
6.800000E-04 6054 2.646000E+03 8.200000E+02
6.900000E-04 6148 2.688000E+03 8.200000E+02
7.000000E-04 6224 2.718000E+03 8.300000E+02
7.100000E-04 6308 2.754000E+03 8.400000E+02
7.200000E-04 6424 2.816000E+03 8.500000E+02
7.300000E-04 6513 2.856000E+03 8.600000E+02
7.400000E-04 6601 2.896000E+03 8.700000E+02
7.500000E-04 6708 2.930000E+03 8.900000E+02
7.600000E-04 6794 2.978000E+03 9.000000E+02
7.700000E-04 6896 3.022000E+03 9.000000E+02
7.800000E-04 7007 3.072000E+03 9.000000E+02
7.900000E-04 7083 3.112000E+03 9.100000E+02
8.000000E-04 7171 3.144000E+03 9.100000E+02
8.100000E-04 7257 3.198000E+03 9.100000E+02
8.200000E-04 7342 3.242000E+03 9.300000E+02
8.300000E-04 7428 3.272000E+03 9.400000E+02
8.400000E-04 7501 3.310000E+03 9.500000E+02
8.500000E-04 7607 3.346000E+03 9.800000E+02
8.600000E-04 7668 3.380000E+03 9.900000E+02
8.700000E-04 7765 3.418000E+03 9.900000E+02
8.800000E-04 7839 3.454000E+03 9.900000E+02
8.900000E-04 7933 3.494000E+03 1.000000E+03
9.000000E-04 8004 3.522000E+03 1.010000E+03
9.100000E-04 8096 3.566000E+03 1.020000E+03
9.200000E-04 8192 3.612000E+03 1.020000E+03
9.300000E-04 8296 3.658000E+03 1.030000E+03
9.400000E-04 8375 3.698000E+03 1.030000E+03
9.500000E-04 8443 3.728000E+03 1.030000E+03
9.600000E-04 8567 3.782000E+03 1.040000E+03
9.700000E-04 8661 3.832000E+03 1.060000E+03
9.800000E-04 8742 3.868000E+03 1.060000E+03
9.900000E-04 8818 3.890000E+03 1.080000E+03
1.000000E-03 8913 3.934000E+03 1.090000E+03
