 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 27 0.000000E+00 0.000000E+00
2.000000E-05 69 0.000000E+00 0.000000E+00
3.000000E-05 111 0.000000E+00 0.000000E+00
4.000000E-05 153 0.000000E+00 0.000000E+00
5.000000E-05 190 2.000000E+00 0.000000E+00
6.000000E-05 238 2.000000E+00 0.000000E+00
7.000000E-05 265 2.000000E+00 0.000000E+00
8.000000E-05 305 6.000000E+00 0.000000E+00
9.000000E-05 361 8.000000E+00 0.000000E+00
1.000000E-04 410 1.400000E+01 0.000000E+00
1.100000E-04 456 1.800000E+01 0.000000E+00
1.200000E-04 502 2.000000E+01 0.000000E+00
1.300000E-04 540 2.000000E+01 0.000000E+00
1.400000E-04 589 2.800000E+01 0.000000E+00
1.500000E-04 652 3.800000E+01 1.000000E+01
1.600000E-04 697 4.200000E+01 1.000000E+01
1.700000E-04 756 4.800000E+01 1.000000E+01
1.800000E-04 811 5.800000E+01 1.000000E+01
1.900000E-04 872 6.400000E+01 1.000000E+01
2.000000E-04 927 7.200000E+01 1.000000E+01
2.100000E-04 968 8.200000E+01 1.000000E+01
2.200000E-04 1036 8.800000E+01 1.000000E+01
2.300000E-04 1098 1.000000E+02 1.000000E+01
2.400000E-04 1150 1.100000E+02 1.000000E+01
2.500000E-04 1199 1.160000E+02 1.000000E+01
2.600000E-04 1247 1.300000E+02 2.000000E+01
2.700000E-04 1306 1.500000E+02 3.000000E+01
2.800000E-04 1359 1.600000E+02 3.000000E+01
2.900000E-04 1417 1.720000E+02 3.000000E+01
3.000000E-04 1482 1.820000E+02 3.000000E+01
3.100000E-04 1532 1.920000E+02 3.000000E+01
3.200000E-04 1580 2.060000E+02 3.000000E+01
3.300000E-04 1647 2.160000E+02 3.000000E+01
3.400000E-04 1701 2.340000E+02 3.000000E+01
3.500000E-04 1764 2.500000E+02 4.000000E+01
3.600000E-04 1811 2.600000E+02 4.000000E+01
3.700000E-04 1871 2.740000E+02 6.000000E+01
3.800000E-04 1935 2.920000E+02 6.000000E+01
3.900000E-04 1993 3.000000E+02 8.000000E+01
4.000000E-04 2058 3.200000E+02 8.000000E+01
4.100000E-04 2103 3.340000E+02 8.000000E+01
4.200000E-04 2171 3.600000E+02 8.000000E+01
4.300000E-04 2230 3.760000E+02 8.000000E+01
4.400000E-04 2296 3.920000E+02 1.100000E+02
4.500000E-04 2356 4.080000E+02 1.100000E+02
4.600000E-04 2417 4.240000E+02 1.100000E+02
4.700000E-04 2489 4.400000E+02 1.100000E+02
4.800000E-04 2555 4.540000E+02 1.100000E+02
4.900000E-04 2628 4.720000E+02 1.100000E+02
5.000000E-04 2682 4.840000E+02 1.100000E+02
5.100000E-04 2738 4.980000E+02 1.100000E+02
5.200000E-04 2800 5.120000E+02 1.100000E+02
5.300000E-04 2857 5.300000E+02 1.100000E+02
5.400000E-04 2926 5.520000E+02 1.100000E+02
5.500000E-04 2995 5.660000E+02 1.100000E+02
5.600000E-04 3059 5.820000E+02 1.200000E+02
5.700000E-04 3119 6.000000E+02 1.500000E+02
5.800000E-04 3175 6.120000E+02 1.500000E+02
5.900000E-04 3242 6.300000E+02 1.500000E+02
6.000000E-04 3318 6.560000E+02 1.500000E+02
6.100000E-04 3378 6.760000E+02 1.500000E+02
6.200000E-04 3456 6.980000E+02 1.500000E+02
6.300000E-04 3509 7.140000E+02 1.500000E+02
6.400000E-04 3579 7.440000E+02 1.500000E+02
6.500000E-04 3649 7.700000E+02 1.500000E+02
6.600000E-04 3723 7.960000E+02 1.600000E+02
6.700000E-04 3775 8.140000E+02 1.600000E+02
6.800000E-04 3847 8.320000E+02 1.600000E+02
6.900000E-04 3931 8.640000E+02 1.800000E+02
7.000000E-04 3990 8.820000E+02 1.900000E+02
7.100000E-04 4046 9.020000E+02 2.000000E+02
7.200000E-04 4119 9.260000E+02 2.000000E+02
7.300000E-04 4195 9.520000E+02 2.000000E+02
7.400000E-04 4262 9.780000E+02 2.000000E+02
7.500000E-04 4327 1.000000E+03 2.000000E+02
7.600000E-04 4386 1.014000E+03 2.000000E+02
7.700000E-04 4451 1.042000E+03 2.100000E+02
7.800000E-04 4512 1.058000E+03 2.100000E+02
7.900000E-04 4570 1.078000E+03 2.100000E+02
8.000000E-04 4638 1.100000E+03 2.200000E+02
8.100000E-04 4722 1.130000E+03 2.200000E+02
8.200000E-04 4779 1.144000E+03 2.200000E+02
8.300000E-04 4845 1.166000E+03 2.200000E+02
8.400000E-04 4898 1.188000E+03 2.300000E+02
8.500000E-04 4976 1.212000E+03 2.400000E+02
8.600000E-04 5045 1.244000E+03 2.400000E+02
8.700000E-04 5119 1.260000E+03 2.500000E+02
8.800000E-04 5202 1.282000E+03 2.500000E+02
8.900000E-04 5273 1.310000E+03 2.600000E+02
9.000000E-04 5348 1.334000E+03 2.600000E+02
9.100000E-04 5407 1.366000E+03 2.700000E+02
9.200000E-04 5477 1.392000E+03 2.700000E+02
9.300000E-04 5552 1.418000E+03 2.800000E+02
9.400000E-04 5629 1.452000E+03 2.800000E+02
9.500000E-04 5699 1.474000E+03 2.800000E+02
9.600000E-04 5763 1.492000E+03 2.800000E+02
9.700000E-04 5821 1.518000E+03 2.800000E+02
9.800000E-04 5897 1.544000E+03 2.900000E+02
9.900000E-04 5973 1.576000E+03 3.100000E+02
1.000000E-03 6064 1.610000E+03 3.200000E+02
