 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 39 0.000000E+00 0.000000E+00
2.000000E-05 69 0.000000E+00 0.000000E+00
3.000000E-05 102 0.000000E+00 0.000000E+00
4.000000E-05 146 0.000000E+00 0.000000E+00
5.000000E-05 185 4.000000E+00 0.000000E+00
6.000000E-05 225 8.000000E+00 0.000000E+00
7.000000E-05 276 1.000000E+01 0.000000E+00
8.000000E-05 317 1.400000E+01 0.000000E+00
9.000000E-05 361 1.800000E+01 0.000000E+00
1.000000E-04 402 2.000000E+01 0.000000E+00
1.100000E-04 447 2.400000E+01 0.000000E+00
1.200000E-04 495 2.400000E+01 0.000000E+00
1.300000E-04 542 2.400000E+01 0.000000E+00
1.400000E-04 581 2.800000E+01 0.000000E+00
1.500000E-04 631 3.400000E+01 0.000000E+00
1.600000E-04 688 3.800000E+01 0.000000E+00
1.700000E-04 743 4.400000E+01 0.000000E+00
1.800000E-04 790 4.800000E+01 0.000000E+00
1.900000E-04 843 5.600000E+01 0.000000E+00
2.000000E-04 885 6.600000E+01 0.000000E+00
2.100000E-04 928 6.800000E+01 0.000000E+00
2.200000E-04 978 8.000000E+01 1.000000E+01
2.300000E-04 1053 8.800000E+01 1.000000E+01
2.400000E-04 1104 1.000000E+02 1.000000E+01
2.500000E-04 1157 1.000000E+02 2.000000E+01
2.600000E-04 1203 1.120000E+02 2.000000E+01
2.700000E-04 1262 1.160000E+02 2.000000E+01
2.800000E-04 1318 1.300000E+02 2.000000E+01
2.900000E-04 1365 1.360000E+02 2.000000E+01
3.000000E-04 1418 1.480000E+02 2.000000E+01
3.100000E-04 1468 1.620000E+02 2.000000E+01
3.200000E-04 1520 1.760000E+02 2.000000E+01
3.300000E-04 1568 1.800000E+02 2.000000E+01
3.400000E-04 1628 1.880000E+02 2.000000E+01
3.500000E-04 1684 2.020000E+02 2.000000E+01
3.600000E-04 1738 2.140000E+02 2.000000E+01
3.700000E-04 1797 2.220000E+02 2.000000E+01
3.800000E-04 1843 2.300000E+02 2.000000E+01
3.900000E-04 1879 2.340000E+02 2.000000E+01
4.000000E-04 1941 2.480000E+02 2.000000E+01
4.100000E-04 1984 2.640000E+02 3.000000E+01
4.200000E-04 2032 2.800000E+02 3.000000E+01
4.300000E-04 2083 2.920000E+02 3.000000E+01
4.400000E-04 2149 3.100000E+02 3.000000E+01
4.500000E-04 2220 3.320000E+02 3.000000E+01
4.600000E-04 2284 3.420000E+02 4.000000E+01
4.700000E-04 2357 3.620000E+02 4.000000E+01
4.800000E-04 2405 3.740000E+02 4.000000E+01
4.900000E-04 2468 3.840000E+02 4.000000E+01
5.000000E-04 2535 3.960000E+02 5.000000E+01
5.100000E-04 2588 4.040000E+02 7.000000E+01
5.200000E-04 2646 4.200000E+02 7.000000E+01
5.300000E-04 2711 4.420000E+02 7.000000E+01
5.400000E-04 2774 4.640000E+02 7.000000E+01
5.500000E-04 2839 4.780000E+02 7.000000E+01
5.600000E-04 2908 4.960000E+02 8.000000E+01
5.700000E-04 2974 5.100000E+02 8.000000E+01
5.800000E-04 3032 5.300000E+02 9.000000E+01
5.900000E-04 3096 5.540000E+02 9.000000E+01
6.000000E-04 3145 5.720000E+02 9.000000E+01
6.100000E-04 3206 5.880000E+02 9.000000E+01
6.200000E-04 3261 6.140000E+02 9.000000E+01
6.300000E-04 3311 6.300000E+02 1.000000E+02
6.400000E-04 3372 6.520000E+02 1.000000E+02
6.500000E-04 3426 6.720000E+02 1.100000E+02
6.600000E-04 3506 7.060000E+02 1.100000E+02
6.700000E-04 3558 7.260000E+02 1.100000E+02
6.800000E-04 3620 7.400000E+02 1.100000E+02
6.900000E-04 3673 7.520000E+02 1.100000E+02
7.000000E-04 3738 7.700000E+02 1.300000E+02
7.100000E-04 3806 7.900000E+02 1.400000E+02
7.200000E-04 3863 8.120000E+02 1.500000E+02
7.300000E-04 3918 8.280000E+02 1.600000E+02
7.400000E-04 3977 8.440000E+02 1.600000E+02
7.500000E-04 4024 8.640000E+02 1.600000E+02
7.600000E-04 4086 8.820000E+02 1.800000E+02
7.700000E-04 4137 9.040000E+02 1.800000E+02
7.800000E-04 4193 9.160000E+02 1.800000E+02
7.900000E-04 4262 9.420000E+02 1.800000E+02
8.000000E-04 4328 9.740000E+02 1.900000E+02
8.100000E-04 4400 1.006000E+03 2.100000E+02
8.200000E-04 4473 1.028000E+03 2.200000E+02
8.300000E-04 4519 1.036000E+03 2.200000E+02
8.400000E-04 4588 1.062000E+03 2.200000E+02
8.500000E-04 4657 1.086000E+03 2.200000E+02
8.600000E-04 4729 1.108000E+03 2.200000E+02
8.700000E-04 4795 1.140000E+03 2.300000E+02
8.800000E-04 4852 1.160000E+03 2.300000E+02
8.900000E-04 4921 1.188000E+03 2.300000E+02
9.000000E-04 4983 1.216000E+03 2.400000E+02
9.100000E-04 5049 1.236000E+03 2.500000E+02
9.200000E-04 5120 1.262000E+03 2.500000E+02
9.300000E-04 5178 1.296000E+03 2.600000E+02
9.400000E-04 5247 1.314000E+03 2.700000E+02
9.500000E-04 5310 1.334000E+03 2.700000E+02
9.600000E-04 5386 1.360000E+03 2.700000E+02
9.700000E-04 5442 1.366000E+03 2.700000E+02
9.800000E-04 5517 1.394000E+03 2.700000E+02
9.900000E-04 5583 1.424000E+03 2.800000E+02
1.000000E-03 5653 1.446000E+03 2.800000E+02
