 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 134 4.000000E+00 0.000000E+00
2.000000E-05 185 1.600000E+01 0.000000E+00
3.000000E-05 268 4.600000E+01 1.000000E+01
4.000000E-05 358 8.600000E+01 2.000000E+01
5.000000E-05 458 1.300000E+02 3.000000E+01
6.000000E-05 545 1.740000E+02 3.000000E+01
7.000000E-05 613 2.000000E+02 3.000000E+01
8.000000E-05 712 2.420000E+02 3.000000E+01
9.000000E-05 799 2.900000E+02 3.000000E+01
1.000000E-04 891 3.280000E+02 5.000000E+01
1.100000E-04 993 3.740000E+02 5.000000E+01
1.200000E-04 1101 4.260000E+02 5.000000E+01
1.300000E-04 1198 4.720000E+02 5.000000E+01
1.400000E-04 1278 5.060000E+02 7.000000E+01
1.500000E-04 1380 5.500000E+02 1.100000E+02
1.600000E-04 1482 5.960000E+02 1.300000E+02
1.700000E-04 1582 6.380000E+02 1.300000E+02
1.800000E-04 1682 6.860000E+02 1.300000E+02
1.900000E-04 1785 7.400000E+02 1.300000E+02
2.000000E-04 1864 7.740000E+02 1.700000E+02
2.100000E-04 1938 8.040000E+02 1.800000E+02
2.200000E-04 2034 8.560000E+02 1.800000E+02
2.300000E-04 2111 8.860000E+02 2.100000E+02
2.400000E-04 2196 9.140000E+02 2.100000E+02
2.500000E-04 2271 9.540000E+02 2.200000E+02
2.600000E-04 2390 1.004000E+03 2.400000E+02
2.700000E-04 2467 1.044000E+03 2.500000E+02
2.800000E-04 2549 1.076000E+03 2.500000E+02
2.900000E-04 2640 1.104000E+03 2.600000E+02
3.000000E-04 2719 1.150000E+03 2.600000E+02
3.100000E-04 2805 1.184000E+03 2.800000E+02
3.200000E-04 2889 1.222000E+03 3.000000E+02
3.300000E-04 2968 1.254000E+03 3.000000E+02
3.400000E-04 3044 1.284000E+03 3.200000E+02
3.500000E-04 3148 1.332000E+03 3.600000E+02
3.600000E-04 3247 1.376000E+03 3.900000E+02
3.700000E-04 3351 1.420000E+03 4.200000E+02
3.800000E-04 3441 1.460000E+03 4.400000E+02
3.900000E-04 3530 1.512000E+03 4.600000E+02
4.000000E-04 3600 1.530000E+03 4.700000E+02
4.100000E-04 3683 1.568000E+03 4.900000E+02
4.200000E-04 3782 1.612000E+03 5.000000E+02
4.300000E-04 3859 1.648000E+03 5.100000E+02
4.400000E-04 3951 1.680000E+03 5.100000E+02
4.500000E-04 4033 1.724000E+03 5.100000E+02
4.600000E-04 4128 1.766000E+03 5.200000E+02
4.700000E-04 4204 1.800000E+03 5.200000E+02
4.800000E-04 4288 1.842000E+03 5.300000E+02
4.900000E-04 4387 1.880000E+03 5.300000E+02
5.000000E-04 4504 1.932000E+03 5.300000E+02
5.100000E-04 4592 1.986000E+03 5.400000E+02
5.200000E-04 4680 2.024000E+03 5.500000E+02
5.300000E-04 4787 2.062000E+03 5.900000E+02
5.400000E-04 4867 2.100000E+03 5.900000E+02
5.500000E-04 4967 2.146000E+03 6.000000E+02
5.600000E-04 5059 2.188000E+03 6.000000E+02
5.700000E-04 5173 2.230000E+03 6.200000E+02
5.800000E-04 5266 2.272000E+03 6.200000E+02
5.900000E-04 5363 2.320000E+03 6.300000E+02
6.000000E-04 5446 2.372000E+03 6.300000E+02
6.100000E-04 5532 2.396000E+03 6.600000E+02
6.200000E-04 5624 2.442000E+03 6.600000E+02
6.300000E-04 5709 2.474000E+03 6.700000E+02
6.400000E-04 5802 2.524000E+03 6.700000E+02
6.500000E-04 5888 2.568000E+03 6.800000E+02
6.600000E-04 5951 2.602000E+03 6.800000E+02
6.700000E-04 6018 2.630000E+03 6.900000E+02
6.800000E-04 6103 2.662000E+03 6.900000E+02
6.900000E-04 6211 2.716000E+03 7.100000E+02
7.000000E-04 6290 2.754000E+03 7.100000E+02
7.100000E-04 6386 2.790000E+03 7.200000E+02
7.200000E-04 6475 2.836000E+03 7.300000E+02
7.300000E-04 6547 2.870000E+03 7.300000E+02
7.400000E-04 6630 2.906000E+03 7.300000E+02
7.500000E-04 6735 2.954000E+03 7.600000E+02
7.600000E-04 6819 2.994000E+03 7.700000E+02
7.700000E-04 6890 3.030000E+03 7.700000E+02
7.800000E-04 6989 3.072000E+03 7.900000E+02
7.900000E-04 7074 3.114000E+03 7.900000E+02
8.000000E-04 7164 3.152000E+03 8.300000E+02
8.100000E-04 7255 3.180000E+03 8.600000E+02
8.200000E-04 7357 3.234000E+03 8.800000E+02
8.300000E-04 7426 3.260000E+03 9.000000E+02
8.400000E-04 7520 3.300000E+03 9.300000E+02
8.500000E-04 7603 3.344000E+03 9.400000E+02
8.600000E-04 7680 3.370000E+03 9.500000E+02
8.700000E-04 7774 3.416000E+03 9.500000E+02
8.800000E-04 7847 3.450000E+03 9.700000E+02
8.900000E-04 7964 3.486000E+03 9.800000E+02
9.000000E-04 8070 3.546000E+03 9.900000E+02
9.100000E-04 8165 3.586000E+03 9.900000E+02
9.200000E-04 8277 3.648000E+03 1.000000E+03
9.300000E-04 8370 3.684000E+03 1.000000E+03
9.400000E-04 8445 3.724000E+03 1.010000E+03
9.500000E-04 8528 3.764000E+03 1.010000E+03
9.600000E-04 8608 3.792000E+03 1.020000E+03
9.700000E-04 8701 3.826000E+03 1.020000E+03
9.800000E-04 8798 3.870000E+03 1.030000E+03
9.900000E-04 8875 3.906000E+03 1.040000E+03
1.000000E-03 8992 3.952000E+03 1.060000E+03
