 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 112 0.000000E+00 0.000000E+00
2.000000E-05 157 8.000000E+00 0.000000E+00
3.000000E-05 239 4.000000E+01 1.000000E+01
4.000000E-05 326 7.000000E+01 3.000000E+01
5.000000E-05 399 1.080000E+02 3.000000E+01
6.000000E-05 481 1.420000E+02 5.000000E+01
7.000000E-05 561 1.680000E+02 7.000000E+01
8.000000E-05 640 2.080000E+02 1.000000E+02
9.000000E-05 735 2.400000E+02 1.100000E+02
1.000000E-04 865 2.880000E+02 1.300000E+02
1.100000E-04 953 3.420000E+02 1.300000E+02
1.200000E-04 1055 3.900000E+02 1.500000E+02
1.300000E-04 1127 4.280000E+02 1.700000E+02
1.400000E-04 1213 4.580000E+02 1.700000E+02
1.500000E-04 1307 4.980000E+02 1.900000E+02
1.600000E-04 1395 5.400000E+02 1.900000E+02
1.700000E-04 1494 5.860000E+02 2.000000E+02
1.800000E-04 1599 6.360000E+02 2.000000E+02
1.900000E-04 1681 6.760000E+02 2.200000E+02
2.000000E-04 1749 6.980000E+02 2.200000E+02
2.100000E-04 1830 7.380000E+02 2.200000E+02
2.200000E-04 1921 7.780000E+02 2.200000E+02
2.300000E-04 2021 8.300000E+02 2.200000E+02
2.400000E-04 2094 8.680000E+02 2.200000E+02
2.500000E-04 2177 9.000000E+02 2.200000E+02
2.600000E-04 2260 9.420000E+02 2.200000E+02
2.700000E-04 2359 9.820000E+02 2.300000E+02
2.800000E-04 2447 1.020000E+03 2.300000E+02
2.900000E-04 2528 1.064000E+03 2.500000E+02
3.000000E-04 2611 1.098000E+03 2.600000E+02
3.100000E-04 2676 1.134000E+03 2.600000E+02
3.200000E-04 2762 1.172000E+03 2.700000E+02
3.300000E-04 2856 1.212000E+03 2.700000E+02
3.400000E-04 2953 1.246000E+03 3.000000E+02
3.500000E-04 3033 1.276000E+03 3.300000E+02
3.600000E-04 3127 1.318000E+03 3.500000E+02
3.700000E-04 3221 1.362000E+03 3.600000E+02
3.800000E-04 3323 1.408000E+03 3.700000E+02
3.900000E-04 3417 1.448000E+03 3.800000E+02
4.000000E-04 3505 1.490000E+03 4.000000E+02
4.100000E-04 3572 1.518000E+03 4.000000E+02
4.200000E-04 3670 1.570000E+03 4.000000E+02
4.300000E-04 3751 1.602000E+03 4.100000E+02
4.400000E-04 3857 1.648000E+03 4.200000E+02
4.500000E-04 3957 1.700000E+03 4.300000E+02
4.600000E-04 4038 1.732000E+03 4.500000E+02
4.700000E-04 4118 1.770000E+03 4.700000E+02
4.800000E-04 4188 1.798000E+03 4.700000E+02
4.900000E-04 4291 1.836000E+03 4.800000E+02
5.000000E-04 4394 1.892000E+03 4.800000E+02
5.100000E-04 4475 1.940000E+03 4.800000E+02
5.200000E-04 4549 1.966000E+03 4.800000E+02
5.300000E-04 4616 2.000000E+03 4.800000E+02
5.400000E-04 4701 2.026000E+03 4.900000E+02
5.500000E-04 4792 2.066000E+03 5.100000E+02
5.600000E-04 4875 2.100000E+03 5.100000E+02
5.700000E-04 4962 2.134000E+03 5.200000E+02
5.800000E-04 5064 2.190000E+03 5.300000E+02
5.900000E-04 5162 2.238000E+03 5.400000E+02
6.000000E-04 5248 2.278000E+03 5.500000E+02
6.100000E-04 5349 2.314000E+03 5.600000E+02
6.200000E-04 5433 2.360000E+03 5.700000E+02
6.300000E-04 5505 2.392000E+03 6.100000E+02
6.400000E-04 5579 2.426000E+03 6.100000E+02
6.500000E-04 5654 2.454000E+03 6.100000E+02
6.600000E-04 5723 2.478000E+03 6.300000E+02
6.700000E-04 5811 2.516000E+03 6.300000E+02
6.800000E-04 5904 2.564000E+03 6.400000E+02
6.900000E-04 5978 2.592000E+03 6.400000E+02
7.000000E-04 6085 2.650000E+03 6.500000E+02
7.100000E-04 6160 2.680000E+03 6.600000E+02
7.200000E-04 6267 2.730000E+03 6.700000E+02
7.300000E-04 6344 2.762000E+03 6.700000E+02
7.400000E-04 6432 2.808000E+03 6.700000E+02
7.500000E-04 6518 2.844000E+03 6.800000E+02
7.600000E-04 6605 2.882000E+03 6.800000E+02
7.700000E-04 6703 2.926000E+03 6.800000E+02
7.800000E-04 6817 2.968000E+03 6.900000E+02
7.900000E-04 6901 3.016000E+03 7.000000E+02
8.000000E-04 6998 3.066000E+03 7.000000E+02
8.100000E-04 7097 3.120000E+03 7.000000E+02
8.200000E-04 7174 3.154000E+03 7.000000E+02
8.300000E-04 7256 3.180000E+03 7.400000E+02
8.400000E-04 7346 3.216000E+03 7.500000E+02
8.500000E-04 7439 3.262000E+03 7.600000E+02
8.600000E-04 7526 3.300000E+03 7.700000E+02
8.700000E-04 7591 3.336000E+03 7.700000E+02
8.800000E-04 7677 3.370000E+03 7.700000E+02
8.900000E-04 7790 3.420000E+03 7.700000E+02
9.000000E-04 7876 3.460000E+03 7.800000E+02
9.100000E-04 7957 3.504000E+03 7.800000E+02
9.200000E-04 8033 3.528000E+03 7.800000E+02
9.300000E-04 8125 3.576000E+03 8.000000E+02
9.400000E-04 8205 3.618000E+03 8.100000E+02
9.500000E-04 8286 3.654000E+03 8.100000E+02
9.600000E-04 8374 3.690000E+03 8.300000E+02
9.700000E-04 8460 3.726000E+03 8.500000E+02
9.800000E-04 8556 3.774000E+03 8.500000E+02
9.900000E-04 8644 3.808000E+03 8.600000E+02
1.000000E-03 8740 3.850000E+03 8.800000E+02
