 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 140 2.000000E+00 0.000000E+00
2.000000E-05 193 2.000000E+01 1.000000E+01
3.000000E-05 275 4.400000E+01 1.000000E+01
4.000000E-05 363 8.800000E+01 1.000000E+01
5.000000E-05 463 1.300000E+02 1.000000E+01
6.000000E-05 555 1.780000E+02 1.000000E+01
7.000000E-05 637 2.120000E+02 1.000000E+01
8.000000E-05 712 2.500000E+02 2.000000E+01
9.000000E-05 806 2.800000E+02 2.000000E+01
1.000000E-04 878 3.120000E+02 4.000000E+01
1.100000E-04 985 3.580000E+02 6.000000E+01
1.200000E-04 1066 4.000000E+02 6.000000E+01
1.300000E-04 1143 4.360000E+02 6.000000E+01
1.400000E-04 1235 4.740000E+02 1.000000E+02
1.500000E-04 1310 5.140000E+02 1.100000E+02
1.600000E-04 1429 5.680000E+02 1.100000E+02
1.700000E-04 1508 6.080000E+02 1.100000E+02
1.800000E-04 1563 6.360000E+02 1.100000E+02
1.900000E-04 1662 6.720000E+02 1.300000E+02
2.000000E-04 1776 7.260000E+02 1.400000E+02
2.100000E-04 1855 7.640000E+02 1.600000E+02
2.200000E-04 1914 7.860000E+02 1.700000E+02
2.300000E-04 2014 8.280000E+02 2.200000E+02
2.400000E-04 2090 8.640000E+02 2.200000E+02
2.500000E-04 2188 9.100000E+02 2.200000E+02
2.600000E-04 2269 9.440000E+02 2.200000E+02
2.700000E-04 2352 9.840000E+02 2.400000E+02
2.800000E-04 2433 1.022000E+03 2.500000E+02
2.900000E-04 2541 1.062000E+03 2.600000E+02
3.000000E-04 2644 1.114000E+03 2.600000E+02
3.100000E-04 2732 1.154000E+03 2.600000E+02
3.200000E-04 2840 1.200000E+03 2.700000E+02
3.300000E-04 2937 1.248000E+03 2.800000E+02
3.400000E-04 3017 1.290000E+03 2.800000E+02
3.500000E-04 3098 1.322000E+03 2.800000E+02
3.600000E-04 3198 1.366000E+03 3.100000E+02
3.700000E-04 3282 1.404000E+03 3.300000E+02
3.800000E-04 3396 1.458000E+03 3.500000E+02
3.900000E-04 3487 1.498000E+03 3.500000E+02
4.000000E-04 3569 1.536000E+03 3.500000E+02
4.100000E-04 3669 1.578000E+03 3.700000E+02
4.200000E-04 3778 1.622000E+03 3.800000E+02
4.300000E-04 3867 1.666000E+03 4.000000E+02
4.400000E-04 3934 1.702000E+03 4.000000E+02
4.500000E-04 4039 1.740000E+03 4.100000E+02
4.600000E-04 4131 1.784000E+03 4.200000E+02
4.700000E-04 4189 1.814000E+03 4.200000E+02
4.800000E-04 4263 1.848000E+03 4.200000E+02
4.900000E-04 4349 1.880000E+03 4.500000E+02
5.000000E-04 4445 1.924000E+03 4.500000E+02
5.100000E-04 4525 1.974000E+03 4.500000E+02
5.200000E-04 4604 2.002000E+03 4.500000E+02
5.300000E-04 4699 2.048000E+03 4.500000E+02
5.400000E-04 4784 2.082000E+03 4.600000E+02
5.500000E-04 4839 2.114000E+03 4.700000E+02
5.600000E-04 4930 2.142000E+03 4.800000E+02
5.700000E-04 5029 2.188000E+03 4.800000E+02
5.800000E-04 5119 2.232000E+03 4.800000E+02
5.900000E-04 5209 2.280000E+03 5.100000E+02
6.000000E-04 5297 2.316000E+03 5.200000E+02
6.100000E-04 5375 2.350000E+03 5.400000E+02
6.200000E-04 5447 2.386000E+03 5.400000E+02
6.300000E-04 5536 2.410000E+03 5.600000E+02
6.400000E-04 5616 2.460000E+03 5.700000E+02
6.500000E-04 5697 2.492000E+03 5.800000E+02
6.600000E-04 5795 2.544000E+03 5.900000E+02
6.700000E-04 5896 2.578000E+03 6.300000E+02
6.800000E-04 5983 2.620000E+03 6.300000E+02
6.900000E-04 6059 2.642000E+03 6.500000E+02
7.000000E-04 6133 2.686000E+03 6.600000E+02
7.100000E-04 6228 2.728000E+03 6.600000E+02
7.200000E-04 6329 2.766000E+03 6.600000E+02
7.300000E-04 6440 2.822000E+03 6.900000E+02
7.400000E-04 6537 2.864000E+03 7.000000E+02
7.500000E-04 6652 2.916000E+03 7.100000E+02
7.600000E-04 6746 2.956000E+03 7.100000E+02
7.700000E-04 6821 3.002000E+03 7.200000E+02
7.800000E-04 6921 3.032000E+03 7.400000E+02
7.900000E-04 7012 3.088000E+03 7.500000E+02
8.000000E-04 7101 3.126000E+03 7.500000E+02
8.100000E-04 7196 3.172000E+03 7.600000E+02
8.200000E-04 7294 3.208000E+03 7.600000E+02
8.300000E-04 7396 3.244000E+03 7.900000E+02
8.400000E-04 7493 3.290000E+03 7.900000E+02
8.500000E-04 7607 3.344000E+03 8.100000E+02
8.600000E-04 7698 3.386000E+03 8.300000E+02
8.700000E-04 7777 3.430000E+03 8.300000E+02
8.800000E-04 7874 3.470000E+03 8.400000E+02
8.900000E-04 7957 3.510000E+03 8.400000E+02
9.000000E-04 8059 3.552000E+03 8.400000E+02
9.100000E-04 8152 3.594000E+03 8.500000E+02
9.200000E-04 8235 3.640000E+03 8.600000E+02
9.300000E-04 8320 3.674000E+03 8.700000E+02
9.400000E-04 8413 3.712000E+03 8.800000E+02
9.500000E-04 8478 3.742000E+03 8.800000E+02
9.600000E-04 8562 3.782000E+03 8.900000E+02
9.700000E-04 8634 3.810000E+03 8.900000E+02
9.800000E-04 8723 3.858000E+03 9.100000E+02
9.900000E-04 8804 3.886000E+03 9.300000E+02
1.000000E-03 8903 3.924000E+03 9.400000E+02
