 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 113 2.000000E+00 0.000000E+00
2.000000E-05 167 1.000000E+01 1.000000E+01
3.000000E-05 267 5.600000E+01 2.000000E+01
4.000000E-05 356 8.800000E+01 4.000000E+01
5.000000E-05 461 1.260000E+02 6.000000E+01
6.000000E-05 537 1.660000E+02 6.000000E+01
7.000000E-05 655 2.220000E+02 1.000000E+02
8.000000E-05 733 2.620000E+02 1.000000E+02
9.000000E-05 791 2.880000E+02 1.000000E+02
1.000000E-04 886 3.220000E+02 1.100000E+02
1.100000E-04 965 3.680000E+02 1.100000E+02
1.200000E-04 1055 3.980000E+02 1.200000E+02
1.300000E-04 1163 4.480000E+02 1.300000E+02
1.400000E-04 1249 4.820000E+02 1.500000E+02
1.500000E-04 1332 5.180000E+02 1.700000E+02
1.600000E-04 1410 5.580000E+02 1.700000E+02
1.700000E-04 1489 5.940000E+02 1.900000E+02
1.800000E-04 1575 6.280000E+02 1.900000E+02
1.900000E-04 1689 6.840000E+02 1.900000E+02
2.000000E-04 1783 7.180000E+02 2.100000E+02
2.100000E-04 1880 7.700000E+02 2.100000E+02
2.200000E-04 1974 8.160000E+02 2.100000E+02
2.300000E-04 2074 8.540000E+02 2.100000E+02
2.400000E-04 2169 9.000000E+02 2.100000E+02
2.500000E-04 2269 9.460000E+02 2.200000E+02
2.600000E-04 2363 9.980000E+02 2.200000E+02
2.700000E-04 2453 1.040000E+03 2.500000E+02
2.800000E-04 2533 1.072000E+03 2.500000E+02
2.900000E-04 2620 1.102000E+03 2.500000E+02
3.000000E-04 2723 1.154000E+03 2.600000E+02
3.100000E-04 2807 1.198000E+03 2.700000E+02
3.200000E-04 2883 1.236000E+03 2.700000E+02
3.300000E-04 2952 1.256000E+03 2.900000E+02
3.400000E-04 3017 1.290000E+03 2.900000E+02
3.500000E-04 3105 1.322000E+03 3.000000E+02
3.600000E-04 3179 1.360000E+03 3.100000E+02
3.700000E-04 3247 1.382000E+03 3.300000E+02
3.800000E-04 3343 1.432000E+03 3.400000E+02
3.900000E-04 3434 1.476000E+03 3.500000E+02
4.000000E-04 3501 1.510000E+03 3.500000E+02
4.100000E-04 3563 1.542000E+03 3.600000E+02
4.200000E-04 3635 1.578000E+03 3.600000E+02
4.300000E-04 3698 1.598000E+03 3.600000E+02
4.400000E-04 3759 1.626000E+03 3.700000E+02
4.500000E-04 3854 1.660000E+03 3.900000E+02
4.600000E-04 3946 1.702000E+03 4.000000E+02
4.700000E-04 4052 1.746000E+03 4.000000E+02
4.800000E-04 4164 1.792000E+03 4.100000E+02
4.900000E-04 4263 1.836000E+03 4.200000E+02
5.000000E-04 4352 1.890000E+03 4.200000E+02
5.100000E-04 4445 1.934000E+03 4.300000E+02
5.200000E-04 4510 1.962000E+03 4.300000E+02
5.300000E-04 4573 1.988000E+03 4.300000E+02
5.400000E-04 4665 2.036000E+03 4.300000E+02
5.500000E-04 4758 2.076000E+03 4.300000E+02
5.600000E-04 4844 2.114000E+03 4.300000E+02
5.700000E-04 4939 2.156000E+03 4.300000E+02
5.800000E-04 5035 2.200000E+03 4.300000E+02
5.900000E-04 5125 2.246000E+03 4.300000E+02
6.000000E-04 5226 2.284000E+03 4.400000E+02
6.100000E-04 5321 2.328000E+03 4.500000E+02
6.200000E-04 5415 2.372000E+03 4.700000E+02
6.300000E-04 5524 2.420000E+03 4.800000E+02
6.400000E-04 5621 2.468000E+03 5.000000E+02
6.500000E-04 5715 2.510000E+03 5.100000E+02
6.600000E-04 5810 2.550000E+03 5.100000E+02
6.700000E-04 5899 2.580000E+03 5.100000E+02
6.800000E-04 6008 2.634000E+03 5.200000E+02
6.900000E-04 6095 2.672000E+03 5.200000E+02
7.000000E-04 6180 2.718000E+03 5.300000E+02
7.100000E-04 6278 2.766000E+03 5.300000E+02
7.200000E-04 6372 2.812000E+03 5.400000E+02
7.300000E-04 6456 2.850000E+03 5.600000E+02
7.400000E-04 6545 2.886000E+03 5.700000E+02
7.500000E-04 6603 2.912000E+03 5.700000E+02
7.600000E-04 6687 2.952000E+03 5.700000E+02
7.700000E-04 6765 2.980000E+03 5.700000E+02
7.800000E-04 6875 3.028000E+03 6.000000E+02
7.900000E-04 6948 3.064000E+03 6.100000E+02
8.000000E-04 7011 3.092000E+03 6.100000E+02
8.100000E-04 7103 3.132000E+03 6.200000E+02
8.200000E-04 7199 3.170000E+03 6.300000E+02
8.300000E-04 7305 3.216000E+03 6.300000E+02
8.400000E-04 7402 3.256000E+03 6.400000E+02
8.500000E-04 7509 3.304000E+03 6.400000E+02
8.600000E-04 7612 3.356000E+03 6.400000E+02
8.700000E-04 7712 3.402000E+03 6.600000E+02
8.800000E-04 7793 3.438000E+03 6.600000E+02
8.900000E-04 7875 3.478000E+03 6.600000E+02
9.000000E-04 7965 3.528000E+03 6.600000E+02
9.100000E-04 8064 3.558000E+03 6.700000E+02
9.200000E-04 8159 3.606000E+03 6.800000E+02
9.300000E-04 8246 3.654000E+03 6.800000E+02
9.400000E-04 8328 3.692000E+03 6.800000E+02
9.500000E-04 8393 3.728000E+03 6.800000E+02
9.600000E-04 8466 3.746000E+03 7.000000E+02
9.700000E-04 8552 3.800000E+03 7.000000E+02
9.800000E-04 8626 3.828000E+03 7.000000E+02
9.900000E-04 8706 3.870000E+03 7.000000E+02
1.000000E-03 8791 3.908000E+03 7.000000E+02
