 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 137 6.000000E+00 0.000000E+00
2.000000E-05 201 2.800000E+01 0.000000E+00
3.000000E-05 269 4.400000E+01 0.000000E+00
4.000000E-05 351 8.200000E+01 0.000000E+00
5.000000E-05 449 1.200000E+02 1.000000E+01
6.000000E-05 538 1.700000E+02 1.000000E+01
7.000000E-05 621 2.040000E+02 2.000000E+01
8.000000E-05 707 2.420000E+02 4.000000E+01
9.000000E-05 798 2.840000E+02 6.000000E+01
1.000000E-04 893 3.240000E+02 7.000000E+01
1.100000E-04 960 3.560000E+02 7.000000E+01
1.200000E-04 1034 3.880000E+02 8.000000E+01
1.300000E-04 1123 4.200000E+02 8.000000E+01
1.400000E-04 1215 4.740000E+02 8.000000E+01
1.500000E-04 1298 5.060000E+02 9.000000E+01
1.600000E-04 1394 5.480000E+02 1.000000E+02
1.700000E-04 1480 5.920000E+02 1.100000E+02
1.800000E-04 1563 6.260000E+02 1.100000E+02
1.900000E-04 1665 6.660000E+02 1.400000E+02
2.000000E-04 1775 7.280000E+02 1.400000E+02
2.100000E-04 1868 7.640000E+02 1.700000E+02
2.200000E-04 1943 7.920000E+02 1.800000E+02
2.300000E-04 2052 8.420000E+02 1.900000E+02
2.400000E-04 2133 8.860000E+02 1.900000E+02
2.500000E-04 2215 9.140000E+02 1.900000E+02
2.600000E-04 2313 9.640000E+02 2.300000E+02
2.700000E-04 2426 1.006000E+03 2.300000E+02
2.800000E-04 2528 1.066000E+03 2.400000E+02
2.900000E-04 2617 1.102000E+03 2.500000E+02
3.000000E-04 2694 1.132000E+03 2.800000E+02
3.100000E-04 2800 1.178000E+03 2.900000E+02
3.200000E-04 2904 1.222000E+03 3.100000E+02
3.300000E-04 2980 1.266000E+03 3.100000E+02
3.400000E-04 3064 1.300000E+03 3.100000E+02
3.500000E-04 3177 1.348000E+03 3.300000E+02
3.600000E-04 3264 1.394000E+03 3.300000E+02
3.700000E-04 3364 1.432000E+03 3.300000E+02
3.800000E-04 3454 1.476000E+03 3.400000E+02
3.900000E-04 3565 1.526000E+03 3.500000E+02
4.000000E-04 3670 1.582000E+03 3.500000E+02
4.100000E-04 3755 1.620000E+03 3.500000E+02
4.200000E-04 3844 1.658000E+03 3.700000E+02
4.300000E-04 3947 1.706000E+03 3.800000E+02
4.400000E-04 4051 1.748000E+03 3.800000E+02
4.500000E-04 4149 1.792000E+03 3.800000E+02
4.600000E-04 4228 1.834000E+03 4.000000E+02
4.700000E-04 4306 1.872000E+03 4.000000E+02
4.800000E-04 4392 1.904000E+03 4.100000E+02
4.900000E-04 4483 1.952000E+03 4.400000E+02
5.000000E-04 4586 1.988000E+03 4.400000E+02
5.100000E-04 4686 2.044000E+03 4.400000E+02
5.200000E-04 4784 2.094000E+03 4.400000E+02
5.300000E-04 4870 2.138000E+03 4.600000E+02
5.400000E-04 4949 2.164000E+03 4.600000E+02
5.500000E-04 5048 2.202000E+03 4.600000E+02
5.600000E-04 5147 2.252000E+03 4.600000E+02
5.700000E-04 5222 2.288000E+03 4.600000E+02
5.800000E-04 5311 2.324000E+03 4.700000E+02
5.900000E-04 5376 2.358000E+03 4.700000E+02
6.000000E-04 5463 2.402000E+03 4.800000E+02
6.100000E-04 5557 2.436000E+03 4.900000E+02
6.200000E-04 5638 2.482000E+03 5.000000E+02
6.300000E-04 5706 2.518000E+03 5.000000E+02
6.400000E-04 5827 2.562000E+03 5.100000E+02
6.500000E-04 5905 2.608000E+03 5.100000E+02
6.600000E-04 5991 2.644000E+03 5.200000E+02
6.700000E-04 6065 2.684000E+03 5.300000E+02
6.800000E-04 6135 2.702000E+03 5.300000E+02
6.900000E-04 6207 2.736000E+03 5.300000E+02
7.000000E-04 6294 2.766000E+03 5.300000E+02
7.100000E-04 6391 2.820000E+03 5.300000E+02
7.200000E-04 6473 2.860000E+03 5.400000E+02
7.300000E-04 6566 2.904000E+03 5.500000E+02
7.400000E-04 6652 2.948000E+03 5.600000E+02
7.500000E-04 6740 2.984000E+03 5.600000E+02
7.600000E-04 6822 3.020000E+03 5.700000E+02
7.700000E-04 6897 3.054000E+03 5.700000E+02
7.800000E-04 7007 3.094000E+03 6.000000E+02
7.900000E-04 7112 3.148000E+03 6.000000E+02
8.000000E-04 7191 3.180000E+03 6.300000E+02
8.100000E-04 7297 3.226000E+03 6.500000E+02
8.200000E-04 7384 3.264000E+03 6.600000E+02
8.300000E-04 7484 3.310000E+03 6.600000E+02
8.400000E-04 7565 3.348000E+03 6.700000E+02
8.500000E-04 7660 3.390000E+03 6.700000E+02
8.600000E-04 7749 3.428000E+03 6.700000E+02
8.700000E-04 7859 3.484000E+03 6.900000E+02
8.800000E-04 7921 3.514000E+03 6.900000E+02
8.900000E-04 7995 3.548000E+03 6.900000E+02
9.000000E-04 8096 3.588000E+03 7.000000E+02
9.100000E-04 8186 3.636000E+03 7.300000E+02
9.200000E-04 8277 3.674000E+03 7.500000E+02
9.300000E-04 8349 3.706000E+03 7.500000E+02
9.400000E-04 8441 3.750000E+03 7.800000E+02
9.500000E-04 8532 3.782000E+03 7.900000E+02
9.600000E-04 8610 3.820000E+03 7.900000E+02
9.700000E-04 8694 3.864000E+03 8.100000E+02
9.800000E-04 8771 3.898000E+03 8.100000E+02
9.900000E-04 8844 3.926000E+03 8.200000E+02
1.000000E-03 8919 3.954000E+03 8.400000E+02
