 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 42 0.000000E+00 0.000000E+00
2.000000E-05 70 0.000000E+00 0.000000E+00
3.000000E-05 115 0.000000E+00 0.000000E+00
4.000000E-05 152 2.000000E+00 0.000000E+00
5.000000E-05 203 4.000000E+00 0.000000E+00
6.000000E-05 252 6.000000E+00 0.000000E+00
7.000000E-05 300 1.000000E+01 0.000000E+00
8.000000E-05 344 1.400000E+01 0.000000E+00
9.000000E-05 394 1.800000E+01 0.000000E+00
1.000000E-04 426 1.800000E+01 0.000000E+00
1.100000E-04 473 2.400000E+01 0.000000E+00
1.200000E-04 518 2.600000E+01 0.000000E+00
1.300000E-04 568 3.000000E+01 0.000000E+00
1.400000E-04 620 3.000000E+01 0.000000E+00
1.500000E-04 696 3.400000E+01 0.000000E+00
1.600000E-04 753 4.400000E+01 0.000000E+00
1.700000E-04 808 4.400000E+01 0.000000E+00
1.800000E-04 852 5.200000E+01 0.000000E+00
1.900000E-04 900 5.400000E+01 0.000000E+00
2.000000E-04 935 6.000000E+01 0.000000E+00
2.100000E-04 981 6.000000E+01 0.000000E+00
2.200000E-04 1027 6.800000E+01 0.000000E+00
2.300000E-04 1083 7.400000E+01 0.000000E+00
2.400000E-04 1117 8.000000E+01 0.000000E+00
2.500000E-04 1174 9.200000E+01 1.000000E+01
2.600000E-04 1232 1.020000E+02 1.000000E+01
2.700000E-04 1287 1.180000E+02 1.000000E+01
2.800000E-04 1346 1.300000E+02 1.000000E+01
2.900000E-04 1396 1.420000E+02 1.000000E+01
3.000000E-04 1441 1.520000E+02 1.000000E+01
3.100000E-04 1499 1.640000E+02 1.000000E+01
3.200000E-04 1555 1.820000E+02 2.000000E+01
3.300000E-04 1597 1.920000E+02 2.000000E+01
3.400000E-04 1649 2.000000E+02 2.000000E+01
3.500000E-04 1696 2.120000E+02 2.000000E+01
3.600000E-04 1746 2.200000E+02 3.000000E+01
3.700000E-04 1799 2.300000E+02 5.000000E+01
3.800000E-04 1852 2.440000E+02 6.000000E+01
3.900000E-04 1915 2.540000E+02 7.000000E+01
4.000000E-04 1955 2.600000E+02 7.000000E+01
4.100000E-04 2001 2.720000E+02 7.000000E+01
4.200000E-04 2065 2.800000E+02 7.000000E+01
4.300000E-04 2129 2.940000E+02 7.000000E+01
4.400000E-04 2176 3.060000E+02 7.000000E+01
4.500000E-04 2231 3.200000E+02 7.000000E+01
4.600000E-04 2291 3.320000E+02 7.000000E+01
4.700000E-04 2360 3.600000E+02 7.000000E+01
4.800000E-04 2415 3.700000E+02 8.000000E+01
4.900000E-04 2464 3.800000E+02 8.000000E+01
5.000000E-04 2499 3.860000E+02 8.000000E+01
5.100000E-04 2551 3.960000E+02 8.000000E+01
5.200000E-04 2605 4.100000E+02 9.000000E+01
5.300000E-04 2693 4.500000E+02 9.000000E+01
5.400000E-04 2747 4.700000E+02 9.000000E+01
5.500000E-04 2832 4.920000E+02 1.100000E+02
5.600000E-04 2886 5.080000E+02 1.100000E+02
5.700000E-04 2949 5.280000E+02 1.100000E+02
5.800000E-04 3011 5.520000E+02 1.100000E+02
5.900000E-04 3067 5.720000E+02 1.200000E+02
6.000000E-04 3121 5.820000E+02 1.200000E+02
6.100000E-04 3176 5.920000E+02 1.300000E+02
6.200000E-04 3223 6.120000E+02 1.300000E+02
6.300000E-04 3272 6.180000E+02 1.300000E+02
6.400000E-04 3334 6.440000E+02 1.300000E+02
6.500000E-04 3393 6.680000E+02 1.300000E+02
6.600000E-04 3465 7.020000E+02 1.400000E+02
6.700000E-04 3533 7.180000E+02 1.400000E+02
6.800000E-04 3604 7.440000E+02 1.400000E+02
6.900000E-04 3661 7.700000E+02 1.400000E+02
7.000000E-04 3708 7.900000E+02 1.400000E+02
7.100000E-04 3767 8.000000E+02 1.500000E+02
7.200000E-04 3816 8.240000E+02 1.500000E+02
7.300000E-04 3877 8.440000E+02 1.500000E+02
7.400000E-04 3936 8.580000E+02 1.500000E+02
7.500000E-04 4004 8.820000E+02 1.500000E+02
7.600000E-04 4077 9.040000E+02 1.600000E+02
7.700000E-04 4124 9.180000E+02 1.600000E+02
7.800000E-04 4179 9.320000E+02 1.600000E+02
7.900000E-04 4244 9.560000E+02 1.700000E+02
8.000000E-04 4299 9.740000E+02 1.700000E+02
8.100000E-04 4382 1.006000E+03 1.900000E+02
8.200000E-04 4466 1.036000E+03 1.900000E+02
8.300000E-04 4527 1.060000E+03 2.000000E+02
8.400000E-04 4598 1.088000E+03 2.100000E+02
8.500000E-04 4671 1.118000E+03 2.300000E+02
8.600000E-04 4752 1.152000E+03 2.300000E+02
8.700000E-04 4821 1.172000E+03 2.300000E+02
8.800000E-04 4883 1.198000E+03 2.300000E+02
8.900000E-04 4942 1.212000E+03 2.300000E+02
9.000000E-04 5015 1.236000E+03 2.300000E+02
9.100000E-04 5089 1.264000E+03 2.300000E+02
9.200000E-04 5167 1.286000E+03 2.500000E+02
9.300000E-04 5236 1.310000E+03 2.500000E+02
9.400000E-04 5289 1.328000E+03 2.600000E+02
9.500000E-04 5355 1.362000E+03 2.600000E+02
9.600000E-04 5418 1.388000E+03 2.800000E+02
9.700000E-04 5488 1.414000E+03 2.800000E+02
9.800000E-04 5563 1.442000E+03 2.800000E+02
9.900000E-04 5628 1.462000E+03 2.800000E+02
1.000000E-03 5712 1.486000E+03 2.800000E+02
