 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 40 0.000000E+00 0.000000E+00
2.000000E-05 90 2.000000E+00 0.000000E+00
3.000000E-05 126 2.000000E+00 0.000000E+00
4.000000E-05 174 2.000000E+00 0.000000E+00
5.000000E-05 217 4.000000E+00 0.000000E+00
6.000000E-05 263 1.000000E+01 0.000000E+00
7.000000E-05 313 1.200000E+01 0.000000E+00
8.000000E-05 368 1.200000E+01 0.000000E+00
9.000000E-05 416 1.800000E+01 0.000000E+00
1.000000E-04 461 2.000000E+01 0.000000E+00
1.100000E-04 522 3.200000E+01 1.000000E+01
1.200000E-04 569 3.600000E+01 1.000000E+01
1.300000E-04 616 3.600000E+01 1.000000E+01
1.400000E-04 660 4.200000E+01 1.000000E+01
1.500000E-04 714 4.400000E+01 1.000000E+01
1.600000E-04 767 5.400000E+01 1.000000E+01
1.700000E-04 816 6.000000E+01 1.000000E+01
1.800000E-04 854 6.600000E+01 1.000000E+01
1.900000E-04 927 7.600000E+01 1.000000E+01
2.000000E-04 967 8.200000E+01 1.000000E+01
2.100000E-04 1015 8.200000E+01 1.000000E+01
2.200000E-04 1069 9.400000E+01 2.000000E+01
2.300000E-04 1114 9.600000E+01 3.000000E+01
2.400000E-04 1175 1.080000E+02 3.000000E+01
2.500000E-04 1229 1.140000E+02 3.000000E+01
2.600000E-04 1287 1.280000E+02 3.000000E+01
2.700000E-04 1335 1.360000E+02 3.000000E+01
2.800000E-04 1386 1.500000E+02 3.000000E+01
2.900000E-04 1441 1.660000E+02 4.000000E+01
3.000000E-04 1488 1.720000E+02 4.000000E+01
3.100000E-04 1529 1.760000E+02 4.000000E+01
3.200000E-04 1586 1.880000E+02 4.000000E+01
3.300000E-04 1642 1.980000E+02 4.000000E+01
3.400000E-04 1689 2.060000E+02 5.000000E+01
3.500000E-04 1760 2.340000E+02 5.000000E+01
3.600000E-04 1823 2.460000E+02 6.000000E+01
3.700000E-04 1884 2.560000E+02 6.000000E+01
3.800000E-04 1956 2.760000E+02 6.000000E+01
3.900000E-04 2017 2.920000E+02 6.000000E+01
4.000000E-04 2073 3.120000E+02 6.000000E+01
4.100000E-04 2129 3.240000E+02 6.000000E+01
4.200000E-04 2189 3.360000E+02 6.000000E+01
4.300000E-04 2236 3.440000E+02 6.000000E+01
4.400000E-04 2293 3.660000E+02 7.000000E+01
4.500000E-04 2362 3.840000E+02 7.000000E+01
4.600000E-04 2429 4.060000E+02 7.000000E+01
4.700000E-04 2483 4.260000E+02 7.000000E+01
4.800000E-04 2544 4.380000E+02 9.000000E+01
4.900000E-04 2598 4.520000E+02 9.000000E+01
5.000000E-04 2663 4.720000E+02 9.000000E+01
5.100000E-04 2720 4.880000E+02 9.000000E+01
5.200000E-04 2779 5.000000E+02 9.000000E+01
5.300000E-04 2843 5.200000E+02 9.000000E+01
5.400000E-04 2909 5.460000E+02 9.000000E+01
5.500000E-04 2969 5.660000E+02 9.000000E+01
5.600000E-04 3021 5.800000E+02 1.000000E+02
5.700000E-04 3077 5.920000E+02 1.000000E+02
5.800000E-04 3134 6.140000E+02 1.000000E+02
5.900000E-04 3196 6.340000E+02 1.100000E+02
6.000000E-04 3267 6.580000E+02 1.100000E+02
6.100000E-04 3317 6.820000E+02 1.200000E+02
6.200000E-04 3384 7.040000E+02 1.200000E+02
6.300000E-04 3454 7.280000E+02 1.200000E+02
6.400000E-04 3517 7.440000E+02 1.200000E+02
6.500000E-04 3570 7.640000E+02 1.300000E+02
6.600000E-04 3629 7.800000E+02 1.300000E+02
6.700000E-04 3679 7.980000E+02 1.300000E+02
6.800000E-04 3726 8.120000E+02 1.300000E+02
6.900000E-04 3769 8.240000E+02 1.300000E+02
7.000000E-04 3824 8.360000E+02 1.300000E+02
7.100000E-04 3882 8.660000E+02 1.300000E+02
7.200000E-04 3958 9.020000E+02 1.300000E+02
7.300000E-04 4033 9.200000E+02 1.400000E+02
7.400000E-04 4096 9.460000E+02 1.500000E+02
7.500000E-04 4175 9.660000E+02 1.600000E+02
7.600000E-04 4235 9.840000E+02 1.600000E+02
7.700000E-04 4305 1.008000E+03 1.600000E+02
7.800000E-04 4365 1.024000E+03 1.600000E+02
7.900000E-04 4438 1.050000E+03 1.600000E+02
8.000000E-04 4499 1.066000E+03 1.600000E+02
8.100000E-04 4556 1.092000E+03 1.600000E+02
8.200000E-04 4627 1.116000E+03 1.600000E+02
8.300000E-04 4689 1.148000E+03 1.700000E+02
8.400000E-04 4753 1.162000E+03 1.700000E+02
8.500000E-04 4807 1.178000E+03 1.700000E+02
8.600000E-04 4869 1.198000E+03 1.700000E+02
8.700000E-04 4939 1.218000E+03 1.800000E+02
8.800000E-04 5002 1.244000E+03 1.800000E+02
8.900000E-04 5064 1.258000E+03 1.900000E+02
9.000000E-04 5122 1.276000E+03 2.000000E+02
9.100000E-04 5194 1.300000E+03 2.100000E+02
9.200000E-04 5270 1.320000E+03 2.200000E+02
9.300000E-04 5319 1.340000E+03 2.200000E+02
9.400000E-04 5386 1.364000E+03 2.200000E+02
9.500000E-04 5447 1.386000E+03 2.200000E+02
9.600000E-04 5516 1.412000E+03 2.200000E+02
9.700000E-04 5580 1.440000E+03 2.200000E+02
9.800000E-04 5652 1.468000E+03 2.300000E+02
9.900000E-04 5716 1.496000E+03 2.300000E+02
1.000000E-03 5775 1.524000E+03 2.400000E+02
