 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 129 6.000000E+00 0.000000E+00
2.000000E-05 189 2.200000E+01 1.000000E+01
3.000000E-05 269 5.000000E+01 3.000000E+01
4.000000E-05 348 8.200000E+01 4.000000E+01
5.000000E-05 430 1.180000E+02 4.000000E+01
6.000000E-05 514 1.600000E+02 5.000000E+01
7.000000E-05 611 1.940000E+02 5.000000E+01
8.000000E-05 684 2.400000E+02 5.000000E+01
9.000000E-05 760 2.640000E+02 6.000000E+01
1.000000E-04 847 3.000000E+02 7.000000E+01
1.100000E-04 939 3.500000E+02 9.000000E+01
1.200000E-04 1035 3.840000E+02 9.000000E+01
1.300000E-04 1137 4.400000E+02 1.100000E+02
1.400000E-04 1219 4.760000E+02 1.400000E+02
1.500000E-04 1292 5.120000E+02 1.500000E+02
1.600000E-04 1360 5.440000E+02 1.700000E+02
1.700000E-04 1449 5.820000E+02 1.800000E+02
1.800000E-04 1532 6.160000E+02 1.800000E+02
1.900000E-04 1618 6.500000E+02 2.000000E+02
2.000000E-04 1708 6.840000E+02 2.100000E+02
2.100000E-04 1792 7.240000E+02 2.100000E+02
2.200000E-04 1904 7.800000E+02 2.300000E+02
2.300000E-04 1978 8.180000E+02 2.300000E+02
2.400000E-04 2079 8.520000E+02 2.300000E+02
2.500000E-04 2174 9.040000E+02 2.400000E+02
2.600000E-04 2266 9.520000E+02 2.500000E+02
2.700000E-04 2350 9.880000E+02 2.600000E+02
2.800000E-04 2422 1.022000E+03 2.600000E+02
2.900000E-04 2515 1.058000E+03 2.700000E+02
3.000000E-04 2612 1.108000E+03 2.700000E+02
3.100000E-04 2671 1.132000E+03 2.700000E+02
3.200000E-04 2776 1.176000E+03 2.700000E+02
3.300000E-04 2870 1.226000E+03 2.700000E+02
3.400000E-04 2969 1.266000E+03 2.900000E+02
3.500000E-04 3052 1.300000E+03 3.100000E+02
3.600000E-04 3148 1.346000E+03 3.100000E+02
3.700000E-04 3237 1.386000E+03 3.300000E+02
3.800000E-04 3335 1.430000E+03 3.400000E+02
3.900000E-04 3412 1.470000E+03 3.600000E+02
4.000000E-04 3505 1.508000E+03 3.800000E+02
4.100000E-04 3585 1.540000E+03 3.800000E+02
4.200000E-04 3687 1.592000E+03 3.900000E+02
4.300000E-04 3780 1.630000E+03 3.900000E+02
4.400000E-04 3864 1.668000E+03 4.000000E+02
4.500000E-04 3943 1.710000E+03 4.100000E+02
4.600000E-04 4035 1.748000E+03 4.200000E+02
4.700000E-04 4136 1.788000E+03 4.300000E+02
4.800000E-04 4225 1.832000E+03 4.500000E+02
4.900000E-04 4313 1.872000E+03 4.600000E+02
5.000000E-04 4388 1.906000E+03 4.600000E+02
5.100000E-04 4479 1.938000E+03 4.800000E+02
5.200000E-04 4588 1.988000E+03 4.900000E+02
5.300000E-04 4680 2.036000E+03 4.900000E+02
5.400000E-04 4769 2.082000E+03 5.000000E+02
5.500000E-04 4848 2.118000E+03 5.100000E+02
5.600000E-04 4927 2.156000E+03 5.300000E+02
5.700000E-04 4995 2.182000E+03 5.300000E+02
5.800000E-04 5080 2.222000E+03 5.300000E+02
5.900000E-04 5139 2.250000E+03 5.300000E+02
6.000000E-04 5221 2.282000E+03 5.500000E+02
6.100000E-04 5307 2.322000E+03 5.600000E+02
6.200000E-04 5387 2.346000E+03 5.600000E+02
6.300000E-04 5448 2.384000E+03 5.600000E+02
6.400000E-04 5553 2.438000E+03 5.700000E+02
6.500000E-04 5629 2.460000E+03 5.800000E+02
6.600000E-04 5713 2.504000E+03 5.900000E+02
6.700000E-04 5813 2.552000E+03 5.900000E+02
6.800000E-04 5896 2.580000E+03 5.900000E+02
6.900000E-04 6012 2.634000E+03 6.000000E+02
7.000000E-04 6091 2.674000E+03 6.100000E+02
7.100000E-04 6166 2.708000E+03 6.100000E+02
7.200000E-04 6260 2.748000E+03 6.200000E+02
7.300000E-04 6355 2.790000E+03 6.200000E+02
7.400000E-04 6471 2.844000E+03 6.400000E+02
7.500000E-04 6559 2.890000E+03 6.400000E+02
7.600000E-04 6619 2.922000E+03 6.500000E+02
7.700000E-04 6707 2.964000E+03 6.500000E+02
7.800000E-04 6800 3.002000E+03 6.900000E+02
7.900000E-04 6890 3.046000E+03 6.900000E+02
8.000000E-04 6973 3.074000E+03 7.000000E+02
8.100000E-04 7060 3.116000E+03 7.200000E+02
8.200000E-04 7137 3.156000E+03 7.200000E+02
8.300000E-04 7212 3.178000E+03 7.300000E+02
8.400000E-04 7304 3.224000E+03 7.300000E+02
8.500000E-04 7391 3.258000E+03 7.400000E+02
8.600000E-04 7487 3.310000E+03 7.500000E+02
8.700000E-04 7605 3.364000E+03 7.500000E+02
8.800000E-04 7685 3.400000E+03 7.600000E+02
8.900000E-04 7758 3.436000E+03 7.700000E+02
9.000000E-04 7814 3.456000E+03 7.700000E+02
9.100000E-04 7891 3.488000E+03 7.800000E+02
9.200000E-04 7975 3.528000E+03 7.800000E+02
9.300000E-04 8077 3.576000E+03 7.800000E+02
9.400000E-04 8179 3.620000E+03 7.800000E+02
9.500000E-04 8276 3.658000E+03 8.000000E+02
9.600000E-04 8366 3.704000E+03 8.100000E+02
9.700000E-04 8477 3.756000E+03 8.300000E+02
9.800000E-04 8554 3.792000E+03 8.300000E+02
9.900000E-04 8621 3.834000E+03 8.300000E+02
1.000000E-03 8701 3.866000E+03 8.400000E+02
