 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 117 0.000000E+00 0.000000E+00
2.000000E-05 190 1.600000E+01 1.000000E+01
3.000000E-05 266 4.200000E+01 2.000000E+01
4.000000E-05 354 8.800000E+01 2.000000E+01
5.000000E-05 441 1.260000E+02 2.000000E+01
6.000000E-05 540 1.720000E+02 3.000000E+01
7.000000E-05 646 2.100000E+02 4.000000E+01
8.000000E-05 753 2.640000E+02 4.000000E+01
9.000000E-05 827 2.980000E+02 4.000000E+01
1.000000E-04 908 3.340000E+02 4.000000E+01
1.100000E-04 1002 3.800000E+02 4.000000E+01
1.200000E-04 1078 4.120000E+02 5.000000E+01
1.300000E-04 1163 4.440000E+02 5.000000E+01
1.400000E-04 1270 5.000000E+02 6.000000E+01
1.500000E-04 1361 5.480000E+02 8.000000E+01
1.600000E-04 1441 5.860000E+02 1.000000E+02
1.700000E-04 1502 6.100000E+02 1.100000E+02
1.800000E-04 1582 6.400000E+02 1.100000E+02
1.900000E-04 1655 6.740000E+02 1.100000E+02
2.000000E-04 1737 7.080000E+02 1.400000E+02
2.100000E-04 1832 7.500000E+02 1.400000E+02
2.200000E-04 1922 7.980000E+02 1.400000E+02
2.300000E-04 2033 8.400000E+02 1.600000E+02
2.400000E-04 2118 8.880000E+02 1.800000E+02
2.500000E-04 2212 9.280000E+02 1.900000E+02
2.600000E-04 2273 9.600000E+02 2.000000E+02
2.700000E-04 2352 9.820000E+02 2.300000E+02
2.800000E-04 2428 1.022000E+03 2.400000E+02
2.900000E-04 2507 1.052000E+03 2.600000E+02
3.000000E-04 2602 1.096000E+03 2.600000E+02
3.100000E-04 2693 1.134000E+03 2.900000E+02
3.200000E-04 2782 1.184000E+03 2.900000E+02
3.300000E-04 2865 1.212000E+03 3.000000E+02
3.400000E-04 2931 1.256000E+03 3.000000E+02
3.500000E-04 3019 1.290000E+03 3.000000E+02
3.600000E-04 3088 1.322000E+03 3.000000E+02
3.700000E-04 3174 1.360000E+03 3.000000E+02
3.800000E-04 3249 1.396000E+03 3.100000E+02
3.900000E-04 3309 1.420000E+03 3.200000E+02
4.000000E-04 3422 1.464000E+03 3.300000E+02
4.100000E-04 3505 1.506000E+03 3.500000E+02
4.200000E-04 3588 1.538000E+03 3.600000E+02
4.300000E-04 3681 1.582000E+03 3.700000E+02
4.400000E-04 3756 1.610000E+03 3.900000E+02
4.500000E-04 3835 1.650000E+03 4.000000E+02
4.600000E-04 3919 1.694000E+03 4.000000E+02
4.700000E-04 4004 1.728000E+03 4.200000E+02
4.800000E-04 4089 1.776000E+03 4.200000E+02
4.900000E-04 4187 1.818000E+03 4.300000E+02
5.000000E-04 4275 1.864000E+03 4.300000E+02
5.100000E-04 4360 1.898000E+03 4.400000E+02
5.200000E-04 4430 1.924000E+03 4.500000E+02
5.300000E-04 4547 1.972000E+03 4.800000E+02
5.400000E-04 4642 2.018000E+03 4.900000E+02
5.500000E-04 4723 2.052000E+03 5.000000E+02
5.600000E-04 4822 2.100000E+03 5.100000E+02
5.700000E-04 4891 2.130000E+03 5.200000E+02
5.800000E-04 4988 2.168000E+03 5.200000E+02
5.900000E-04 5090 2.216000E+03 5.500000E+02
6.000000E-04 5187 2.264000E+03 5.500000E+02
6.100000E-04 5263 2.298000E+03 5.500000E+02
6.200000E-04 5342 2.332000E+03 5.500000E+02
6.300000E-04 5460 2.386000E+03 5.600000E+02
6.400000E-04 5575 2.442000E+03 5.600000E+02
6.500000E-04 5667 2.486000E+03 5.600000E+02
6.600000E-04 5757 2.536000E+03 5.800000E+02
6.700000E-04 5844 2.560000E+03 5.800000E+02
6.800000E-04 5939 2.596000E+03 5.900000E+02
6.900000E-04 6048 2.662000E+03 6.100000E+02
7.000000E-04 6131 2.700000E+03 6.300000E+02
7.100000E-04 6221 2.734000E+03 6.500000E+02
7.200000E-04 6312 2.768000E+03 6.800000E+02
7.300000E-04 6385 2.812000E+03 6.800000E+02
7.400000E-04 6464 2.838000E+03 6.800000E+02
7.500000E-04 6558 2.882000E+03 6.900000E+02
7.600000E-04 6641 2.922000E+03 7.000000E+02
7.700000E-04 6750 2.972000E+03 7.100000E+02
7.800000E-04 6837 3.018000E+03 7.100000E+02
7.900000E-04 6939 3.052000E+03 7.200000E+02
8.000000E-04 7041 3.104000E+03 7.300000E+02
8.100000E-04 7111 3.138000E+03 7.400000E+02
8.200000E-04 7179 3.174000E+03 7.600000E+02
8.300000E-04 7273 3.210000E+03 7.600000E+02
8.400000E-04 7359 3.250000E+03 7.700000E+02
8.500000E-04 7452 3.298000E+03 7.700000E+02
8.600000E-04 7543 3.328000E+03 7.800000E+02
8.700000E-04 7628 3.372000E+03 7.900000E+02
8.800000E-04 7731 3.416000E+03 8.000000E+02
8.900000E-04 7846 3.478000E+03 8.000000E+02
9.000000E-04 7947 3.526000E+03 8.000000E+02
9.100000E-04 8021 3.556000E+03 8.200000E+02
9.200000E-04 8117 3.604000E+03 8.300000E+02
9.300000E-04 8204 3.640000E+03 8.400000E+02
9.400000E-04 8296 3.676000E+03 8.400000E+02
9.500000E-04 8402 3.730000E+03 8.600000E+02
9.600000E-04 8493 3.776000E+03 8.600000E+02
9.700000E-04 8574 3.806000E+03 8.700000E+02
9.800000E-04 8673 3.852000E+03 8.800000E+02
9.900000E-04 8756 3.892000E+03 8.800000E+02
1.000000E-03 8838 3.934000E+03 8.800000E+02
