 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 138 2.000000E+00 1.000000E+01
2.000000E-05 214 3.000000E+01 3.000000E+01
3.000000E-05 275 4.400000E+01 3.000000E+01
4.000000E-05 368 9.200000E+01 5.000000E+01
5.000000E-05 475 1.300000E+02 6.000000E+01
6.000000E-05 543 1.720000E+02 6.000000E+01
7.000000E-05 628 2.060000E+02 9.000000E+01
8.000000E-05 702 2.360000E+02 1.000000E+02
9.000000E-05 817 2.860000E+02 1.100000E+02
1.000000E-04 913 3.300000E+02 1.100000E+02
1.100000E-04 1020 3.740000E+02 1.300000E+02
1.200000E-04 1101 4.200000E+02 1.400000E+02
1.300000E-04 1190 4.520000E+02 1.400000E+02
1.400000E-04 1280 5.020000E+02 1.400000E+02
1.500000E-04 1385 5.360000E+02 1.600000E+02
1.600000E-04 1486 5.960000E+02 1.600000E+02
1.700000E-04 1587 6.260000E+02 1.700000E+02
1.800000E-04 1672 6.720000E+02 1.700000E+02
1.900000E-04 1772 7.220000E+02 1.700000E+02
2.000000E-04 1861 7.680000E+02 1.800000E+02
2.100000E-04 1948 8.120000E+02 1.800000E+02
2.200000E-04 2041 8.520000E+02 2.000000E+02
2.300000E-04 2135 8.900000E+02 2.200000E+02
2.400000E-04 2227 9.320000E+02 2.300000E+02
2.500000E-04 2327 9.720000E+02 2.400000E+02
2.600000E-04 2418 1.012000E+03 2.400000E+02
2.700000E-04 2498 1.046000E+03 2.600000E+02
2.800000E-04 2585 1.090000E+03 2.600000E+02
2.900000E-04 2675 1.124000E+03 2.700000E+02
3.000000E-04 2783 1.168000E+03 2.900000E+02
3.100000E-04 2892 1.218000E+03 3.000000E+02
3.200000E-04 2977 1.268000E+03 3.100000E+02
3.300000E-04 3077 1.306000E+03 3.100000E+02
3.400000E-04 3172 1.356000E+03 3.100000E+02
3.500000E-04 3251 1.392000E+03 3.100000E+02
3.600000E-04 3349 1.436000E+03 3.200000E+02
3.700000E-04 3431 1.476000E+03 3.400000E+02
3.800000E-04 3516 1.514000E+03 3.400000E+02
3.900000E-04 3588 1.546000E+03 3.600000E+02
4.000000E-04 3661 1.576000E+03 3.600000E+02
4.100000E-04 3728 1.604000E+03 3.600000E+02
4.200000E-04 3798 1.640000E+03 3.600000E+02
4.300000E-04 3885 1.682000E+03 3.600000E+02
4.400000E-04 3975 1.714000E+03 3.900000E+02
4.500000E-04 4079 1.754000E+03 4.100000E+02
4.600000E-04 4163 1.792000E+03 4.100000E+02
4.700000E-04 4256 1.830000E+03 4.200000E+02
4.800000E-04 4363 1.880000E+03 4.400000E+02
4.900000E-04 4464 1.928000E+03 4.400000E+02
5.000000E-04 4569 1.976000E+03 4.600000E+02
5.100000E-04 4666 2.018000E+03 4.800000E+02
5.200000E-04 4741 2.064000E+03 4.800000E+02
5.300000E-04 4831 2.092000E+03 4.800000E+02
5.400000E-04 4911 2.132000E+03 4.900000E+02
5.500000E-04 4975 2.164000E+03 5.000000E+02
5.600000E-04 5068 2.194000E+03 5.200000E+02
5.700000E-04 5146 2.226000E+03 5.200000E+02
5.800000E-04 5249 2.276000E+03 5.200000E+02
5.900000E-04 5351 2.318000E+03 5.400000E+02
6.000000E-04 5454 2.372000E+03 5.400000E+02
6.100000E-04 5530 2.402000E+03 5.400000E+02
6.200000E-04 5626 2.444000E+03 5.400000E+02
6.300000E-04 5698 2.484000E+03 5.400000E+02
6.400000E-04 5787 2.520000E+03 5.500000E+02
6.500000E-04 5878 2.564000E+03 5.600000E+02
6.600000E-04 5980 2.612000E+03 5.800000E+02
6.700000E-04 6077 2.652000E+03 6.000000E+02
6.800000E-04 6166 2.686000E+03 6.000000E+02
6.900000E-04 6250 2.730000E+03 6.200000E+02
7.000000E-04 6334 2.776000E+03 6.300000E+02
7.100000E-04 6401 2.802000E+03 6.500000E+02
7.200000E-04 6500 2.840000E+03 6.600000E+02
7.300000E-04 6595 2.876000E+03 6.600000E+02
7.400000E-04 6709 2.932000E+03 6.700000E+02
7.500000E-04 6787 2.972000E+03 6.700000E+02
7.600000E-04 6888 3.014000E+03 6.800000E+02
7.700000E-04 6972 3.062000E+03 6.900000E+02
7.800000E-04 7057 3.098000E+03 6.900000E+02
7.900000E-04 7150 3.136000E+03 7.000000E+02
8.000000E-04 7245 3.174000E+03 7.100000E+02
8.100000E-04 7360 3.230000E+03 7.300000E+02
8.200000E-04 7452 3.274000E+03 7.500000E+02
8.300000E-04 7528 3.308000E+03 7.500000E+02
8.400000E-04 7611 3.350000E+03 7.600000E+02
8.500000E-04 7708 3.382000E+03 7.800000E+02
8.600000E-04 7801 3.426000E+03 8.100000E+02
8.700000E-04 7881 3.470000E+03 8.200000E+02
8.800000E-04 7962 3.498000E+03 8.200000E+02
8.900000E-04 8079 3.552000E+03 8.200000E+02
9.000000E-04 8156 3.592000E+03 8.600000E+02
9.100000E-04 8247 3.630000E+03 8.700000E+02
9.200000E-04 8327 3.666000E+03 8.800000E+02
9.300000E-04 8402 3.700000E+03 8.900000E+02
9.400000E-04 8508 3.746000E+03 9.000000E+02
9.500000E-04 8581 3.774000E+03 9.000000E+02
9.600000E-04 8657 3.820000E+03 9.000000E+02
9.700000E-04 8717 3.848000E+03 9.000000E+02
9.800000E-04 8774 3.872000E+03 9.100000E+02
9.900000E-04 8863 3.894000E+03 9.200000E+02
1.000000E-03 8952 3.948000E+03 9.200000E+02
