 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 120 2.000000E+00 0.000000E+00
2.000000E-05 193 1.800000E+01 2.000000E+01
3.000000E-05 277 5.400000E+01 2.000000E+01
4.000000E-05 374 1.020000E+02 4.000000E+01
5.000000E-05 456 1.320000E+02 5.000000E+01
6.000000E-05 548 1.660000E+02 5.000000E+01
7.000000E-05 645 2.100000E+02 5.000000E+01
8.000000E-05 734 2.580000E+02 7.000000E+01
9.000000E-05 811 2.880000E+02 9.000000E+01
1.000000E-04 887 3.180000E+02 1.000000E+02
1.100000E-04 979 3.600000E+02 1.000000E+02
1.200000E-04 1083 4.200000E+02 1.100000E+02
1.300000E-04 1151 4.460000E+02 1.100000E+02
1.400000E-04 1250 5.000000E+02 1.100000E+02
1.500000E-04 1332 5.360000E+02 1.300000E+02
1.600000E-04 1423 5.740000E+02 1.700000E+02
1.700000E-04 1497 6.100000E+02 1.900000E+02
1.800000E-04 1566 6.400000E+02 2.000000E+02
1.900000E-04 1647 6.800000E+02 2.100000E+02
2.000000E-04 1739 7.060000E+02 2.100000E+02
2.100000E-04 1814 7.420000E+02 2.200000E+02
2.200000E-04 1906 7.820000E+02 2.200000E+02
2.300000E-04 2000 8.360000E+02 2.300000E+02
2.400000E-04 2070 8.700000E+02 2.300000E+02
2.500000E-04 2140 8.960000E+02 2.300000E+02
2.600000E-04 2226 9.320000E+02 2.300000E+02
2.700000E-04 2322 9.780000E+02 2.400000E+02
2.800000E-04 2416 1.028000E+03 2.400000E+02
2.900000E-04 2497 1.062000E+03 2.500000E+02
3.000000E-04 2566 1.090000E+03 2.500000E+02
3.100000E-04 2650 1.124000E+03 2.700000E+02
3.200000E-04 2750 1.176000E+03 2.800000E+02
3.300000E-04 2847 1.220000E+03 3.000000E+02
3.400000E-04 2935 1.256000E+03 3.000000E+02
3.500000E-04 3011 1.292000E+03 3.100000E+02
3.600000E-04 3101 1.322000E+03 3.200000E+02
3.700000E-04 3200 1.374000E+03 3.500000E+02
3.800000E-04 3298 1.418000E+03 3.700000E+02
3.900000E-04 3413 1.470000E+03 3.800000E+02
4.000000E-04 3495 1.514000E+03 3.900000E+02
4.100000E-04 3561 1.534000E+03 4.100000E+02
4.200000E-04 3670 1.576000E+03 4.200000E+02
4.300000E-04 3777 1.624000E+03 4.200000E+02
4.400000E-04 3881 1.680000E+03 4.200000E+02
4.500000E-04 4011 1.724000E+03 4.400000E+02
4.600000E-04 4086 1.776000E+03 4.500000E+02
4.700000E-04 4171 1.814000E+03 4.700000E+02
4.800000E-04 4268 1.858000E+03 4.800000E+02
4.900000E-04 4364 1.894000E+03 5.000000E+02
5.000000E-04 4443 1.936000E+03 5.000000E+02
5.100000E-04 4517 1.972000E+03 5.000000E+02
5.200000E-04 4611 2.016000E+03 5.100000E+02
5.300000E-04 4676 2.056000E+03 5.100000E+02
5.400000E-04 4756 2.092000E+03 5.100000E+02
5.500000E-04 4831 2.124000E+03 5.200000E+02
5.600000E-04 4924 2.172000E+03 5.500000E+02
5.700000E-04 5014 2.210000E+03 5.600000E+02
5.800000E-04 5115 2.240000E+03 5.800000E+02
5.900000E-04 5222 2.294000E+03 5.800000E+02
6.000000E-04 5308 2.322000E+03 5.900000E+02
6.100000E-04 5419 2.376000E+03 6.000000E+02
6.200000E-04 5501 2.414000E+03 6.100000E+02
6.300000E-04 5573 2.452000E+03 6.100000E+02
6.400000E-04 5665 2.488000E+03 6.400000E+02
6.500000E-04 5778 2.544000E+03 6.700000E+02
6.600000E-04 5859 2.572000E+03 6.900000E+02
6.700000E-04 5951 2.620000E+03 6.900000E+02
6.800000E-04 6031 2.654000E+03 7.000000E+02
6.900000E-04 6118 2.684000E+03 7.200000E+02
7.000000E-04 6210 2.728000E+03 7.300000E+02
7.100000E-04 6323 2.782000E+03 7.300000E+02
7.200000E-04 6407 2.820000E+03 7.300000E+02
7.300000E-04 6494 2.870000E+03 7.300000E+02
7.400000E-04 6596 2.908000E+03 7.400000E+02
7.500000E-04 6688 2.950000E+03 7.500000E+02
7.600000E-04 6789 3.002000E+03 7.500000E+02
7.700000E-04 6857 3.034000E+03 7.500000E+02
7.800000E-04 6965 3.080000E+03 7.700000E+02
7.900000E-04 7031 3.120000E+03 7.800000E+02
8.000000E-04 7092 3.136000E+03 7.800000E+02
8.100000E-04 7181 3.176000E+03 7.800000E+02
8.200000E-04 7275 3.222000E+03 7.800000E+02
8.300000E-04 7359 3.258000E+03 7.900000E+02
8.400000E-04 7426 3.294000E+03 7.900000E+02
8.500000E-04 7524 3.336000E+03 8.000000E+02
8.600000E-04 7620 3.382000E+03 8.100000E+02
8.700000E-04 7710 3.410000E+03 8.200000E+02
8.800000E-04 7811 3.458000E+03 8.300000E+02
8.900000E-04 7916 3.510000E+03 8.300000E+02
9.000000E-04 8004 3.552000E+03 8.300000E+02
9.100000E-04 8112 3.604000E+03 8.400000E+02
9.200000E-04 8185 3.634000E+03 8.500000E+02
9.300000E-04 8277 3.674000E+03 8.500000E+02
9.400000E-04 8383 3.730000E+03 8.500000E+02
9.500000E-04 8480 3.776000E+03 8.500000E+02
9.600000E-04 8553 3.806000E+03 8.500000E+02
9.700000E-04 8622 3.842000E+03 8.600000E+02
9.800000E-04 8726 3.882000E+03 8.700000E+02
9.900000E-04 8805 3.916000E+03 8.700000E+02
1.000000E-03 8902 3.964000E+03 8.700000E+02
