 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 21 0.000000E+00 0.000000E+00
2.000000E-05 50 0.000000E+00 0.000000E+00
3.000000E-05 93 0.000000E+00 0.000000E+00
4.000000E-05 128 0.000000E+00 0.000000E+00
5.000000E-05 159 2.000000E+00 0.000000E+00
6.000000E-05 201 4.000000E+00 0.000000E+00
7.000000E-05 243 6.000000E+00 0.000000E+00
8.000000E-05 273 6.000000E+00 0.000000E+00
9.000000E-05 313 8.000000E+00 0.000000E+00
1.000000E-04 354 1.200000E+01 0.000000E+00
1.100000E-04 395 1.200000E+01 0.000000E+00
1.200000E-04 440 1.600000E+01 0.000000E+00
1.300000E-04 499 1.600000E+01 0.000000E+00
1.400000E-04 554 2.400000E+01 0.000000E+00
1.500000E-04 604 3.000000E+01 0.000000E+00
1.600000E-04 654 3.400000E+01 0.000000E+00
1.700000E-04 702 3.600000E+01 1.000000E+01
1.800000E-04 748 4.000000E+01 1.000000E+01
1.900000E-04 796 5.000000E+01 1.000000E+01
2.000000E-04 849 5.800000E+01 1.000000E+01
2.100000E-04 912 6.800000E+01 1.000000E+01
2.200000E-04 957 7.400000E+01 2.000000E+01
2.300000E-04 1008 7.800000E+01 2.000000E+01
2.400000E-04 1059 8.400000E+01 2.000000E+01
2.500000E-04 1111 9.400000E+01 2.000000E+01
2.600000E-04 1171 1.060000E+02 3.000000E+01
2.700000E-04 1222 1.100000E+02 3.000000E+01
2.800000E-04 1293 1.280000E+02 3.000000E+01
2.900000E-04 1350 1.420000E+02 3.000000E+01
3.000000E-04 1415 1.540000E+02 3.000000E+01
3.100000E-04 1462 1.600000E+02 3.000000E+01
3.200000E-04 1523 1.760000E+02 4.000000E+01
3.300000E-04 1561 1.860000E+02 4.000000E+01
3.400000E-04 1624 1.980000E+02 5.000000E+01
3.500000E-04 1700 2.160000E+02 5.000000E+01
3.600000E-04 1753 2.180000E+02 5.000000E+01
3.700000E-04 1805 2.300000E+02 5.000000E+01
3.800000E-04 1858 2.420000E+02 5.000000E+01
3.900000E-04 1912 2.480000E+02 5.000000E+01
4.000000E-04 1972 2.640000E+02 5.000000E+01
4.100000E-04 2034 2.800000E+02 5.000000E+01
4.200000E-04 2084 2.960000E+02 5.000000E+01
4.300000E-04 2122 3.020000E+02 5.000000E+01
4.400000E-04 2176 3.160000E+02 5.000000E+01
4.500000E-04 2224 3.240000E+02 5.000000E+01
4.600000E-04 2264 3.280000E+02 5.000000E+01
4.700000E-04 2326 3.420000E+02 5.000000E+01
4.800000E-04 2376 3.560000E+02 5.000000E+01
4.900000E-04 2435 3.680000E+02 5.000000E+01
5.000000E-04 2482 3.780000E+02 5.000000E+01
5.100000E-04 2535 3.880000E+02 5.000000E+01
5.200000E-04 2584 3.960000E+02 6.000000E+01
5.300000E-04 2653 4.080000E+02 6.000000E+01
5.400000E-04 2703 4.300000E+02 7.000000E+01
5.500000E-04 2770 4.580000E+02 7.000000E+01
5.600000E-04 2823 4.740000E+02 8.000000E+01
5.700000E-04 2875 4.960000E+02 8.000000E+01
5.800000E-04 2933 5.220000E+02 8.000000E+01
5.900000E-04 3002 5.340000E+02 8.000000E+01
6.000000E-04 3062 5.500000E+02 8.000000E+01
6.100000E-04 3126 5.800000E+02 9.000000E+01
6.200000E-04 3180 6.000000E+02 9.000000E+01
6.300000E-04 3246 6.300000E+02 9.000000E+01
6.400000E-04 3303 6.480000E+02 9.000000E+01
6.500000E-04 3367 6.640000E+02 1.000000E+02
6.600000E-04 3418 6.780000E+02 1.100000E+02
6.700000E-04 3496 7.080000E+02 1.100000E+02
6.800000E-04 3555 7.320000E+02 1.100000E+02
6.900000E-04 3625 7.520000E+02 1.100000E+02
7.000000E-04 3690 7.740000E+02 1.100000E+02
7.100000E-04 3766 7.980000E+02 1.100000E+02
7.200000E-04 3823 8.100000E+02 1.100000E+02
7.300000E-04 3885 8.320000E+02 1.100000E+02
7.400000E-04 3940 8.560000E+02 1.200000E+02
7.500000E-04 4012 8.820000E+02 1.200000E+02
7.600000E-04 4080 9.040000E+02 1.200000E+02
7.700000E-04 4152 9.360000E+02 1.200000E+02
7.800000E-04 4229 9.600000E+02 1.200000E+02
7.900000E-04 4283 9.820000E+02 1.200000E+02
8.000000E-04 4336 1.004000E+03 1.200000E+02
8.100000E-04 4386 1.026000E+03 1.200000E+02
8.200000E-04 4445 1.048000E+03 1.200000E+02
8.300000E-04 4511 1.066000E+03 1.200000E+02
8.400000E-04 4577 1.096000E+03 1.200000E+02
8.500000E-04 4637 1.116000E+03 1.200000E+02
8.600000E-04 4701 1.138000E+03 1.300000E+02
8.700000E-04 4765 1.160000E+03 1.300000E+02
8.800000E-04 4827 1.182000E+03 1.300000E+02
8.900000E-04 4894 1.218000E+03 1.500000E+02
9.000000E-04 4968 1.244000E+03 1.500000E+02
9.100000E-04 5038 1.280000E+03 1.600000E+02
9.200000E-04 5090 1.300000E+03 1.600000E+02
9.300000E-04 5156 1.320000E+03 1.800000E+02
9.400000E-04 5216 1.336000E+03 1.800000E+02
9.500000E-04 5283 1.350000E+03 1.800000E+02
9.600000E-04 5335 1.364000E+03 1.900000E+02
9.700000E-04 5390 1.378000E+03 1.900000E+02
9.800000E-04 5467 1.404000E+03 1.900000E+02
9.900000E-04 5540 1.434000E+03 1.900000E+02
1.000000E-03 5621 1.468000E+03 1.900000E+02
