 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 131 2.000000E+00 1.000000E+01
2.000000E-05 212 2.800000E+01 1.000000E+01
3.000000E-05 296 6.600000E+01 2.000000E+01
4.000000E-05 368 9.600000E+01 4.000000E+01
5.000000E-05 450 1.260000E+02 5.000000E+01
6.000000E-05 550 1.740000E+02 7.000000E+01
7.000000E-05 637 2.120000E+02 7.000000E+01
8.000000E-05 706 2.560000E+02 8.000000E+01
9.000000E-05 794 2.920000E+02 1.000000E+02
1.000000E-04 888 3.400000E+02 1.000000E+02
1.100000E-04 947 3.620000E+02 1.000000E+02
1.200000E-04 1039 4.000000E+02 1.100000E+02
1.300000E-04 1122 4.380000E+02 1.200000E+02
1.400000E-04 1233 4.820000E+02 1.200000E+02
1.500000E-04 1344 5.240000E+02 1.300000E+02
1.600000E-04 1427 5.720000E+02 1.400000E+02
1.700000E-04 1538 6.180000E+02 1.500000E+02
1.800000E-04 1647 6.700000E+02 1.600000E+02
1.900000E-04 1743 7.100000E+02 1.700000E+02
2.000000E-04 1845 7.580000E+02 1.900000E+02
2.100000E-04 1941 8.000000E+02 1.900000E+02
2.200000E-04 2027 8.340000E+02 2.000000E+02
2.300000E-04 2124 8.760000E+02 2.200000E+02
2.400000E-04 2218 9.220000E+02 2.300000E+02
2.500000E-04 2313 9.740000E+02 2.300000E+02
2.600000E-04 2381 1.004000E+03 2.400000E+02
2.700000E-04 2488 1.042000E+03 2.500000E+02
2.800000E-04 2581 1.094000E+03 2.500000E+02
2.900000E-04 2653 1.122000E+03 2.700000E+02
3.000000E-04 2749 1.166000E+03 2.800000E+02
3.100000E-04 2818 1.198000E+03 2.900000E+02
3.200000E-04 2909 1.224000E+03 3.200000E+02
3.300000E-04 3026 1.286000E+03 3.200000E+02
3.400000E-04 3112 1.330000E+03 3.200000E+02
3.500000E-04 3188 1.358000E+03 3.300000E+02
3.600000E-04 3259 1.400000E+03 3.300000E+02
3.700000E-04 3344 1.434000E+03 3.300000E+02
3.800000E-04 3430 1.482000E+03 3.500000E+02
3.900000E-04 3489 1.502000E+03 3.600000E+02
4.000000E-04 3585 1.544000E+03 3.800000E+02
4.100000E-04 3665 1.584000E+03 3.800000E+02
4.200000E-04 3734 1.612000E+03 3.800000E+02
4.300000E-04 3828 1.650000E+03 4.100000E+02
4.400000E-04 3905 1.686000E+03 4.200000E+02
4.500000E-04 3978 1.718000E+03 4.200000E+02
4.600000E-04 4062 1.746000E+03 4.500000E+02
4.700000E-04 4130 1.786000E+03 4.600000E+02
4.800000E-04 4222 1.828000E+03 4.600000E+02
4.900000E-04 4294 1.860000E+03 4.600000E+02
5.000000E-04 4385 1.898000E+03 4.600000E+02
5.100000E-04 4472 1.938000E+03 4.800000E+02
5.200000E-04 4564 1.980000E+03 5.100000E+02
5.300000E-04 4648 2.010000E+03 5.100000E+02
5.400000E-04 4739 2.048000E+03 5.100000E+02
5.500000E-04 4834 2.096000E+03 5.100000E+02
5.600000E-04 4915 2.132000E+03 5.200000E+02
5.700000E-04 5032 2.186000E+03 5.200000E+02
5.800000E-04 5097 2.220000E+03 5.300000E+02
5.900000E-04 5184 2.256000E+03 5.500000E+02
6.000000E-04 5263 2.298000E+03 5.500000E+02
6.100000E-04 5342 2.326000E+03 5.600000E+02
6.200000E-04 5422 2.360000E+03 5.700000E+02
6.300000E-04 5510 2.402000E+03 5.700000E+02
6.400000E-04 5589 2.442000E+03 5.900000E+02
6.500000E-04 5677 2.474000E+03 5.900000E+02
6.600000E-04 5780 2.518000E+03 5.900000E+02
6.700000E-04 5878 2.564000E+03 6.200000E+02
6.800000E-04 5965 2.602000E+03 6.400000E+02
6.900000E-04 6045 2.638000E+03 6.500000E+02
7.000000E-04 6139 2.678000E+03 6.500000E+02
7.100000E-04 6226 2.718000E+03 6.500000E+02
7.200000E-04 6333 2.776000E+03 6.600000E+02
7.300000E-04 6425 2.812000E+03 7.000000E+02
7.400000E-04 6509 2.850000E+03 7.100000E+02
7.500000E-04 6592 2.892000E+03 7.300000E+02
7.600000E-04 6667 2.922000E+03 7.300000E+02
7.700000E-04 6752 2.962000E+03 7.500000E+02
7.800000E-04 6839 2.994000E+03 7.600000E+02
7.900000E-04 6937 3.034000E+03 7.700000E+02
8.000000E-04 7017 3.074000E+03 7.800000E+02
8.100000E-04 7099 3.110000E+03 7.900000E+02
8.200000E-04 7197 3.156000E+03 8.000000E+02
8.300000E-04 7280 3.186000E+03 8.300000E+02
8.400000E-04 7385 3.240000E+03 8.300000E+02
8.500000E-04 7466 3.272000E+03 8.500000E+02
8.600000E-04 7536 3.298000E+03 8.600000E+02
8.700000E-04 7617 3.340000E+03 8.800000E+02
8.800000E-04 7700 3.368000E+03 8.800000E+02
8.900000E-04 7789 3.422000E+03 8.800000E+02
9.000000E-04 7854 3.444000E+03 9.000000E+02
9.100000E-04 7946 3.474000E+03 9.000000E+02
9.200000E-04 8031 3.512000E+03 9.100000E+02
9.300000E-04 8113 3.558000E+03 9.100000E+02
9.400000E-04 8191 3.594000E+03 9.100000E+02
9.500000E-04 8278 3.630000E+03 9.200000E+02
9.600000E-04 8363 3.664000E+03 9.200000E+02
9.700000E-04 8467 3.710000E+03 9.300000E+02
9.800000E-04 8559 3.748000E+03 9.500000E+02
9.900000E-04 8654 3.802000E+03 9.500000E+02
1.000000E-03 8743 3.848000E+03 9.500000E+02
