 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 34 0.000000E+00 0.000000E+00
2.000000E-05 76 0.000000E+00 0.000000E+00
3.000000E-05 109 0.000000E+00 0.000000E+00
4.000000E-05 164 4.000000E+00 0.000000E+00
5.000000E-05 212 6.000000E+00 0.000000E+00
6.000000E-05 244 8.000000E+00 0.000000E+00
7.000000E-05 281 8.000000E+00 0.000000E+00
8.000000E-05 315 8.000000E+00 0.000000E+00
9.000000E-05 370 8.000000E+00 1.000000E+01
1.000000E-04 415 1.200000E+01 1.000000E+01
1.100000E-04 454 1.400000E+01 1.000000E+01
1.200000E-04 491 1.600000E+01 1.000000E+01
1.300000E-04 539 2.000000E+01 1.000000E+01
1.400000E-04 596 2.600000E+01 1.000000E+01
1.500000E-04 651 2.600000E+01 1.000000E+01
1.600000E-04 696 3.200000E+01 1.000000E+01
1.700000E-04 731 3.400000E+01 1.000000E+01
1.800000E-04 778 4.000000E+01 1.000000E+01
1.900000E-04 829 4.400000E+01 2.000000E+01
2.000000E-04 880 5.200000E+01 2.000000E+01
2.100000E-04 929 6.000000E+01 2.000000E+01
2.200000E-04 972 6.800000E+01 2.000000E+01
2.300000E-04 1013 7.200000E+01 2.000000E+01
2.400000E-04 1060 8.200000E+01 2.000000E+01
2.500000E-04 1116 9.200000E+01 2.000000E+01
2.600000E-04 1172 1.060000E+02 2.000000E+01
2.700000E-04 1225 1.220000E+02 2.000000E+01
2.800000E-04 1260 1.280000E+02 2.000000E+01
2.900000E-04 1317 1.280000E+02 2.000000E+01
3.000000E-04 1374 1.420000E+02 3.000000E+01
3.100000E-04 1445 1.560000E+02 3.000000E+01
3.200000E-04 1498 1.640000E+02 3.000000E+01
3.300000E-04 1555 1.760000E+02 4.000000E+01
3.400000E-04 1610 1.940000E+02 4.000000E+01
3.500000E-04 1647 2.020000E+02 4.000000E+01
3.600000E-04 1696 2.100000E+02 4.000000E+01
3.700000E-04 1748 2.240000E+02 4.000000E+01
3.800000E-04 1805 2.400000E+02 4.000000E+01
3.900000E-04 1861 2.480000E+02 6.000000E+01
4.000000E-04 1910 2.580000E+02 6.000000E+01
4.100000E-04 1963 2.700000E+02 7.000000E+01
4.200000E-04 2012 2.820000E+02 7.000000E+01
4.300000E-04 2069 2.900000E+02 8.000000E+01
4.400000E-04 2135 3.040000E+02 8.000000E+01
4.500000E-04 2185 3.100000E+02 8.000000E+01
4.600000E-04 2238 3.220000E+02 8.000000E+01
4.700000E-04 2299 3.320000E+02 8.000000E+01
4.800000E-04 2350 3.460000E+02 8.000000E+01
4.900000E-04 2405 3.540000E+02 8.000000E+01
5.000000E-04 2470 3.760000E+02 8.000000E+01
5.100000E-04 2533 3.960000E+02 8.000000E+01
5.200000E-04 2604 4.220000E+02 8.000000E+01
5.300000E-04 2658 4.360000E+02 9.000000E+01
5.400000E-04 2716 4.520000E+02 9.000000E+01
5.500000E-04 2778 4.680000E+02 9.000000E+01
5.600000E-04 2847 4.960000E+02 9.000000E+01
5.700000E-04 2886 5.060000E+02 9.000000E+01
5.800000E-04 2945 5.220000E+02 9.000000E+01
5.900000E-04 3006 5.360000E+02 1.000000E+02
6.000000E-04 3067 5.540000E+02 1.100000E+02
6.100000E-04 3130 5.800000E+02 1.200000E+02
6.200000E-04 3195 6.020000E+02 1.200000E+02
6.300000E-04 3255 6.200000E+02 1.200000E+02
6.400000E-04 3309 6.320000E+02 1.300000E+02
6.500000E-04 3358 6.420000E+02 1.300000E+02
6.600000E-04 3411 6.600000E+02 1.400000E+02
6.700000E-04 3480 6.840000E+02 1.400000E+02
6.800000E-04 3552 7.140000E+02 1.600000E+02
6.900000E-04 3605 7.400000E+02 1.600000E+02
7.000000E-04 3668 7.640000E+02 1.700000E+02
7.100000E-04 3722 7.820000E+02 1.800000E+02
7.200000E-04 3789 8.040000E+02 1.800000E+02
7.300000E-04 3856 8.220000E+02 1.800000E+02
7.400000E-04 3926 8.500000E+02 1.900000E+02
7.500000E-04 3979 8.680000E+02 1.900000E+02
7.600000E-04 4044 8.880000E+02 1.900000E+02
7.700000E-04 4118 9.120000E+02 2.100000E+02
7.800000E-04 4180 9.320000E+02 2.100000E+02
7.900000E-04 4257 9.620000E+02 2.100000E+02
8.000000E-04 4333 9.920000E+02 2.200000E+02
8.100000E-04 4383 1.008000E+03 2.200000E+02
8.200000E-04 4448 1.030000E+03 2.200000E+02
8.300000E-04 4509 1.046000E+03 2.200000E+02
8.400000E-04 4589 1.080000E+03 2.200000E+02
8.500000E-04 4672 1.114000E+03 2.200000E+02
8.600000E-04 4717 1.132000E+03 2.200000E+02
8.700000E-04 4788 1.162000E+03 2.300000E+02
8.800000E-04 4845 1.188000E+03 2.300000E+02
8.900000E-04 4905 1.208000E+03 2.300000E+02
9.000000E-04 4961 1.228000E+03 2.300000E+02
9.100000E-04 5021 1.250000E+03 2.300000E+02
9.200000E-04 5093 1.280000E+03 2.300000E+02
9.300000E-04 5167 1.300000E+03 2.300000E+02
9.400000E-04 5246 1.336000E+03 2.300000E+02
9.500000E-04 5312 1.356000E+03 2.300000E+02
9.600000E-04 5384 1.396000E+03 2.300000E+02
9.700000E-04 5446 1.418000E+03 2.500000E+02
9.800000E-04 5497 1.438000E+03 2.500000E+02
9.900000E-04 5568 1.460000E+03 2.500000E+02
1.000000E-03 5645 1.498000E+03 2.800000E+02
