 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 26 0.000000E+00 0.000000E+00
2.000000E-05 50 0.000000E+00 0.000000E+00
3.000000E-05 80 2.000000E+00 0.000000E+00
4.000000E-05 115 2.000000E+00 0.000000E+00
5.000000E-05 152 2.000000E+00 0.000000E+00
6.000000E-05 207 2.000000E+00 0.000000E+00
7.000000E-05 238 4.000000E+00 0.000000E+00
8.000000E-05 286 8.000000E+00 0.000000E+00
9.000000E-05 326 1.200000E+01 0.000000E+00
1.000000E-04 365 1.400000E+01 1.000000E+01
1.100000E-04 400 2.000000E+01 2.000000E+01
1.200000E-04 452 2.000000E+01 2.000000E+01
1.300000E-04 489 2.200000E+01 2.000000E+01
1.400000E-04 543 2.200000E+01 2.000000E+01
1.500000E-04 586 2.600000E+01 2.000000E+01
1.600000E-04 624 3.000000E+01 2.000000E+01
1.700000E-04 670 3.200000E+01 2.000000E+01
1.800000E-04 713 3.800000E+01 2.000000E+01
1.900000E-04 757 4.200000E+01 2.000000E+01
2.000000E-04 787 4.200000E+01 2.000000E+01
2.100000E-04 842 4.800000E+01 2.000000E+01
2.200000E-04 891 5.400000E+01 2.000000E+01
2.300000E-04 935 6.200000E+01 2.000000E+01
2.400000E-04 985 7.000000E+01 3.000000E+01
2.500000E-04 1048 7.600000E+01 4.000000E+01
2.600000E-04 1093 8.000000E+01 5.000000E+01
2.700000E-04 1145 8.600000E+01 5.000000E+01
2.800000E-04 1203 1.000000E+02 6.000000E+01
2.900000E-04 1246 1.080000E+02 6.000000E+01
3.000000E-04 1298 1.120000E+02 6.000000E+01
3.100000E-04 1350 1.220000E+02 6.000000E+01
3.200000E-04 1400 1.300000E+02 6.000000E+01
3.300000E-04 1435 1.420000E+02 6.000000E+01
3.400000E-04 1477 1.500000E+02 6.000000E+01
3.500000E-04 1535 1.560000E+02 6.000000E+01
3.600000E-04 1578 1.660000E+02 6.000000E+01
3.700000E-04 1630 1.800000E+02 6.000000E+01
3.800000E-04 1689 1.900000E+02 6.000000E+01
3.900000E-04 1742 2.040000E+02 6.000000E+01
4.000000E-04 1788 2.160000E+02 6.000000E+01
4.100000E-04 1848 2.320000E+02 6.000000E+01
4.200000E-04 1895 2.400000E+02 6.000000E+01
4.300000E-04 1953 2.480000E+02 6.000000E+01
4.400000E-04 2011 2.620000E+02 6.000000E+01
4.500000E-04 2083 2.800000E+02 7.000000E+01
4.600000E-04 2138 2.920000E+02 7.000000E+01
4.700000E-04 2193 3.080000E+02 7.000000E+01
4.800000E-04 2244 3.140000E+02 8.000000E+01
4.900000E-04 2294 3.260000E+02 8.000000E+01
5.000000E-04 2340 3.360000E+02 8.000000E+01
5.100000E-04 2398 3.600000E+02 8.000000E+01
5.200000E-04 2453 3.720000E+02 8.000000E+01
5.300000E-04 2517 3.880000E+02 8.000000E+01
5.400000E-04 2571 4.020000E+02 8.000000E+01
5.500000E-04 2636 4.220000E+02 8.000000E+01
5.600000E-04 2689 4.460000E+02 9.000000E+01
5.700000E-04 2760 4.620000E+02 9.000000E+01
5.800000E-04 2817 4.720000E+02 9.000000E+01
5.900000E-04 2879 4.920000E+02 9.000000E+01
6.000000E-04 2945 5.100000E+02 9.000000E+01
6.100000E-04 2995 5.220000E+02 9.000000E+01
6.200000E-04 3073 5.420000E+02 9.000000E+01
6.300000E-04 3128 5.600000E+02 9.000000E+01
6.400000E-04 3194 5.800000E+02 1.100000E+02
6.500000E-04 3257 5.960000E+02 1.100000E+02
6.600000E-04 3330 6.240000E+02 1.200000E+02
6.700000E-04 3380 6.400000E+02 1.400000E+02
6.800000E-04 3428 6.520000E+02 1.400000E+02
6.900000E-04 3484 6.700000E+02 1.400000E+02
7.000000E-04 3550 6.980000E+02 1.400000E+02
7.100000E-04 3605 7.080000E+02 1.500000E+02
7.200000E-04 3683 7.400000E+02 1.500000E+02
7.300000E-04 3753 7.580000E+02 1.500000E+02
7.400000E-04 3832 7.840000E+02 1.600000E+02
7.500000E-04 3902 8.000000E+02 1.700000E+02
7.600000E-04 3964 8.240000E+02 1.700000E+02
7.700000E-04 4035 8.420000E+02 1.700000E+02
7.800000E-04 4097 8.700000E+02 1.700000E+02
7.900000E-04 4147 8.860000E+02 1.700000E+02
8.000000E-04 4220 9.120000E+02 1.700000E+02
8.100000E-04 4280 9.300000E+02 1.700000E+02
8.200000E-04 4353 9.620000E+02 1.700000E+02
8.300000E-04 4406 9.760000E+02 1.700000E+02
8.400000E-04 4479 9.940000E+02 1.700000E+02
8.500000E-04 4542 1.014000E+03 1.700000E+02
8.600000E-04 4617 1.044000E+03 1.800000E+02
8.700000E-04 4685 1.066000E+03 2.100000E+02
8.800000E-04 4752 1.082000E+03 2.200000E+02
8.900000E-04 4827 1.114000E+03 2.300000E+02
9.000000E-04 4900 1.138000E+03 2.400000E+02
9.100000E-04 4964 1.162000E+03 2.600000E+02
9.200000E-04 5038 1.184000E+03 2.800000E+02
9.300000E-04 5094 1.206000E+03 2.900000E+02
9.400000E-04 5150 1.224000E+03 3.100000E+02
9.500000E-04 5221 1.238000E+03 3.200000E+02
9.600000E-04 5298 1.260000E+03 3.400000E+02
9.700000E-04 5372 1.294000E+03 3.400000E+02
9.800000E-04 5454 1.318000E+03 3.400000E+02
9.900000E-04 5531 1.350000E+03 3.400000E+02
1.000000E-03 5601 1.376000E+03 3.400000E+02
