 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 40 0.000000E+00 0.000000E+00
2.000000E-05 75 0.000000E+00 0.000000E+00
3.000000E-05 114 0.000000E+00 0.000000E+00
4.000000E-05 156 0.000000E+00 0.000000E+00
5.000000E-05 203 2.000000E+00 0.000000E+00
6.000000E-05 248 6.000000E+00 0.000000E+00
7.000000E-05 286 8.000000E+00 0.000000E+00
8.000000E-05 326 1.000000E+01 0.000000E+00
9.000000E-05 379 1.600000E+01 0.000000E+00
1.000000E-04 434 2.200000E+01 0.000000E+00
1.100000E-04 477 2.800000E+01 0.000000E+00
1.200000E-04 532 3.200000E+01 1.000000E+01
1.300000E-04 572 3.600000E+01 1.000000E+01
1.400000E-04 609 3.800000E+01 1.000000E+01
1.500000E-04 674 4.000000E+01 1.000000E+01
1.600000E-04 701 4.000000E+01 2.000000E+01
1.700000E-04 746 4.400000E+01 2.000000E+01
1.800000E-04 799 5.600000E+01 2.000000E+01
1.900000E-04 847 5.800000E+01 2.000000E+01
2.000000E-04 894 6.400000E+01 2.000000E+01
2.100000E-04 944 7.000000E+01 2.000000E+01
2.200000E-04 1000 7.600000E+01 2.000000E+01
2.300000E-04 1062 8.000000E+01 2.000000E+01
2.400000E-04 1123 9.400000E+01 3.000000E+01
2.500000E-04 1169 1.020000E+02 3.000000E+01
2.600000E-04 1229 1.160000E+02 3.000000E+01
2.700000E-04 1293 1.260000E+02 3.000000E+01
2.800000E-04 1339 1.320000E+02 4.000000E+01
2.900000E-04 1387 1.400000E+02 4.000000E+01
3.000000E-04 1432 1.540000E+02 4.000000E+01
3.100000E-04 1481 1.580000E+02 5.000000E+01
3.200000E-04 1542 1.760000E+02 6.000000E+01
3.300000E-04 1604 1.840000E+02 6.000000E+01
3.400000E-04 1660 2.000000E+02 6.000000E+01
3.500000E-04 1709 2.040000E+02 7.000000E+01
3.600000E-04 1761 2.140000E+02 7.000000E+01
3.700000E-04 1812 2.260000E+02 7.000000E+01
3.800000E-04 1875 2.420000E+02 7.000000E+01
3.900000E-04 1940 2.560000E+02 7.000000E+01
4.000000E-04 2010 2.740000E+02 7.000000E+01
4.100000E-04 2065 2.840000E+02 7.000000E+01
4.200000E-04 2127 3.020000E+02 8.000000E+01
4.300000E-04 2195 3.100000E+02 8.000000E+01
4.400000E-04 2251 3.220000E+02 8.000000E+01
4.500000E-04 2339 3.460000E+02 8.000000E+01
4.600000E-04 2404 3.700000E+02 8.000000E+01
4.700000E-04 2471 3.860000E+02 9.000000E+01
4.800000E-04 2517 4.020000E+02 9.000000E+01
4.900000E-04 2603 4.300000E+02 9.000000E+01
5.000000E-04 2663 4.480000E+02 9.000000E+01
5.100000E-04 2724 4.740000E+02 1.000000E+02
5.200000E-04 2775 4.880000E+02 1.000000E+02
5.300000E-04 2819 4.980000E+02 1.000000E+02
5.400000E-04 2885 5.120000E+02 1.000000E+02
5.500000E-04 2944 5.360000E+02 1.000000E+02
5.600000E-04 2992 5.440000E+02 1.200000E+02
5.700000E-04 3065 5.600000E+02 1.200000E+02
5.800000E-04 3121 5.700000E+02 1.200000E+02
5.900000E-04 3191 5.900000E+02 1.400000E+02
6.000000E-04 3256 6.060000E+02 1.400000E+02
6.100000E-04 3310 6.220000E+02 1.400000E+02
6.200000E-04 3372 6.300000E+02 1.500000E+02
6.300000E-04 3432 6.440000E+02 1.600000E+02
6.400000E-04 3503 6.660000E+02 1.700000E+02
6.500000E-04 3563 6.840000E+02 1.700000E+02
6.600000E-04 3618 7.020000E+02 1.800000E+02
6.700000E-04 3672 7.140000E+02 1.800000E+02
6.800000E-04 3732 7.380000E+02 1.800000E+02
6.900000E-04 3807 7.580000E+02 1.800000E+02
7.000000E-04 3869 7.800000E+02 1.800000E+02
7.100000E-04 3942 8.000000E+02 1.800000E+02
7.200000E-04 4011 8.260000E+02 1.800000E+02
7.300000E-04 4056 8.500000E+02 1.800000E+02
7.400000E-04 4118 8.640000E+02 1.800000E+02
7.500000E-04 4176 8.840000E+02 1.800000E+02
7.600000E-04 4228 8.980000E+02 1.800000E+02
7.700000E-04 4291 9.120000E+02 1.900000E+02
7.800000E-04 4345 9.360000E+02 2.000000E+02
7.900000E-04 4404 9.580000E+02 2.000000E+02
8.000000E-04 4460 9.860000E+02 2.000000E+02
8.100000E-04 4529 1.000000E+03 2.100000E+02
8.200000E-04 4581 1.022000E+03 2.100000E+02
8.300000E-04 4642 1.046000E+03 2.200000E+02
8.400000E-04 4703 1.066000E+03 2.300000E+02
8.500000E-04 4765 1.086000E+03 2.400000E+02
8.600000E-04 4820 1.106000E+03 2.400000E+02
8.700000E-04 4879 1.134000E+03 2.400000E+02
8.800000E-04 4950 1.158000E+03 2.400000E+02
8.900000E-04 5003 1.172000E+03 2.400000E+02
9.000000E-04 5067 1.202000E+03 2.400000E+02
9.100000E-04 5136 1.228000E+03 2.400000E+02
9.200000E-04 5202 1.248000E+03 2.400000E+02
9.300000E-04 5270 1.280000E+03 2.400000E+02
9.400000E-04 5344 1.304000E+03 2.700000E+02
9.500000E-04 5415 1.328000E+03 2.700000E+02
9.600000E-04 5486 1.344000E+03 2.800000E+02
9.700000E-04 5562 1.380000E+03 2.900000E+02
9.800000E-04 5642 1.404000E+03 3.100000E+02
9.900000E-04 5700 1.422000E+03 3.100000E+02
1.000000E-03 5794 1.456000E+03 3.100000E+02
