 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 34 0.000000E+00 0.000000E+00
2.000000E-05 66 0.000000E+00 0.000000E+00
3.000000E-05 112 2.000000E+00 0.000000E+00
4.000000E-05 154 4.000000E+00 0.000000E+00
5.000000E-05 193 4.000000E+00 0.000000E+00
6.000000E-05 245 6.000000E+00 0.000000E+00
7.000000E-05 302 1.000000E+01 0.000000E+00
8.000000E-05 340 1.000000E+01 0.000000E+00
9.000000E-05 390 1.600000E+01 0.000000E+00
1.000000E-04 437 2.400000E+01 0.000000E+00
1.100000E-04 484 2.800000E+01 0.000000E+00
1.200000E-04 535 3.000000E+01 0.000000E+00
1.300000E-04 593 3.400000E+01 0.000000E+00
1.400000E-04 644 4.000000E+01 0.000000E+00
1.500000E-04 693 4.800000E+01 0.000000E+00
1.600000E-04 743 5.600000E+01 0.000000E+00
1.700000E-04 782 6.000000E+01 0.000000E+00
1.800000E-04 845 6.600000E+01 1.000000E+01
1.900000E-04 899 7.400000E+01 1.000000E+01
2.000000E-04 950 8.000000E+01 1.000000E+01
2.100000E-04 1007 8.800000E+01 1.000000E+01
2.200000E-04 1064 9.600000E+01 2.000000E+01
2.300000E-04 1123 1.020000E+02 2.000000E+01
2.400000E-04 1170 1.120000E+02 3.000000E+01
2.500000E-04 1244 1.260000E+02 3.000000E+01
2.600000E-04 1303 1.320000E+02 3.000000E+01
2.700000E-04 1356 1.400000E+02 3.000000E+01
2.800000E-04 1415 1.560000E+02 4.000000E+01
2.900000E-04 1474 1.720000E+02 4.000000E+01
3.000000E-04 1517 1.760000E+02 4.000000E+01
3.100000E-04 1570 1.860000E+02 5.000000E+01
3.200000E-04 1620 2.020000E+02 6.000000E+01
3.300000E-04 1670 2.160000E+02 6.000000E+01
3.400000E-04 1719 2.320000E+02 6.000000E+01
3.500000E-04 1771 2.420000E+02 6.000000E+01
3.600000E-04 1823 2.460000E+02 6.000000E+01
3.700000E-04 1872 2.600000E+02 6.000000E+01
3.800000E-04 1925 2.720000E+02 6.000000E+01
3.900000E-04 1997 2.860000E+02 6.000000E+01
4.000000E-04 2050 3.020000E+02 7.000000E+01
4.100000E-04 2101 3.080000E+02 7.000000E+01
4.200000E-04 2163 3.280000E+02 7.000000E+01
4.300000E-04 2219 3.420000E+02 9.000000E+01
4.400000E-04 2277 3.560000E+02 9.000000E+01
4.500000E-04 2351 3.760000E+02 1.100000E+02
4.600000E-04 2414 3.820000E+02 1.200000E+02
4.700000E-04 2464 3.960000E+02 1.200000E+02
4.800000E-04 2515 4.120000E+02 1.200000E+02
4.900000E-04 2566 4.160000E+02 1.200000E+02
5.000000E-04 2632 4.400000E+02 1.200000E+02
5.100000E-04 2690 4.540000E+02 1.200000E+02
5.200000E-04 2748 4.660000E+02 1.300000E+02
5.300000E-04 2811 4.820000E+02 1.300000E+02
5.400000E-04 2871 5.060000E+02 1.400000E+02
5.500000E-04 2921 5.120000E+02 1.400000E+02
5.600000E-04 2990 5.420000E+02 1.400000E+02
5.700000E-04 3045 5.640000E+02 1.400000E+02
5.800000E-04 3099 5.820000E+02 1.400000E+02
5.900000E-04 3152 5.960000E+02 1.400000E+02
6.000000E-04 3211 6.160000E+02 1.500000E+02
6.100000E-04 3267 6.300000E+02 1.500000E+02
6.200000E-04 3329 6.460000E+02 1.500000E+02
6.300000E-04 3413 6.740000E+02 1.500000E+02
6.400000E-04 3478 6.960000E+02 1.500000E+02
6.500000E-04 3559 7.160000E+02 1.500000E+02
6.600000E-04 3659 7.560000E+02 1.500000E+02
6.700000E-04 3731 7.800000E+02 1.500000E+02
6.800000E-04 3804 7.940000E+02 1.500000E+02
6.900000E-04 3893 8.260000E+02 1.500000E+02
7.000000E-04 3967 8.540000E+02 1.600000E+02
7.100000E-04 4045 8.760000E+02 1.600000E+02
7.200000E-04 4090 8.900000E+02 1.600000E+02
7.300000E-04 4158 9.100000E+02 1.600000E+02
7.400000E-04 4224 9.420000E+02 1.700000E+02
7.500000E-04 4282 9.560000E+02 1.900000E+02
7.600000E-04 4355 9.800000E+02 2.000000E+02
7.700000E-04 4414 1.008000E+03 2.000000E+02
7.800000E-04 4488 1.050000E+03 2.000000E+02
7.900000E-04 4555 1.070000E+03 2.200000E+02
8.000000E-04 4627 1.094000E+03 2.200000E+02
8.100000E-04 4697 1.126000E+03 2.300000E+02
8.200000E-04 4768 1.150000E+03 2.300000E+02
8.300000E-04 4824 1.166000E+03 2.400000E+02
8.400000E-04 4909 1.196000E+03 2.400000E+02
8.500000E-04 4976 1.218000E+03 2.400000E+02
8.600000E-04 5041 1.250000E+03 2.400000E+02
8.700000E-04 5095 1.272000E+03 2.400000E+02
8.800000E-04 5161 1.294000E+03 2.400000E+02
8.900000E-04 5229 1.314000E+03 2.400000E+02
9.000000E-04 5308 1.348000E+03 2.500000E+02
9.100000E-04 5391 1.370000E+03 2.500000E+02
9.200000E-04 5482 1.396000E+03 2.600000E+02
9.300000E-04 5561 1.428000E+03 2.600000E+02
9.400000E-04 5638 1.454000E+03 2.600000E+02
9.500000E-04 5728 1.496000E+03 2.700000E+02
9.600000E-04 5791 1.510000E+03 2.800000E+02
9.700000E-04 5858 1.538000E+03 2.900000E+02
9.800000E-04 5918 1.558000E+03 2.900000E+02
9.900000E-04 5996 1.592000E+03 3.100000E+02
1.000000E-03 6061 1.616000E+03 3.100000E+02
