 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 131 4.000000E+00 3.000000E+01
2.000000E-05 198 2.200000E+01 4.000000E+01
3.000000E-05 282 6.200000E+01 7.000000E+01
4.000000E-05 347 8.600000E+01 7.000000E+01
5.000000E-05 430 1.120000E+02 8.000000E+01
6.000000E-05 501 1.420000E+02 9.000000E+01
7.000000E-05 600 1.920000E+02 1.000000E+02
8.000000E-05 675 2.280000E+02 1.200000E+02
9.000000E-05 747 2.500000E+02 1.200000E+02
1.000000E-04 845 2.840000E+02 1.200000E+02
1.100000E-04 943 3.460000E+02 1.300000E+02
1.200000E-04 1027 3.780000E+02 1.300000E+02
1.300000E-04 1124 4.220000E+02 1.300000E+02
1.400000E-04 1186 4.540000E+02 1.400000E+02
1.500000E-04 1259 4.880000E+02 1.500000E+02
1.600000E-04 1333 5.140000E+02 1.700000E+02
1.700000E-04 1433 5.540000E+02 1.700000E+02
1.800000E-04 1518 5.940000E+02 1.700000E+02
1.900000E-04 1616 6.460000E+02 1.700000E+02
2.000000E-04 1725 6.860000E+02 1.800000E+02
2.100000E-04 1826 7.400000E+02 1.900000E+02
2.200000E-04 1905 7.780000E+02 1.900000E+02
2.300000E-04 1989 8.060000E+02 2.100000E+02
2.400000E-04 2089 8.660000E+02 2.300000E+02
2.500000E-04 2168 8.960000E+02 2.400000E+02
2.600000E-04 2267 9.360000E+02 2.500000E+02
2.700000E-04 2336 9.680000E+02 2.700000E+02
2.800000E-04 2435 9.920000E+02 3.000000E+02
2.900000E-04 2535 1.058000E+03 3.000000E+02
3.000000E-04 2617 1.100000E+03 3.300000E+02
3.100000E-04 2700 1.128000E+03 3.300000E+02
3.200000E-04 2792 1.176000E+03 3.500000E+02
3.300000E-04 2866 1.210000E+03 3.600000E+02
3.400000E-04 2957 1.244000E+03 3.600000E+02
3.500000E-04 3036 1.280000E+03 3.800000E+02
3.600000E-04 3113 1.324000E+03 3.800000E+02
3.700000E-04 3200 1.364000E+03 3.900000E+02
3.800000E-04 3289 1.410000E+03 4.000000E+02
3.900000E-04 3350 1.436000E+03 4.000000E+02
4.000000E-04 3431 1.464000E+03 4.100000E+02
4.100000E-04 3516 1.506000E+03 4.200000E+02
4.200000E-04 3617 1.550000E+03 4.300000E+02
4.300000E-04 3685 1.584000E+03 4.400000E+02
4.400000E-04 3753 1.610000E+03 4.700000E+02
4.500000E-04 3810 1.634000E+03 4.700000E+02
4.600000E-04 3890 1.662000E+03 4.700000E+02
4.700000E-04 3990 1.712000E+03 4.800000E+02
4.800000E-04 4106 1.758000E+03 4.800000E+02
4.900000E-04 4190 1.808000E+03 4.800000E+02
5.000000E-04 4279 1.850000E+03 5.000000E+02
5.100000E-04 4354 1.884000E+03 5.000000E+02
5.200000E-04 4435 1.918000E+03 5.100000E+02
5.300000E-04 4534 1.964000E+03 5.100000E+02
5.400000E-04 4622 2.000000E+03 5.300000E+02
5.500000E-04 4714 2.034000E+03 5.400000E+02
5.600000E-04 4817 2.094000E+03 5.400000E+02
5.700000E-04 4908 2.128000E+03 5.600000E+02
5.800000E-04 4999 2.168000E+03 5.600000E+02
5.900000E-04 5089 2.212000E+03 5.600000E+02
6.000000E-04 5169 2.256000E+03 5.600000E+02
6.100000E-04 5255 2.284000E+03 5.800000E+02
6.200000E-04 5343 2.324000E+03 5.900000E+02
6.300000E-04 5434 2.374000E+03 6.000000E+02
6.400000E-04 5536 2.414000E+03 6.100000E+02
6.500000E-04 5622 2.454000E+03 6.100000E+02
6.600000E-04 5713 2.494000E+03 6.100000E+02
6.700000E-04 5820 2.534000E+03 6.400000E+02
6.800000E-04 5908 2.576000E+03 6.400000E+02
6.900000E-04 6025 2.638000E+03 6.700000E+02
7.000000E-04 6129 2.680000E+03 6.700000E+02
7.100000E-04 6214 2.712000E+03 6.900000E+02
7.200000E-04 6301 2.746000E+03 7.000000E+02
7.300000E-04 6398 2.792000E+03 7.100000E+02
7.400000E-04 6485 2.836000E+03 7.100000E+02
7.500000E-04 6555 2.868000E+03 7.100000E+02
7.600000E-04 6638 2.916000E+03 7.100000E+02
7.700000E-04 6717 2.940000E+03 7.200000E+02
7.800000E-04 6811 2.990000E+03 7.200000E+02
7.900000E-04 6891 3.018000E+03 7.200000E+02
8.000000E-04 6990 3.070000E+03 7.200000E+02
8.100000E-04 7055 3.100000E+03 7.300000E+02
8.200000E-04 7143 3.132000E+03 7.400000E+02
8.300000E-04 7222 3.170000E+03 7.400000E+02
8.400000E-04 7318 3.214000E+03 7.500000E+02
8.500000E-04 7401 3.260000E+03 7.600000E+02
8.600000E-04 7485 3.294000E+03 7.800000E+02
8.700000E-04 7559 3.328000E+03 7.800000E+02
8.800000E-04 7652 3.370000E+03 7.900000E+02
8.900000E-04 7725 3.400000E+03 8.300000E+02
9.000000E-04 7823 3.444000E+03 8.300000E+02
9.100000E-04 7907 3.490000E+03 8.300000E+02
9.200000E-04 7982 3.528000E+03 8.300000E+02
9.300000E-04 8070 3.560000E+03 8.300000E+02
9.400000E-04 8154 3.602000E+03 8.500000E+02
9.500000E-04 8250 3.640000E+03 8.600000E+02
9.600000E-04 8322 3.676000E+03 8.600000E+02
9.700000E-04 8396 3.720000E+03 8.600000E+02
9.800000E-04 8468 3.744000E+03 8.600000E+02
9.900000E-04 8536 3.774000E+03 8.700000E+02
1.000000E-03 8629 3.816000E+03 8.700000E+02
