 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 146 8.000000E+00 0.000000E+00
2.000000E-05 240 4.000000E+01 4.000000E+01
3.000000E-05 339 7.400000E+01 4.000000E+01
4.000000E-05 423 1.120000E+02 4.000000E+01
5.000000E-05 503 1.420000E+02 4.000000E+01
6.000000E-05 599 1.920000E+02 7.000000E+01
7.000000E-05 679 2.320000E+02 8.000000E+01
8.000000E-05 753 2.680000E+02 9.000000E+01
9.000000E-05 831 2.980000E+02 1.200000E+02
1.000000E-04 920 3.400000E+02 1.200000E+02
1.100000E-04 1007 3.820000E+02 1.400000E+02
1.200000E-04 1116 4.200000E+02 1.700000E+02
1.300000E-04 1175 4.620000E+02 1.800000E+02
1.400000E-04 1259 4.880000E+02 1.800000E+02
1.500000E-04 1350 5.280000E+02 1.800000E+02
1.600000E-04 1426 5.620000E+02 1.900000E+02
1.700000E-04 1501 5.960000E+02 2.000000E+02
1.800000E-04 1604 6.480000E+02 2.000000E+02
1.900000E-04 1691 6.860000E+02 2.100000E+02
2.000000E-04 1781 7.260000E+02 2.200000E+02
2.100000E-04 1875 7.660000E+02 2.200000E+02
2.200000E-04 1981 8.180000E+02 2.500000E+02
2.300000E-04 2090 8.660000E+02 2.600000E+02
2.400000E-04 2171 8.960000E+02 2.800000E+02
2.500000E-04 2260 9.400000E+02 3.000000E+02
2.600000E-04 2345 9.800000E+02 3.300000E+02
2.700000E-04 2421 1.016000E+03 3.300000E+02
2.800000E-04 2490 1.046000E+03 3.400000E+02
2.900000E-04 2590 1.080000E+03 3.500000E+02
3.000000E-04 2683 1.120000E+03 3.700000E+02
3.100000E-04 2760 1.156000E+03 3.800000E+02
3.200000E-04 2848 1.190000E+03 3.800000E+02
3.300000E-04 2998 1.256000E+03 4.000000E+02
3.400000E-04 3093 1.308000E+03 4.200000E+02
3.500000E-04 3173 1.354000E+03 4.300000E+02
3.600000E-04 3279 1.402000E+03 4.400000E+02
3.700000E-04 3396 1.438000E+03 4.500000E+02
3.800000E-04 3495 1.494000E+03 4.500000E+02
3.900000E-04 3595 1.540000E+03 4.600000E+02
4.000000E-04 3683 1.578000E+03 4.600000E+02
4.100000E-04 3788 1.628000E+03 4.900000E+02
4.200000E-04 3888 1.674000E+03 5.200000E+02
4.300000E-04 3979 1.720000E+03 5.300000E+02
4.400000E-04 4060 1.742000E+03 5.400000E+02
4.500000E-04 4138 1.774000E+03 5.400000E+02
4.600000E-04 4206 1.820000E+03 5.400000E+02
4.700000E-04 4287 1.852000E+03 5.400000E+02
4.800000E-04 4352 1.890000E+03 5.400000E+02
4.900000E-04 4426 1.924000E+03 5.500000E+02
5.000000E-04 4516 1.966000E+03 5.800000E+02
5.100000E-04 4599 2.002000E+03 6.000000E+02
5.200000E-04 4695 2.040000E+03 6.100000E+02
5.300000E-04 4785 2.074000E+03 6.300000E+02
5.400000E-04 4889 2.128000E+03 6.300000E+02
5.500000E-04 4981 2.160000E+03 6.300000E+02
5.600000E-04 5086 2.202000E+03 6.400000E+02
5.700000E-04 5172 2.244000E+03 6.500000E+02
5.800000E-04 5292 2.298000E+03 6.700000E+02
5.900000E-04 5370 2.334000E+03 6.900000E+02
6.000000E-04 5427 2.354000E+03 6.900000E+02
6.100000E-04 5510 2.388000E+03 6.900000E+02
6.200000E-04 5599 2.430000E+03 6.900000E+02
6.300000E-04 5707 2.478000E+03 7.000000E+02
6.400000E-04 5816 2.532000E+03 7.100000E+02
6.500000E-04 5922 2.590000E+03 7.300000E+02
6.600000E-04 6023 2.636000E+03 7.300000E+02
6.700000E-04 6117 2.678000E+03 7.500000E+02
6.800000E-04 6197 2.710000E+03 7.500000E+02
6.900000E-04 6288 2.746000E+03 7.600000E+02
7.000000E-04 6393 2.802000E+03 7.700000E+02
7.100000E-04 6469 2.834000E+03 7.800000E+02
7.200000E-04 6555 2.872000E+03 7.900000E+02
7.300000E-04 6636 2.900000E+03 7.900000E+02
7.400000E-04 6756 2.948000E+03 8.000000E+02
7.500000E-04 6866 3.002000E+03 8.200000E+02
7.600000E-04 6946 3.052000E+03 8.200000E+02
7.700000E-04 7026 3.086000E+03 8.200000E+02
7.800000E-04 7112 3.126000E+03 8.200000E+02
7.900000E-04 7208 3.164000E+03 8.400000E+02
8.000000E-04 7302 3.208000E+03 8.500000E+02
8.100000E-04 7388 3.242000E+03 8.600000E+02
8.200000E-04 7470 3.278000E+03 8.700000E+02
8.300000E-04 7560 3.330000E+03 8.800000E+02
8.400000E-04 7640 3.366000E+03 8.800000E+02
8.500000E-04 7752 3.414000E+03 8.900000E+02
8.600000E-04 7834 3.456000E+03 8.900000E+02
8.700000E-04 7922 3.492000E+03 9.100000E+02
8.800000E-04 8025 3.532000E+03 9.100000E+02
8.900000E-04 8120 3.572000E+03 9.200000E+02
9.000000E-04 8222 3.612000E+03 9.500000E+02
9.100000E-04 8314 3.666000E+03 9.600000E+02
9.200000E-04 8378 3.698000E+03 9.600000E+02
9.300000E-04 8449 3.730000E+03 9.600000E+02
9.400000E-04 8530 3.766000E+03 9.700000E+02
9.500000E-04 8620 3.800000E+03 9.700000E+02
9.600000E-04 8724 3.850000E+03 9.800000E+02
9.700000E-04 8798 3.888000E+03 9.800000E+02
9.800000E-04 8884 3.918000E+03 9.900000E+02
9.900000E-04 8988 3.964000E+03 1.000000E+03
1.000000E-03 9103 4.020000E+03 1.010000E+03
