 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 29 0.000000E+00 0.000000E+00
2.000000E-05 63 0.000000E+00 0.000000E+00
3.000000E-05 104 0.000000E+00 0.000000E+00
4.000000E-05 150 0.000000E+00 0.000000E+00
5.000000E-05 187 0.000000E+00 0.000000E+00
6.000000E-05 228 0.000000E+00 0.000000E+00
7.000000E-05 271 0.000000E+00 0.000000E+00
8.000000E-05 318 0.000000E+00 0.000000E+00
9.000000E-05 356 2.000000E+00 0.000000E+00
1.000000E-04 391 4.000000E+00 0.000000E+00
1.100000E-04 444 8.000000E+00 1.000000E+01
1.200000E-04 494 1.600000E+01 1.000000E+01
1.300000E-04 538 1.800000E+01 1.000000E+01
1.400000E-04 578 2.000000E+01 1.000000E+01
1.500000E-04 621 2.800000E+01 1.000000E+01
1.600000E-04 667 3.200000E+01 1.000000E+01
1.700000E-04 715 4.000000E+01 1.000000E+01
1.800000E-04 757 4.200000E+01 1.000000E+01
1.900000E-04 811 4.600000E+01 1.000000E+01
2.000000E-04 872 5.600000E+01 1.000000E+01
2.100000E-04 936 7.200000E+01 1.000000E+01
2.200000E-04 968 7.800000E+01 1.000000E+01
2.300000E-04 1015 8.400000E+01 1.000000E+01
2.400000E-04 1054 9.200000E+01 1.000000E+01
2.500000E-04 1103 1.020000E+02 1.000000E+01
2.600000E-04 1149 1.060000E+02 2.000000E+01
2.700000E-04 1192 1.080000E+02 3.000000E+01
2.800000E-04 1248 1.180000E+02 4.000000E+01
2.900000E-04 1324 1.340000E+02 4.000000E+01
3.000000E-04 1381 1.460000E+02 4.000000E+01
3.100000E-04 1440 1.640000E+02 5.000000E+01
3.200000E-04 1500 1.780000E+02 6.000000E+01
3.300000E-04 1541 1.880000E+02 6.000000E+01
3.400000E-04 1589 1.980000E+02 6.000000E+01
3.500000E-04 1646 2.040000E+02 6.000000E+01
3.600000E-04 1701 2.220000E+02 6.000000E+01
3.700000E-04 1761 2.320000E+02 6.000000E+01
3.800000E-04 1813 2.420000E+02 6.000000E+01
3.900000E-04 1882 2.660000E+02 6.000000E+01
4.000000E-04 1933 2.800000E+02 7.000000E+01
4.100000E-04 1981 2.920000E+02 7.000000E+01
4.200000E-04 2046 3.040000E+02 7.000000E+01
4.300000E-04 2099 3.120000E+02 7.000000E+01
4.400000E-04 2166 3.260000E+02 8.000000E+01
4.500000E-04 2239 3.480000E+02 8.000000E+01
4.600000E-04 2285 3.560000E+02 8.000000E+01
4.700000E-04 2341 3.680000E+02 8.000000E+01
4.800000E-04 2408 3.840000E+02 8.000000E+01
4.900000E-04 2469 3.960000E+02 8.000000E+01
5.000000E-04 2532 4.120000E+02 9.000000E+01
5.100000E-04 2591 4.320000E+02 9.000000E+01
5.200000E-04 2642 4.460000E+02 9.000000E+01
5.300000E-04 2702 4.660000E+02 9.000000E+01
5.400000E-04 2745 4.840000E+02 9.000000E+01
5.500000E-04 2799 4.900000E+02 9.000000E+01
5.600000E-04 2857 4.960000E+02 9.000000E+01
5.700000E-04 2929 5.220000E+02 9.000000E+01
5.800000E-04 2991 5.440000E+02 9.000000E+01
5.900000E-04 3053 5.540000E+02 9.000000E+01
6.000000E-04 3117 5.720000E+02 9.000000E+01
6.100000E-04 3178 5.960000E+02 9.000000E+01
6.200000E-04 3250 6.260000E+02 1.000000E+02
6.300000E-04 3299 6.400000E+02 1.100000E+02
6.400000E-04 3357 6.540000E+02 1.100000E+02
6.500000E-04 3409 6.680000E+02 1.200000E+02
6.600000E-04 3473 6.840000E+02 1.200000E+02
6.700000E-04 3531 7.100000E+02 1.200000E+02
6.800000E-04 3601 7.400000E+02 1.200000E+02
6.900000E-04 3669 7.500000E+02 1.200000E+02
7.000000E-04 3741 7.740000E+02 1.200000E+02
7.100000E-04 3805 8.020000E+02 1.200000E+02
7.200000E-04 3870 8.240000E+02 1.200000E+02
7.300000E-04 3953 8.460000E+02 1.200000E+02
7.400000E-04 4015 8.680000E+02 1.200000E+02
7.500000E-04 4078 8.940000E+02 1.300000E+02
7.600000E-04 4134 9.140000E+02 1.300000E+02
7.700000E-04 4200 9.380000E+02 1.300000E+02
7.800000E-04 4264 9.560000E+02 1.400000E+02
7.900000E-04 4334 9.860000E+02 1.400000E+02
8.000000E-04 4404 1.004000E+03 1.500000E+02
8.100000E-04 4477 1.030000E+03 1.500000E+02
8.200000E-04 4536 1.052000E+03 1.500000E+02
8.300000E-04 4597 1.072000E+03 1.600000E+02
8.400000E-04 4668 1.104000E+03 1.600000E+02
8.500000E-04 4733 1.122000E+03 1.600000E+02
8.600000E-04 4815 1.156000E+03 1.600000E+02
8.700000E-04 4896 1.182000E+03 1.700000E+02
8.800000E-04 4965 1.204000E+03 1.700000E+02
8.900000E-04 5045 1.240000E+03 1.700000E+02
9.000000E-04 5109 1.252000E+03 1.700000E+02
9.100000E-04 5180 1.272000E+03 1.700000E+02
9.200000E-04 5251 1.298000E+03 1.700000E+02
9.300000E-04 5315 1.314000E+03 1.800000E+02
9.400000E-04 5389 1.346000E+03 1.800000E+02
9.500000E-04 5441 1.364000E+03 1.800000E+02
9.600000E-04 5508 1.386000E+03 1.800000E+02
9.700000E-04 5559 1.398000E+03 1.800000E+02
9.800000E-04 5617 1.416000E+03 1.800000E+02
9.900000E-04 5682 1.448000E+03 1.800000E+02
1.000000E-03 5768 1.492000E+03 1.800000E+02
