 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 32 0.000000E+00 0.000000E+00
2.000000E-05 78 0.000000E+00 0.000000E+00
3.000000E-05 118 0.000000E+00 0.000000E+00
4.000000E-05 158 2.000000E+00 0.000000E+00
5.000000E-05 207 6.000000E+00 0.000000E+00
6.000000E-05 250 1.000000E+01 0.000000E+00
7.000000E-05 294 1.400000E+01 0.000000E+00
8.000000E-05 341 1.600000E+01 0.000000E+00
9.000000E-05 391 1.800000E+01 0.000000E+00
1.000000E-04 441 2.600000E+01 0.000000E+00
1.100000E-04 485 3.400000E+01 0.000000E+00
1.200000E-04 526 3.400000E+01 0.000000E+00
1.300000E-04 566 3.600000E+01 1.000000E+01
1.400000E-04 612 4.200000E+01 1.000000E+01
1.500000E-04 661 4.200000E+01 2.000000E+01
1.600000E-04 723 5.200000E+01 2.000000E+01
1.700000E-04 768 5.800000E+01 2.000000E+01
1.800000E-04 803 6.400000E+01 2.000000E+01
1.900000E-04 852 6.600000E+01 2.000000E+01
2.000000E-04 889 7.000000E+01 2.000000E+01
2.100000E-04 943 7.200000E+01 2.000000E+01
2.200000E-04 1009 8.200000E+01 2.000000E+01
2.300000E-04 1069 9.200000E+01 2.000000E+01
2.400000E-04 1103 9.600000E+01 2.000000E+01
2.500000E-04 1156 1.100000E+02 2.000000E+01
2.600000E-04 1196 1.120000E+02 2.000000E+01
2.700000E-04 1258 1.160000E+02 2.000000E+01
2.800000E-04 1310 1.260000E+02 3.000000E+01
2.900000E-04 1374 1.380000E+02 3.000000E+01
3.000000E-04 1437 1.540000E+02 3.000000E+01
3.100000E-04 1495 1.660000E+02 3.000000E+01
3.200000E-04 1541 1.740000E+02 3.000000E+01
3.300000E-04 1601 1.880000E+02 3.000000E+01
3.400000E-04 1648 1.980000E+02 3.000000E+01
3.500000E-04 1707 2.080000E+02 3.000000E+01
3.600000E-04 1747 2.120000E+02 3.000000E+01
3.700000E-04 1787 2.180000E+02 3.000000E+01
3.800000E-04 1846 2.400000E+02 3.000000E+01
3.900000E-04 1895 2.560000E+02 3.000000E+01
4.000000E-04 1945 2.660000E+02 4.000000E+01
4.100000E-04 2002 2.820000E+02 4.000000E+01
4.200000E-04 2069 2.980000E+02 5.000000E+01
4.300000E-04 2126 3.140000E+02 5.000000E+01
4.400000E-04 2192 3.240000E+02 5.000000E+01
4.500000E-04 2246 3.400000E+02 5.000000E+01
4.600000E-04 2304 3.520000E+02 5.000000E+01
4.700000E-04 2384 3.720000E+02 5.000000E+01
4.800000E-04 2438 3.840000E+02 5.000000E+01
4.900000E-04 2500 4.040000E+02 5.000000E+01
5.000000E-04 2554 4.140000E+02 5.000000E+01
5.100000E-04 2598 4.200000E+02 5.000000E+01
5.200000E-04 2644 4.340000E+02 5.000000E+01
5.300000E-04 2689 4.420000E+02 5.000000E+01
5.400000E-04 2744 4.520000E+02 5.000000E+01
5.500000E-04 2800 4.720000E+02 5.000000E+01
5.600000E-04 2869 4.980000E+02 6.000000E+01
5.700000E-04 2915 5.080000E+02 6.000000E+01
5.800000E-04 2977 5.320000E+02 6.000000E+01
5.900000E-04 3041 5.540000E+02 7.000000E+01
6.000000E-04 3104 5.780000E+02 7.000000E+01
6.100000E-04 3178 6.040000E+02 7.000000E+01
6.200000E-04 3251 6.160000E+02 7.000000E+01
6.300000E-04 3315 6.400000E+02 7.000000E+01
6.400000E-04 3372 6.620000E+02 7.000000E+01
6.500000E-04 3412 6.780000E+02 7.000000E+01
6.600000E-04 3480 6.940000E+02 7.000000E+01
6.700000E-04 3550 7.200000E+02 7.000000E+01
6.800000E-04 3620 7.380000E+02 7.000000E+01
6.900000E-04 3687 7.540000E+02 8.000000E+01
7.000000E-04 3743 7.740000E+02 8.000000E+01
7.100000E-04 3801 7.960000E+02 8.000000E+01
7.200000E-04 3862 8.020000E+02 1.000000E+02
7.300000E-04 3919 8.240000E+02 1.000000E+02
7.400000E-04 3977 8.380000E+02 1.000000E+02
7.500000E-04 4042 8.560000E+02 1.000000E+02
7.600000E-04 4106 8.800000E+02 1.000000E+02
7.700000E-04 4152 8.940000E+02 1.000000E+02
7.800000E-04 4240 9.200000E+02 1.100000E+02
7.900000E-04 4295 9.400000E+02 1.100000E+02
8.000000E-04 4354 9.540000E+02 1.200000E+02
8.100000E-04 4420 9.760000E+02 1.200000E+02
8.200000E-04 4500 1.008000E+03 1.400000E+02
8.300000E-04 4583 1.036000E+03 1.500000E+02
8.400000E-04 4650 1.056000E+03 1.500000E+02
8.500000E-04 4724 1.092000E+03 1.500000E+02
8.600000E-04 4785 1.114000E+03 1.500000E+02
8.700000E-04 4857 1.146000E+03 1.600000E+02
8.800000E-04 4919 1.170000E+03 1.600000E+02
8.900000E-04 4974 1.192000E+03 1.600000E+02
9.000000E-04 5034 1.210000E+03 1.600000E+02
9.100000E-04 5111 1.240000E+03 1.600000E+02
9.200000E-04 5188 1.264000E+03 1.700000E+02
9.300000E-04 5246 1.294000E+03 1.700000E+02
9.400000E-04 5321 1.322000E+03 1.800000E+02
9.500000E-04 5380 1.344000E+03 1.800000E+02
9.600000E-04 5442 1.370000E+03 1.900000E+02
9.700000E-04 5513 1.394000E+03 1.900000E+02
9.800000E-04 5586 1.420000E+03 1.900000E+02
9.900000E-04 5665 1.460000E+03 2.000000E+02
1.000000E-03 5732 1.486000E+03 2.000000E+02
