 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 137 6.000000E+00 0.000000E+00
2.000000E-05 198 2.400000E+01 1.000000E+01
3.000000E-05 262 5.000000E+01 1.000000E+01
4.000000E-05 350 9.200000E+01 1.000000E+01
5.000000E-05 433 1.260000E+02 1.000000E+01
6.000000E-05 518 1.640000E+02 1.000000E+01
7.000000E-05 590 1.960000E+02 1.000000E+01
8.000000E-05 683 2.420000E+02 3.000000E+01
9.000000E-05 770 2.700000E+02 4.000000E+01
1.000000E-04 852 3.080000E+02 5.000000E+01
1.100000E-04 926 3.480000E+02 5.000000E+01
1.200000E-04 1008 3.760000E+02 5.000000E+01
1.300000E-04 1097 4.180000E+02 6.000000E+01
1.400000E-04 1199 4.680000E+02 6.000000E+01
1.500000E-04 1286 5.080000E+02 8.000000E+01
1.600000E-04 1370 5.480000E+02 1.100000E+02
1.700000E-04 1457 5.780000E+02 1.100000E+02
1.800000E-04 1538 6.180000E+02 1.200000E+02
1.900000E-04 1630 6.640000E+02 1.300000E+02
2.000000E-04 1712 6.980000E+02 1.500000E+02
2.100000E-04 1799 7.380000E+02 1.600000E+02
2.200000E-04 1881 7.680000E+02 1.700000E+02
2.300000E-04 1984 8.100000E+02 1.900000E+02
2.400000E-04 2086 8.640000E+02 1.900000E+02
2.500000E-04 2167 8.920000E+02 2.000000E+02
2.600000E-04 2254 9.400000E+02 2.100000E+02
2.700000E-04 2341 9.840000E+02 2.100000E+02
2.800000E-04 2411 1.018000E+03 2.200000E+02
2.900000E-04 2512 1.058000E+03 2.300000E+02
3.000000E-04 2587 1.090000E+03 2.300000E+02
3.100000E-04 2655 1.122000E+03 2.400000E+02
3.200000E-04 2743 1.160000E+03 2.500000E+02
3.300000E-04 2824 1.196000E+03 2.700000E+02
3.400000E-04 2946 1.244000E+03 2.700000E+02
3.500000E-04 3023 1.288000E+03 2.700000E+02
3.600000E-04 3127 1.326000E+03 2.800000E+02
3.700000E-04 3228 1.372000E+03 3.000000E+02
3.800000E-04 3318 1.420000E+03 3.000000E+02
3.900000E-04 3410 1.466000E+03 3.200000E+02
4.000000E-04 3492 1.498000E+03 3.200000E+02
4.100000E-04 3605 1.544000E+03 3.200000E+02
4.200000E-04 3691 1.576000E+03 3.300000E+02
4.300000E-04 3787 1.630000E+03 3.300000E+02
4.400000E-04 3905 1.686000E+03 3.400000E+02
4.500000E-04 4003 1.734000E+03 3.500000E+02
4.600000E-04 4094 1.772000E+03 3.800000E+02
4.700000E-04 4169 1.808000E+03 3.800000E+02
4.800000E-04 4261 1.856000E+03 3.900000E+02
4.900000E-04 4320 1.878000E+03 4.100000E+02
5.000000E-04 4419 1.922000E+03 4.400000E+02
5.100000E-04 4493 1.946000E+03 4.400000E+02
5.200000E-04 4573 1.976000E+03 4.400000E+02
5.300000E-04 4639 2.012000E+03 4.400000E+02
5.400000E-04 4728 2.058000E+03 4.700000E+02
5.500000E-04 4839 2.098000E+03 4.800000E+02
5.600000E-04 4942 2.146000E+03 4.900000E+02
5.700000E-04 5014 2.182000E+03 5.100000E+02
5.800000E-04 5113 2.212000E+03 5.500000E+02
5.900000E-04 5193 2.252000E+03 5.800000E+02
6.000000E-04 5286 2.292000E+03 5.800000E+02
6.100000E-04 5384 2.334000E+03 5.800000E+02
6.200000E-04 5468 2.380000E+03 5.900000E+02
6.300000E-04 5561 2.426000E+03 6.100000E+02
6.400000E-04 5627 2.458000E+03 6.200000E+02
6.500000E-04 5701 2.484000E+03 6.300000E+02
6.600000E-04 5784 2.516000E+03 6.400000E+02
6.700000E-04 5863 2.560000E+03 6.500000E+02
6.800000E-04 5925 2.584000E+03 6.600000E+02
6.900000E-04 6010 2.618000E+03 6.800000E+02
7.000000E-04 6096 2.670000E+03 6.800000E+02
7.100000E-04 6188 2.704000E+03 6.900000E+02
7.200000E-04 6256 2.738000E+03 6.900000E+02
7.300000E-04 6355 2.772000E+03 7.000000E+02
7.400000E-04 6429 2.814000E+03 7.000000E+02
7.500000E-04 6524 2.854000E+03 7.200000E+02
7.600000E-04 6612 2.896000E+03 7.200000E+02
7.700000E-04 6687 2.932000E+03 7.300000E+02
7.800000E-04 6770 2.960000E+03 7.600000E+02
7.900000E-04 6878 3.008000E+03 7.700000E+02
8.000000E-04 6977 3.046000E+03 7.800000E+02
8.100000E-04 7068 3.090000E+03 7.900000E+02
8.200000E-04 7153 3.126000E+03 8.000000E+02
8.300000E-04 7273 3.184000E+03 8.400000E+02
8.400000E-04 7353 3.218000E+03 8.400000E+02
8.500000E-04 7466 3.268000E+03 8.700000E+02
8.600000E-04 7561 3.314000E+03 8.700000E+02
8.700000E-04 7663 3.362000E+03 8.700000E+02
8.800000E-04 7752 3.408000E+03 8.700000E+02
8.900000E-04 7831 3.450000E+03 8.900000E+02
9.000000E-04 7906 3.472000E+03 8.900000E+02
9.100000E-04 7992 3.508000E+03 9.000000E+02
9.200000E-04 8095 3.552000E+03 9.100000E+02
9.300000E-04 8169 3.588000E+03 9.200000E+02
9.400000E-04 8255 3.624000E+03 9.200000E+02
9.500000E-04 8365 3.670000E+03 9.500000E+02
9.600000E-04 8463 3.708000E+03 9.600000E+02
9.700000E-04 8564 3.758000E+03 9.800000E+02
9.800000E-04 8661 3.800000E+03 9.800000E+02
9.900000E-04 8769 3.860000E+03 9.800000E+02
1.000000E-03 8854 3.892000E+03 1.000000E+03
