 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 129 6.000000E+00 2.000000E+01
2.000000E-05 183 2.400000E+01 3.000000E+01
3.000000E-05 269 4.800000E+01 5.000000E+01
4.000000E-05 373 8.800000E+01 7.000000E+01
5.000000E-05 465 1.300000E+02 9.000000E+01
6.000000E-05 546 1.680000E+02 9.000000E+01
7.000000E-05 627 2.000000E+02 9.000000E+01
8.000000E-05 700 2.260000E+02 9.000000E+01
9.000000E-05 794 2.740000E+02 9.000000E+01
1.000000E-04 896 3.320000E+02 1.000000E+02
1.100000E-04 982 3.700000E+02 1.100000E+02
1.200000E-04 1090 4.080000E+02 1.300000E+02
1.300000E-04 1172 4.540000E+02 1.300000E+02
1.400000E-04 1245 4.880000E+02 1.400000E+02
1.500000E-04 1319 5.120000E+02 1.600000E+02
1.600000E-04 1417 5.520000E+02 1.700000E+02
1.700000E-04 1521 5.980000E+02 1.700000E+02
1.800000E-04 1631 6.420000E+02 2.000000E+02
1.900000E-04 1723 6.920000E+02 2.000000E+02
2.000000E-04 1814 7.440000E+02 2.000000E+02
2.100000E-04 1919 7.780000E+02 2.100000E+02
2.200000E-04 1997 8.280000E+02 2.100000E+02
2.300000E-04 2086 8.640000E+02 2.300000E+02
2.400000E-04 2178 9.000000E+02 2.500000E+02
2.500000E-04 2275 9.400000E+02 3.000000E+02
2.600000E-04 2372 9.880000E+02 3.100000E+02
2.700000E-04 2496 1.030000E+03 3.100000E+02
2.800000E-04 2616 1.100000E+03 3.100000E+02
2.900000E-04 2714 1.138000E+03 3.300000E+02
3.000000E-04 2821 1.188000E+03 3.500000E+02
3.100000E-04 2912 1.228000E+03 3.900000E+02
3.200000E-04 3007 1.268000E+03 4.000000E+02
3.300000E-04 3105 1.324000E+03 4.000000E+02
3.400000E-04 3185 1.356000E+03 4.100000E+02
3.500000E-04 3249 1.388000E+03 4.100000E+02
3.600000E-04 3334 1.424000E+03 4.100000E+02
3.700000E-04 3402 1.458000E+03 4.100000E+02
3.800000E-04 3482 1.494000E+03 4.100000E+02
3.900000E-04 3569 1.524000E+03 4.400000E+02
4.000000E-04 3647 1.568000E+03 4.500000E+02
4.100000E-04 3728 1.604000E+03 4.500000E+02
4.200000E-04 3817 1.644000E+03 4.600000E+02
4.300000E-04 3916 1.694000E+03 4.600000E+02
4.400000E-04 3992 1.722000E+03 4.600000E+02
4.500000E-04 4076 1.770000E+03 4.700000E+02
4.600000E-04 4153 1.792000E+03 4.800000E+02
4.700000E-04 4237 1.826000E+03 4.900000E+02
4.800000E-04 4345 1.872000E+03 5.000000E+02
4.900000E-04 4433 1.920000E+03 5.100000E+02
5.000000E-04 4527 1.968000E+03 5.200000E+02
5.100000E-04 4609 1.998000E+03 5.500000E+02
5.200000E-04 4700 2.040000E+03 5.700000E+02
5.300000E-04 4789 2.084000E+03 5.800000E+02
5.400000E-04 4883 2.128000E+03 6.000000E+02
5.500000E-04 4965 2.162000E+03 6.100000E+02
5.600000E-04 5036 2.198000E+03 6.100000E+02
5.700000E-04 5124 2.232000E+03 6.300000E+02
5.800000E-04 5214 2.268000E+03 6.300000E+02
5.900000E-04 5301 2.310000E+03 6.300000E+02
6.000000E-04 5402 2.354000E+03 6.400000E+02
6.100000E-04 5485 2.398000E+03 6.700000E+02
6.200000E-04 5575 2.424000E+03 7.000000E+02
6.300000E-04 5663 2.476000E+03 7.100000E+02
6.400000E-04 5728 2.498000E+03 7.100000E+02
6.500000E-04 5819 2.536000E+03 7.200000E+02
6.600000E-04 5904 2.584000E+03 7.200000E+02
6.700000E-04 5978 2.618000E+03 7.300000E+02
6.800000E-04 6054 2.660000E+03 7.400000E+02
6.900000E-04 6151 2.698000E+03 7.600000E+02
7.000000E-04 6251 2.738000E+03 7.900000E+02
7.100000E-04 6334 2.784000E+03 8.000000E+02
7.200000E-04 6412 2.814000E+03 8.100000E+02
7.300000E-04 6511 2.854000E+03 8.100000E+02
7.400000E-04 6596 2.890000E+03 8.400000E+02
7.500000E-04 6681 2.928000E+03 8.400000E+02
7.600000E-04 6778 2.968000E+03 8.500000E+02
7.700000E-04 6853 3.012000E+03 8.500000E+02
7.800000E-04 6923 3.046000E+03 8.600000E+02
7.900000E-04 7012 3.070000E+03 8.700000E+02
8.000000E-04 7119 3.126000E+03 8.900000E+02
8.100000E-04 7196 3.162000E+03 9.000000E+02
8.200000E-04 7272 3.196000E+03 9.100000E+02
8.300000E-04 7350 3.232000E+03 9.100000E+02
8.400000E-04 7424 3.270000E+03 9.200000E+02
8.500000E-04 7508 3.302000E+03 9.300000E+02
8.600000E-04 7591 3.332000E+03 9.500000E+02
8.700000E-04 7681 3.378000E+03 9.500000E+02
8.800000E-04 7769 3.428000E+03 9.600000E+02
8.900000E-04 7864 3.462000E+03 9.700000E+02
9.000000E-04 7945 3.504000E+03 9.700000E+02
9.100000E-04 8021 3.538000E+03 9.700000E+02
9.200000E-04 8104 3.580000E+03 9.700000E+02
9.300000E-04 8186 3.620000E+03 9.700000E+02
9.400000E-04 8264 3.654000E+03 9.700000E+02
9.500000E-04 8352 3.692000E+03 9.800000E+02
9.600000E-04 8434 3.732000E+03 9.900000E+02
9.700000E-04 8510 3.766000E+03 9.900000E+02
9.800000E-04 8583 3.804000E+03 9.900000E+02
9.900000E-04 8668 3.840000E+03 9.900000E+02
1.000000E-03 8781 3.884000E+03 1.000000E+03
