 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 125 4.000000E+00 1.000000E+01
2.000000E-05 205 2.400000E+01 2.000000E+01
3.000000E-05 271 5.400000E+01 3.000000E+01
4.000000E-05 357 8.400000E+01 3.000000E+01
5.000000E-05 435 1.180000E+02 3.000000E+01
6.000000E-05 518 1.520000E+02 3.000000E+01
7.000000E-05 609 1.940000E+02 4.000000E+01
8.000000E-05 695 2.380000E+02 5.000000E+01
9.000000E-05 796 2.800000E+02 8.000000E+01
1.000000E-04 888 3.160000E+02 9.000000E+01
1.100000E-04 980 3.660000E+02 9.000000E+01
1.200000E-04 1099 4.200000E+02 1.000000E+02
1.300000E-04 1181 4.560000E+02 1.000000E+02
1.400000E-04 1286 4.920000E+02 1.200000E+02
1.500000E-04 1422 5.640000E+02 1.300000E+02
1.600000E-04 1469 5.900000E+02 1.300000E+02
1.700000E-04 1564 6.220000E+02 1.600000E+02
1.800000E-04 1647 6.600000E+02 1.600000E+02
1.900000E-04 1736 6.980000E+02 1.600000E+02
2.000000E-04 1821 7.520000E+02 1.600000E+02
2.100000E-04 1923 7.880000E+02 1.700000E+02
2.200000E-04 1991 8.280000E+02 1.800000E+02
2.300000E-04 2064 8.620000E+02 1.800000E+02
2.400000E-04 2131 8.960000E+02 1.900000E+02
2.500000E-04 2222 9.340000E+02 2.000000E+02
2.600000E-04 2306 9.740000E+02 2.000000E+02
2.700000E-04 2376 1.002000E+03 2.000000E+02
2.800000E-04 2463 1.030000E+03 2.000000E+02
2.900000E-04 2569 1.086000E+03 2.200000E+02
3.000000E-04 2662 1.122000E+03 2.300000E+02
3.100000E-04 2766 1.170000E+03 2.300000E+02
3.200000E-04 2870 1.222000E+03 2.300000E+02
3.300000E-04 2945 1.260000E+03 2.300000E+02
3.400000E-04 3025 1.288000E+03 2.400000E+02
3.500000E-04 3124 1.332000E+03 2.500000E+02
3.600000E-04 3192 1.370000E+03 2.600000E+02
3.700000E-04 3257 1.396000E+03 2.600000E+02
3.800000E-04 3356 1.448000E+03 2.800000E+02
3.900000E-04 3447 1.482000E+03 2.800000E+02
4.000000E-04 3524 1.518000E+03 2.800000E+02
4.100000E-04 3615 1.550000E+03 2.800000E+02
4.200000E-04 3734 1.608000E+03 2.900000E+02
4.300000E-04 3825 1.654000E+03 2.900000E+02
4.400000E-04 3924 1.698000E+03 3.000000E+02
4.500000E-04 4023 1.746000E+03 3.100000E+02
4.600000E-04 4134 1.782000E+03 3.200000E+02
4.700000E-04 4226 1.828000E+03 3.300000E+02
4.800000E-04 4306 1.864000E+03 3.400000E+02
4.900000E-04 4398 1.904000E+03 3.500000E+02
5.000000E-04 4486 1.946000E+03 3.600000E+02
5.100000E-04 4568 1.986000E+03 3.900000E+02
5.200000E-04 4657 2.022000E+03 4.100000E+02
5.300000E-04 4731 2.062000E+03 4.100000E+02
5.400000E-04 4820 2.096000E+03 4.100000E+02
5.500000E-04 4908 2.140000E+03 4.100000E+02
5.600000E-04 4998 2.184000E+03 4.200000E+02
5.700000E-04 5066 2.210000E+03 4.300000E+02
5.800000E-04 5144 2.252000E+03 4.400000E+02
5.900000E-04 5232 2.286000E+03 4.500000E+02
6.000000E-04 5317 2.320000E+03 4.600000E+02
6.100000E-04 5407 2.358000E+03 4.800000E+02
6.200000E-04 5511 2.398000E+03 4.800000E+02
6.300000E-04 5609 2.444000E+03 4.900000E+02
6.400000E-04 5674 2.484000E+03 4.900000E+02
6.500000E-04 5760 2.518000E+03 5.000000E+02
6.600000E-04 5841 2.548000E+03 5.100000E+02
6.700000E-04 5948 2.604000E+03 5.400000E+02
6.800000E-04 6041 2.648000E+03 5.400000E+02
6.900000E-04 6107 2.686000E+03 5.500000E+02
7.000000E-04 6181 2.710000E+03 5.500000E+02
7.100000E-04 6273 2.750000E+03 5.600000E+02
7.200000E-04 6368 2.794000E+03 5.600000E+02
7.300000E-04 6450 2.838000E+03 5.600000E+02
7.400000E-04 6527 2.874000E+03 5.700000E+02
7.500000E-04 6586 2.898000E+03 5.800000E+02
7.600000E-04 6666 2.922000E+03 5.800000E+02
7.700000E-04 6757 2.970000E+03 5.800000E+02
7.800000E-04 6856 3.012000E+03 5.900000E+02
7.900000E-04 6929 3.050000E+03 5.900000E+02
8.000000E-04 7014 3.092000E+03 6.000000E+02
8.100000E-04 7099 3.122000E+03 6.200000E+02
8.200000E-04 7190 3.168000E+03 6.200000E+02
8.300000E-04 7290 3.216000E+03 6.200000E+02
8.400000E-04 7362 3.242000E+03 6.400000E+02
8.500000E-04 7434 3.274000E+03 6.400000E+02
8.600000E-04 7488 3.300000E+03 6.400000E+02
8.700000E-04 7571 3.338000E+03 6.400000E+02
8.800000E-04 7675 3.376000E+03 6.600000E+02
8.900000E-04 7771 3.418000E+03 6.800000E+02
9.000000E-04 7855 3.468000E+03 6.800000E+02
9.100000E-04 7925 3.500000E+03 6.800000E+02
9.200000E-04 8019 3.538000E+03 6.800000E+02
9.300000E-04 8114 3.590000E+03 6.900000E+02
9.400000E-04 8201 3.628000E+03 6.900000E+02
9.500000E-04 8299 3.670000E+03 7.000000E+02
9.600000E-04 8371 3.706000E+03 7.000000E+02
9.700000E-04 8475 3.758000E+03 7.000000E+02
9.800000E-04 8540 3.784000E+03 7.100000E+02
9.900000E-04 8605 3.812000E+03 7.300000E+02
1.000000E-03 8693 3.850000E+03 7.300000E+02
