 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 26 0.000000E+00 0.000000E+00
2.000000E-05 75 0.000000E+00 0.000000E+00
3.000000E-05 109 0.000000E+00 1.000000E+01
4.000000E-05 151 4.000000E+00 1.000000E+01
5.000000E-05 194 8.000000E+00 1.000000E+01
6.000000E-05 248 1.000000E+01 1.000000E+01
7.000000E-05 290 1.000000E+01 1.000000E+01
8.000000E-05 347 1.400000E+01 1.000000E+01
9.000000E-05 383 1.400000E+01 1.000000E+01
1.000000E-04 431 2.200000E+01 1.000000E+01
1.100000E-04 478 2.400000E+01 1.000000E+01
1.200000E-04 531 3.000000E+01 2.000000E+01
1.300000E-04 573 3.000000E+01 3.000000E+01
1.400000E-04 613 3.600000E+01 3.000000E+01
1.500000E-04 649 3.800000E+01 3.000000E+01
1.600000E-04 691 4.200000E+01 3.000000E+01
1.700000E-04 749 4.600000E+01 3.000000E+01
1.800000E-04 803 5.800000E+01 3.000000E+01
1.900000E-04 849 6.600000E+01 3.000000E+01
2.000000E-04 893 6.800000E+01 3.000000E+01
2.100000E-04 938 7.200000E+01 3.000000E+01
2.200000E-04 988 8.400000E+01 3.000000E+01
2.300000E-04 1030 9.600000E+01 3.000000E+01
2.400000E-04 1069 1.020000E+02 3.000000E+01
2.500000E-04 1130 1.160000E+02 3.000000E+01
2.600000E-04 1195 1.320000E+02 3.000000E+01
2.700000E-04 1250 1.440000E+02 3.000000E+01
2.800000E-04 1301 1.460000E+02 3.000000E+01
2.900000E-04 1356 1.560000E+02 3.000000E+01
3.000000E-04 1424 1.720000E+02 3.000000E+01
3.100000E-04 1476 1.860000E+02 5.000000E+01
3.200000E-04 1527 1.900000E+02 5.000000E+01
3.300000E-04 1578 2.040000E+02 5.000000E+01
3.400000E-04 1642 2.200000E+02 6.000000E+01
3.500000E-04 1712 2.360000E+02 6.000000E+01
3.600000E-04 1777 2.480000E+02 6.000000E+01
3.700000E-04 1841 2.660000E+02 6.000000E+01
3.800000E-04 1912 2.860000E+02 6.000000E+01
3.900000E-04 1974 3.000000E+02 6.000000E+01
4.000000E-04 2027 3.040000E+02 7.000000E+01
4.100000E-04 2081 3.200000E+02 7.000000E+01
4.200000E-04 2143 3.360000E+02 7.000000E+01
4.300000E-04 2192 3.500000E+02 8.000000E+01
4.400000E-04 2252 3.640000E+02 8.000000E+01
4.500000E-04 2317 3.800000E+02 8.000000E+01
4.600000E-04 2367 3.820000E+02 8.000000E+01
4.700000E-04 2451 4.080000E+02 8.000000E+01
4.800000E-04 2515 4.180000E+02 8.000000E+01
4.900000E-04 2572 4.300000E+02 8.000000E+01
5.000000E-04 2640 4.560000E+02 1.000000E+02
5.100000E-04 2698 4.660000E+02 1.000000E+02
5.200000E-04 2744 4.760000E+02 1.000000E+02
5.300000E-04 2810 4.880000E+02 1.100000E+02
5.400000E-04 2877 5.060000E+02 1.100000E+02
5.500000E-04 2933 5.240000E+02 1.100000E+02
5.600000E-04 2986 5.440000E+02 1.100000E+02
5.700000E-04 3042 5.540000E+02 1.100000E+02
5.800000E-04 3097 5.740000E+02 1.200000E+02
5.900000E-04 3169 5.960000E+02 1.200000E+02
6.000000E-04 3236 6.120000E+02 1.200000E+02
6.100000E-04 3290 6.280000E+02 1.300000E+02
6.200000E-04 3357 6.440000E+02 1.300000E+02
6.300000E-04 3421 6.680000E+02 1.300000E+02
6.400000E-04 3492 6.920000E+02 1.400000E+02
6.500000E-04 3542 7.000000E+02 1.400000E+02
6.600000E-04 3601 7.200000E+02 1.400000E+02
6.700000E-04 3665 7.420000E+02 1.400000E+02
6.800000E-04 3720 7.560000E+02 1.400000E+02
6.900000E-04 3787 7.760000E+02 1.500000E+02
7.000000E-04 3841 7.920000E+02 1.500000E+02
7.100000E-04 3892 8.060000E+02 1.600000E+02
7.200000E-04 3953 8.300000E+02 1.600000E+02
7.300000E-04 4017 8.420000E+02 1.800000E+02
7.400000E-04 4078 8.660000E+02 1.900000E+02
7.500000E-04 4148 8.920000E+02 1.900000E+02
7.600000E-04 4215 9.180000E+02 1.900000E+02
7.700000E-04 4295 9.460000E+02 2.000000E+02
7.800000E-04 4364 9.640000E+02 2.100000E+02
7.900000E-04 4425 9.740000E+02 2.100000E+02
8.000000E-04 4502 1.000000E+03 2.300000E+02
8.100000E-04 4564 1.028000E+03 2.300000E+02
8.200000E-04 4628 1.056000E+03 2.300000E+02
8.300000E-04 4686 1.078000E+03 2.400000E+02
8.400000E-04 4757 1.108000E+03 2.400000E+02
8.500000E-04 4827 1.130000E+03 2.400000E+02
8.600000E-04 4887 1.148000E+03 2.400000E+02
8.700000E-04 4960 1.178000E+03 2.500000E+02
8.800000E-04 5035 1.210000E+03 2.500000E+02
8.900000E-04 5095 1.236000E+03 2.500000E+02
9.000000E-04 5158 1.260000E+03 2.500000E+02
9.100000E-04 5239 1.300000E+03 2.600000E+02
9.200000E-04 5317 1.330000E+03 2.600000E+02
9.300000E-04 5392 1.362000E+03 2.600000E+02
9.400000E-04 5468 1.392000E+03 2.800000E+02
9.500000E-04 5522 1.408000E+03 2.900000E+02
9.600000E-04 5587 1.432000E+03 2.900000E+02
9.700000E-04 5641 1.460000E+03 2.900000E+02
9.800000E-04 5720 1.488000E+03 2.900000E+02
9.900000E-04 5776 1.512000E+03 2.900000E+02
1.000000E-03 5825 1.530000E+03 2.900000E+02
