 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 34 0.000000E+00 0.000000E+00
2.000000E-05 67 0.000000E+00 0.000000E+00
3.000000E-05 107 0.000000E+00 1.000000E+01
4.000000E-05 153 0.000000E+00 1.000000E+01
5.000000E-05 197 2.000000E+00 1.000000E+01
6.000000E-05 255 2.000000E+00 1.000000E+01
7.000000E-05 303 4.000000E+00 1.000000E+01
8.000000E-05 358 6.000000E+00 1.000000E+01
9.000000E-05 409 8.000000E+00 1.000000E+01
1.000000E-04 445 1.000000E+01 1.000000E+01
1.100000E-04 502 1.600000E+01 1.000000E+01
1.200000E-04 545 1.800000E+01 1.000000E+01
1.300000E-04 590 2.200000E+01 1.000000E+01
1.400000E-04 639 2.400000E+01 1.000000E+01
1.500000E-04 693 3.400000E+01 1.000000E+01
1.600000E-04 739 4.000000E+01 2.000000E+01
1.700000E-04 781 4.600000E+01 2.000000E+01
1.800000E-04 850 6.200000E+01 2.000000E+01
1.900000E-04 908 7.000000E+01 3.000000E+01
2.000000E-04 962 8.200000E+01 3.000000E+01
2.100000E-04 1018 8.600000E+01 3.000000E+01
2.200000E-04 1079 1.080000E+02 4.000000E+01
2.300000E-04 1125 1.220000E+02 4.000000E+01
2.400000E-04 1168 1.260000E+02 5.000000E+01
2.500000E-04 1215 1.300000E+02 5.000000E+01
2.600000E-04 1274 1.500000E+02 6.000000E+01
2.700000E-04 1326 1.600000E+02 6.000000E+01
2.800000E-04 1369 1.660000E+02 6.000000E+01
2.900000E-04 1415 1.740000E+02 6.000000E+01
3.000000E-04 1463 1.760000E+02 6.000000E+01
3.100000E-04 1520 1.880000E+02 6.000000E+01
3.200000E-04 1555 1.960000E+02 6.000000E+01
3.300000E-04 1621 2.120000E+02 6.000000E+01
3.400000E-04 1692 2.300000E+02 6.000000E+01
3.500000E-04 1732 2.420000E+02 6.000000E+01
3.600000E-04 1786 2.540000E+02 6.000000E+01
3.700000E-04 1827 2.700000E+02 7.000000E+01
3.800000E-04 1891 2.800000E+02 7.000000E+01
3.900000E-04 1952 2.900000E+02 7.000000E+01
4.000000E-04 1994 3.000000E+02 9.000000E+01
4.100000E-04 2065 3.160000E+02 9.000000E+01
4.200000E-04 2125 3.300000E+02 1.000000E+02
4.300000E-04 2181 3.380000E+02 1.100000E+02
4.400000E-04 2226 3.460000E+02 1.200000E+02
4.500000E-04 2285 3.560000E+02 1.300000E+02
4.600000E-04 2356 3.760000E+02 1.300000E+02
4.700000E-04 2402 3.840000E+02 1.300000E+02
4.800000E-04 2463 3.920000E+02 1.300000E+02
4.900000E-04 2526 4.080000E+02 1.300000E+02
5.000000E-04 2572 4.240000E+02 1.300000E+02
5.100000E-04 2627 4.360000E+02 1.300000E+02
5.200000E-04 2690 4.460000E+02 1.400000E+02
5.300000E-04 2744 4.640000E+02 1.400000E+02
5.400000E-04 2801 4.760000E+02 1.500000E+02
5.500000E-04 2849 4.920000E+02 1.500000E+02
5.600000E-04 2915 5.100000E+02 1.500000E+02
5.700000E-04 2974 5.220000E+02 1.500000E+02
5.800000E-04 3060 5.500000E+02 1.500000E+02
5.900000E-04 3119 5.700000E+02 1.500000E+02
6.000000E-04 3187 5.860000E+02 1.500000E+02
6.100000E-04 3253 6.080000E+02 1.500000E+02
6.200000E-04 3330 6.360000E+02 1.500000E+02
6.300000E-04 3398 6.620000E+02 1.600000E+02
6.400000E-04 3474 6.920000E+02 1.700000E+02
6.500000E-04 3541 7.280000E+02 1.700000E+02
6.600000E-04 3603 7.480000E+02 1.700000E+02
6.700000E-04 3653 7.680000E+02 1.700000E+02
6.800000E-04 3708 7.760000E+02 1.700000E+02
6.900000E-04 3786 8.040000E+02 1.700000E+02
7.000000E-04 3844 8.220000E+02 1.700000E+02
7.100000E-04 3903 8.400000E+02 1.700000E+02
7.200000E-04 3965 8.560000E+02 1.800000E+02
7.300000E-04 4051 8.860000E+02 2.000000E+02
7.400000E-04 4133 9.180000E+02 2.100000E+02
7.500000E-04 4190 9.420000E+02 2.100000E+02
7.600000E-04 4236 9.560000E+02 2.200000E+02
7.700000E-04 4303 9.720000E+02 2.300000E+02
7.800000E-04 4365 9.840000E+02 2.500000E+02
7.900000E-04 4441 1.008000E+03 2.700000E+02
8.000000E-04 4499 1.030000E+03 2.700000E+02
8.100000E-04 4565 1.056000E+03 2.700000E+02
8.200000E-04 4617 1.076000E+03 2.700000E+02
8.300000E-04 4685 1.102000E+03 2.900000E+02
8.400000E-04 4735 1.114000E+03 2.900000E+02
8.500000E-04 4797 1.140000E+03 3.000000E+02
8.600000E-04 4861 1.160000E+03 3.000000E+02
8.700000E-04 4928 1.182000E+03 3.100000E+02
8.800000E-04 4987 1.202000E+03 3.100000E+02
8.900000E-04 5036 1.212000E+03 3.100000E+02
9.000000E-04 5110 1.236000E+03 3.100000E+02
9.100000E-04 5179 1.264000E+03 3.100000E+02
9.200000E-04 5230 1.282000E+03 3.100000E+02
9.300000E-04 5297 1.294000E+03 3.100000E+02
9.400000E-04 5361 1.318000E+03 3.200000E+02
9.500000E-04 5418 1.342000E+03 3.200000E+02
9.600000E-04 5499 1.372000E+03 3.200000E+02
9.700000E-04 5571 1.396000E+03 3.200000E+02
9.800000E-04 5649 1.444000E+03 3.300000E+02
9.900000E-04 5714 1.466000E+03 3.300000E+02
1.000000E-03 5784 1.498000E+03 3.300000E+02
