 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 35 0.000000E+00 0.000000E+00
2.000000E-05 65 0.000000E+00 0.000000E+00
3.000000E-05 95 0.000000E+00 0.000000E+00
4.000000E-05 127 0.000000E+00 0.000000E+00
5.000000E-05 176 4.000000E+00 0.000000E+00
6.000000E-05 225 4.000000E+00 0.000000E+00
7.000000E-05 262 4.000000E+00 0.000000E+00
8.000000E-05 301 6.000000E+00 0.000000E+00
9.000000E-05 347 8.000000E+00 0.000000E+00
1.000000E-04 388 1.000000E+01 0.000000E+00
1.100000E-04 433 1.400000E+01 0.000000E+00
1.200000E-04 486 1.600000E+01 0.000000E+00
1.300000E-04 547 2.200000E+01 0.000000E+00
1.400000E-04 595 2.800000E+01 0.000000E+00
1.500000E-04 636 3.200000E+01 0.000000E+00
1.600000E-04 682 4.200000E+01 0.000000E+00
1.700000E-04 729 4.600000E+01 0.000000E+00
1.800000E-04 777 4.800000E+01 0.000000E+00
1.900000E-04 842 6.400000E+01 0.000000E+00
2.000000E-04 902 6.800000E+01 0.000000E+00
2.100000E-04 958 7.400000E+01 0.000000E+00
2.200000E-04 1023 8.000000E+01 0.000000E+00
2.300000E-04 1083 9.600000E+01 0.000000E+00
2.400000E-04 1148 1.140000E+02 0.000000E+00
2.500000E-04 1202 1.180000E+02 1.000000E+01
2.600000E-04 1255 1.320000E+02 1.000000E+01
2.700000E-04 1293 1.360000E+02 1.000000E+01
2.800000E-04 1340 1.440000E+02 1.000000E+01
2.900000E-04 1389 1.600000E+02 1.000000E+01
3.000000E-04 1431 1.680000E+02 2.000000E+01
3.100000E-04 1485 1.800000E+02 2.000000E+01
3.200000E-04 1535 1.920000E+02 3.000000E+01
3.300000E-04 1584 2.060000E+02 3.000000E+01
3.400000E-04 1648 2.220000E+02 3.000000E+01
3.500000E-04 1705 2.360000E+02 3.000000E+01
3.600000E-04 1757 2.420000E+02 3.000000E+01
3.700000E-04 1826 2.580000E+02 3.000000E+01
3.800000E-04 1874 2.700000E+02 3.000000E+01
3.900000E-04 1919 2.840000E+02 3.000000E+01
4.000000E-04 1968 2.960000E+02 3.000000E+01
4.100000E-04 2023 3.060000E+02 3.000000E+01
4.200000E-04 2091 3.200000E+02 3.000000E+01
4.300000E-04 2144 3.320000E+02 3.000000E+01
4.400000E-04 2191 3.400000E+02 3.000000E+01
4.500000E-04 2249 3.520000E+02 3.000000E+01
4.600000E-04 2306 3.640000E+02 3.000000E+01
4.700000E-04 2366 3.800000E+02 3.000000E+01
4.800000E-04 2428 3.940000E+02 4.000000E+01
4.900000E-04 2495 4.200000E+02 4.000000E+01
5.000000E-04 2550 4.340000E+02 5.000000E+01
5.100000E-04 2618 4.520000E+02 6.000000E+01
5.200000E-04 2665 4.640000E+02 6.000000E+01
5.300000E-04 2710 4.760000E+02 6.000000E+01
5.400000E-04 2768 4.880000E+02 7.000000E+01
5.500000E-04 2830 5.060000E+02 7.000000E+01
5.600000E-04 2881 5.140000E+02 8.000000E+01
5.700000E-04 2946 5.240000E+02 9.000000E+01
5.800000E-04 3008 5.480000E+02 9.000000E+01
5.900000E-04 3075 5.620000E+02 9.000000E+01
6.000000E-04 3143 5.860000E+02 9.000000E+01
6.100000E-04 3195 5.900000E+02 9.000000E+01
6.200000E-04 3252 6.000000E+02 9.000000E+01
6.300000E-04 3337 6.300000E+02 9.000000E+01
6.400000E-04 3396 6.500000E+02 9.000000E+01
6.500000E-04 3463 6.720000E+02 9.000000E+01
6.600000E-04 3531 6.900000E+02 1.000000E+02
6.700000E-04 3598 7.200000E+02 1.000000E+02
6.800000E-04 3665 7.460000E+02 1.000000E+02
6.900000E-04 3724 7.620000E+02 1.100000E+02
7.000000E-04 3799 7.900000E+02 1.200000E+02
7.100000E-04 3859 8.120000E+02 1.200000E+02
7.200000E-04 3915 8.400000E+02 1.200000E+02
7.300000E-04 3969 8.580000E+02 1.200000E+02
7.400000E-04 4033 8.740000E+02 1.200000E+02
7.500000E-04 4103 9.020000E+02 1.200000E+02
7.600000E-04 4170 9.140000E+02 1.300000E+02
7.700000E-04 4238 9.360000E+02 1.400000E+02
7.800000E-04 4304 9.560000E+02 1.400000E+02
7.900000E-04 4379 9.880000E+02 1.400000E+02
8.000000E-04 4442 1.008000E+03 1.400000E+02
8.100000E-04 4493 1.030000E+03 1.400000E+02
8.200000E-04 4554 1.044000E+03 1.400000E+02
8.300000E-04 4629 1.076000E+03 1.500000E+02
8.400000E-04 4695 1.098000E+03 1.500000E+02
8.500000E-04 4759 1.114000E+03 1.500000E+02
8.600000E-04 4841 1.144000E+03 1.500000E+02
8.700000E-04 4918 1.180000E+03 1.500000E+02
8.800000E-04 4994 1.210000E+03 1.600000E+02
8.900000E-04 5054 1.228000E+03 1.600000E+02
9.000000E-04 5115 1.248000E+03 1.700000E+02
9.100000E-04 5197 1.278000E+03 1.800000E+02
9.200000E-04 5267 1.306000E+03 1.800000E+02
9.300000E-04 5339 1.340000E+03 1.800000E+02
9.400000E-04 5418 1.366000E+03 1.800000E+02
9.500000E-04 5492 1.392000E+03 1.800000E+02
9.600000E-04 5562 1.416000E+03 1.800000E+02
9.700000E-04 5626 1.442000E+03 1.800000E+02
9.800000E-04 5701 1.470000E+03 1.800000E+02
9.900000E-04 5769 1.500000E+03 2.000000E+02
1.000000E-03 5855 1.532000E+03 2.100000E+02
