 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 129 2.000000E+00 2.000000E+01
2.000000E-05 213 3.200000E+01 3.000000E+01
3.000000E-05 319 7.600000E+01 4.000000E+01
4.000000E-05 409 1.020000E+02 4.000000E+01
5.000000E-05 493 1.440000E+02 4.000000E+01
6.000000E-05 571 1.860000E+02 4.000000E+01
7.000000E-05 649 2.200000E+02 4.000000E+01
8.000000E-05 725 2.560000E+02 6.000000E+01
9.000000E-05 806 2.920000E+02 7.000000E+01
1.000000E-04 886 3.340000E+02 7.000000E+01
1.100000E-04 964 3.700000E+02 7.000000E+01
1.200000E-04 1049 4.100000E+02 7.000000E+01
1.300000E-04 1116 4.360000E+02 7.000000E+01
1.400000E-04 1183 4.640000E+02 7.000000E+01
1.500000E-04 1276 5.000000E+02 8.000000E+01
1.600000E-04 1364 5.380000E+02 8.000000E+01
1.700000E-04 1453 5.900000E+02 8.000000E+01
1.800000E-04 1546 6.160000E+02 8.000000E+01
1.900000E-04 1622 6.680000E+02 9.000000E+01
2.000000E-04 1702 7.080000E+02 1.000000E+02
2.100000E-04 1793 7.420000E+02 1.100000E+02
2.200000E-04 1899 7.860000E+02 1.100000E+02
2.300000E-04 2013 8.480000E+02 1.300000E+02
2.400000E-04 2085 8.760000E+02 1.300000E+02
2.500000E-04 2159 9.160000E+02 1.300000E+02
2.600000E-04 2247 9.460000E+02 1.300000E+02
2.700000E-04 2348 9.940000E+02 1.400000E+02
2.800000E-04 2449 1.046000E+03 1.400000E+02
2.900000E-04 2561 1.092000E+03 1.500000E+02
3.000000E-04 2637 1.136000E+03 1.500000E+02
3.100000E-04 2709 1.174000E+03 1.500000E+02
3.200000E-04 2805 1.210000E+03 1.500000E+02
3.300000E-04 2878 1.244000E+03 1.500000E+02
3.400000E-04 2956 1.282000E+03 1.500000E+02
3.500000E-04 3036 1.314000E+03 1.600000E+02
3.600000E-04 3134 1.356000E+03 1.700000E+02
3.700000E-04 3222 1.402000E+03 1.900000E+02
3.800000E-04 3300 1.440000E+03 1.900000E+02
3.900000E-04 3405 1.480000E+03 1.900000E+02
4.000000E-04 3482 1.528000E+03 2.000000E+02
4.100000E-04 3570 1.564000E+03 2.100000E+02
4.200000E-04 3667 1.598000E+03 2.500000E+02
4.300000E-04 3763 1.644000E+03 2.700000E+02
4.400000E-04 3835 1.680000E+03 2.700000E+02
4.500000E-04 3923 1.708000E+03 2.700000E+02
4.600000E-04 4007 1.748000E+03 2.800000E+02
4.700000E-04 4087 1.788000E+03 2.900000E+02
4.800000E-04 4189 1.828000E+03 3.000000E+02
4.900000E-04 4252 1.860000E+03 3.000000E+02
5.000000E-04 4342 1.906000E+03 3.200000E+02
5.100000E-04 4422 1.944000E+03 3.300000E+02
5.200000E-04 4493 1.972000E+03 3.400000E+02
5.300000E-04 4625 2.022000E+03 3.500000E+02
5.400000E-04 4715 2.076000E+03 3.700000E+02
5.500000E-04 4803 2.110000E+03 3.700000E+02
5.600000E-04 4901 2.160000E+03 3.800000E+02
5.700000E-04 4995 2.210000E+03 3.800000E+02
5.800000E-04 5109 2.260000E+03 3.800000E+02
5.900000E-04 5197 2.296000E+03 3.900000E+02
6.000000E-04 5270 2.332000E+03 4.000000E+02
6.100000E-04 5350 2.364000E+03 4.200000E+02
6.200000E-04 5441 2.398000E+03 4.400000E+02
6.300000E-04 5541 2.450000E+03 4.400000E+02
6.400000E-04 5631 2.488000E+03 4.600000E+02
6.500000E-04 5714 2.522000E+03 4.700000E+02
6.600000E-04 5814 2.564000E+03 4.800000E+02
6.700000E-04 5885 2.608000E+03 4.900000E+02
6.800000E-04 5979 2.632000E+03 5.100000E+02
6.900000E-04 6059 2.672000E+03 5.100000E+02
7.000000E-04 6158 2.724000E+03 5.100000E+02
7.100000E-04 6225 2.752000E+03 5.100000E+02
7.200000E-04 6316 2.794000E+03 5.300000E+02
7.300000E-04 6390 2.822000E+03 5.400000E+02
7.400000E-04 6477 2.862000E+03 5.500000E+02
7.500000E-04 6554 2.898000E+03 5.500000E+02
7.600000E-04 6648 2.938000E+03 5.500000E+02
7.700000E-04 6748 2.982000E+03 5.700000E+02
7.800000E-04 6844 3.026000E+03 5.700000E+02
7.900000E-04 6925 3.066000E+03 5.700000E+02
8.000000E-04 6999 3.096000E+03 5.800000E+02
8.100000E-04 7092 3.144000E+03 5.800000E+02
8.200000E-04 7157 3.172000E+03 5.900000E+02
8.300000E-04 7251 3.208000E+03 5.900000E+02
8.400000E-04 7368 3.272000E+03 5.900000E+02
8.500000E-04 7460 3.318000E+03 6.000000E+02
8.600000E-04 7542 3.354000E+03 6.100000E+02
8.700000E-04 7601 3.382000E+03 6.200000E+02
8.800000E-04 7682 3.412000E+03 6.300000E+02
8.900000E-04 7782 3.454000E+03 6.400000E+02
9.000000E-04 7886 3.502000E+03 6.400000E+02
9.100000E-04 7978 3.556000E+03 6.400000E+02
9.200000E-04 8059 3.594000E+03 6.600000E+02
9.300000E-04 8133 3.626000E+03 6.600000E+02
9.400000E-04 8220 3.664000E+03 6.600000E+02
9.500000E-04 8310 3.702000E+03 6.600000E+02
9.600000E-04 8414 3.744000E+03 6.700000E+02
9.700000E-04 8525 3.800000E+03 6.900000E+02
9.800000E-04 8615 3.840000E+03 7.200000E+02
9.900000E-04 8709 3.882000E+03 7.300000E+02
1.000000E-03 8806 3.924000E+03 7.500000E+02
