 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 135 4.000000E+00 1.000000E+01
2.000000E-05 217 2.800000E+01 2.000000E+01
3.000000E-05 294 5.600000E+01 2.000000E+01
4.000000E-05 369 8.600000E+01 2.000000E+01
5.000000E-05 475 1.400000E+02 3.000000E+01
6.000000E-05 555 1.760000E+02 5.000000E+01
7.000000E-05 649 2.140000E+02 5.000000E+01
8.000000E-05 721 2.540000E+02 5.000000E+01
9.000000E-05 803 2.880000E+02 6.000000E+01
1.000000E-04 894 3.300000E+02 6.000000E+01
1.100000E-04 981 3.720000E+02 6.000000E+01
1.200000E-04 1063 4.100000E+02 8.000000E+01
1.300000E-04 1137 4.360000E+02 9.000000E+01
1.400000E-04 1237 4.880000E+02 9.000000E+01
1.500000E-04 1332 5.320000E+02 9.000000E+01
1.600000E-04 1416 5.740000E+02 1.200000E+02
1.700000E-04 1510 6.160000E+02 1.200000E+02
1.800000E-04 1595 6.500000E+02 1.200000E+02
1.900000E-04 1659 6.720000E+02 1.500000E+02
2.000000E-04 1737 7.060000E+02 1.500000E+02
2.100000E-04 1859 7.680000E+02 1.600000E+02
2.200000E-04 1976 8.120000E+02 1.700000E+02
2.300000E-04 2051 8.520000E+02 1.700000E+02
2.400000E-04 2143 8.860000E+02 2.000000E+02
2.500000E-04 2238 9.240000E+02 2.000000E+02
2.600000E-04 2325 9.680000E+02 2.200000E+02
2.700000E-04 2414 1.014000E+03 2.300000E+02
2.800000E-04 2486 1.044000E+03 2.300000E+02
2.900000E-04 2568 1.078000E+03 2.300000E+02
3.000000E-04 2659 1.118000E+03 2.400000E+02
3.100000E-04 2733 1.154000E+03 2.500000E+02
3.200000E-04 2829 1.192000E+03 2.600000E+02
3.300000E-04 2904 1.232000E+03 2.600000E+02
3.400000E-04 2978 1.266000E+03 2.700000E+02
3.500000E-04 3070 1.302000E+03 3.000000E+02
3.600000E-04 3148 1.332000E+03 3.300000E+02
3.700000E-04 3236 1.372000E+03 3.300000E+02
3.800000E-04 3332 1.418000E+03 3.500000E+02
3.900000E-04 3423 1.450000E+03 3.600000E+02
4.000000E-04 3528 1.510000E+03 3.600000E+02
4.100000E-04 3611 1.552000E+03 3.600000E+02
4.200000E-04 3690 1.584000E+03 3.600000E+02
4.300000E-04 3797 1.636000E+03 3.800000E+02
4.400000E-04 3886 1.680000E+03 3.800000E+02
4.500000E-04 3963 1.712000E+03 3.900000E+02
4.600000E-04 4044 1.744000E+03 4.100000E+02
4.700000E-04 4134 1.786000E+03 4.200000E+02
4.800000E-04 4221 1.828000E+03 4.200000E+02
4.900000E-04 4300 1.870000E+03 4.200000E+02
5.000000E-04 4378 1.904000E+03 4.200000E+02
5.100000E-04 4466 1.932000E+03 4.500000E+02
5.200000E-04 4576 1.982000E+03 4.600000E+02
5.300000E-04 4674 2.028000E+03 4.800000E+02
5.400000E-04 4783 2.080000E+03 5.100000E+02
5.500000E-04 4877 2.112000E+03 5.100000E+02
5.600000E-04 4967 2.158000E+03 5.100000E+02
5.700000E-04 5077 2.206000E+03 5.300000E+02
5.800000E-04 5152 2.256000E+03 5.500000E+02
5.900000E-04 5247 2.296000E+03 5.600000E+02
6.000000E-04 5337 2.328000E+03 5.600000E+02
6.100000E-04 5446 2.370000E+03 5.900000E+02
6.200000E-04 5519 2.408000E+03 5.900000E+02
6.300000E-04 5600 2.452000E+03 5.900000E+02
6.400000E-04 5689 2.484000E+03 5.900000E+02
6.500000E-04 5775 2.540000E+03 5.900000E+02
6.600000E-04 5853 2.572000E+03 5.900000E+02
6.700000E-04 5923 2.606000E+03 5.900000E+02
6.800000E-04 6012 2.642000E+03 6.000000E+02
6.900000E-04 6093 2.678000E+03 6.000000E+02
7.000000E-04 6188 2.722000E+03 6.000000E+02
7.100000E-04 6263 2.748000E+03 6.400000E+02
7.200000E-04 6360 2.790000E+03 6.400000E+02
7.300000E-04 6439 2.828000E+03 6.500000E+02
7.400000E-04 6545 2.870000E+03 6.500000E+02
7.500000E-04 6631 2.920000E+03 6.500000E+02
7.600000E-04 6742 2.962000E+03 6.700000E+02
7.700000E-04 6825 3.002000E+03 6.700000E+02
7.800000E-04 6903 3.044000E+03 6.900000E+02
7.900000E-04 6980 3.070000E+03 7.000000E+02
8.000000E-04 7078 3.104000E+03 7.100000E+02
8.100000E-04 7160 3.146000E+03 7.200000E+02
8.200000E-04 7251 3.200000E+03 7.200000E+02
8.300000E-04 7347 3.240000E+03 7.400000E+02
8.400000E-04 7423 3.266000E+03 7.500000E+02
8.500000E-04 7531 3.314000E+03 7.800000E+02
8.600000E-04 7624 3.354000E+03 7.900000E+02
8.700000E-04 7716 3.404000E+03 8.000000E+02
8.800000E-04 7796 3.438000E+03 8.200000E+02
8.900000E-04 7860 3.476000E+03 8.200000E+02
9.000000E-04 7942 3.506000E+03 8.200000E+02
9.100000E-04 8024 3.536000E+03 8.500000E+02
9.200000E-04 8124 3.582000E+03 8.700000E+02
9.300000E-04 8209 3.620000E+03 8.800000E+02
9.400000E-04 8338 3.674000E+03 8.800000E+02
9.500000E-04 8425 3.730000E+03 8.900000E+02
9.600000E-04 8496 3.756000E+03 8.900000E+02
9.700000E-04 8592 3.808000E+03 8.900000E+02
9.800000E-04 8699 3.852000E+03 9.100000E+02
9.900000E-04 8790 3.904000E+03 9.200000E+02
1.000000E-03 8871 3.932000E+03 9.300000E+02
