 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 38 0.000000E+00 0.000000E+00
2.000000E-05 77 0.000000E+00 0.000000E+00
3.000000E-05 105 0.000000E+00 0.000000E+00
4.000000E-05 149 0.000000E+00 0.000000E+00
5.000000E-05 178 0.000000E+00 0.000000E+00
6.000000E-05 226 2.000000E+00 0.000000E+00
7.000000E-05 269 4.000000E+00 0.000000E+00
8.000000E-05 319 6.000000E+00 0.000000E+00
9.000000E-05 366 1.200000E+01 0.000000E+00
1.000000E-04 414 1.600000E+01 0.000000E+00
1.100000E-04 462 2.200000E+01 0.000000E+00
1.200000E-04 510 2.400000E+01 0.000000E+00
1.300000E-04 562 2.800000E+01 1.000000E+01
1.400000E-04 610 3.600000E+01 1.000000E+01
1.500000E-04 660 4.200000E+01 1.000000E+01
1.600000E-04 701 4.600000E+01 1.000000E+01
1.700000E-04 745 4.600000E+01 2.000000E+01
1.800000E-04 790 5.400000E+01 2.000000E+01
1.900000E-04 842 6.000000E+01 2.000000E+01
2.000000E-04 892 7.000000E+01 2.000000E+01
2.100000E-04 922 7.600000E+01 2.000000E+01
2.200000E-04 983 8.400000E+01 2.000000E+01
2.300000E-04 1021 9.600000E+01 2.000000E+01
2.400000E-04 1072 1.060000E+02 3.000000E+01
2.500000E-04 1113 1.160000E+02 3.000000E+01
2.600000E-04 1171 1.260000E+02 3.000000E+01
2.700000E-04 1217 1.360000E+02 3.000000E+01
2.800000E-04 1260 1.360000E+02 3.000000E+01
2.900000E-04 1306 1.440000E+02 4.000000E+01
3.000000E-04 1366 1.560000E+02 5.000000E+01
3.100000E-04 1413 1.600000E+02 5.000000E+01
3.200000E-04 1471 1.740000E+02 5.000000E+01
3.300000E-04 1522 1.920000E+02 5.000000E+01
3.400000E-04 1572 2.040000E+02 5.000000E+01
3.500000E-04 1618 2.140000E+02 5.000000E+01
3.600000E-04 1670 2.240000E+02 5.000000E+01
3.700000E-04 1714 2.280000E+02 5.000000E+01
3.800000E-04 1777 2.440000E+02 5.000000E+01
3.900000E-04 1828 2.580000E+02 5.000000E+01
4.000000E-04 1885 2.740000E+02 5.000000E+01
4.100000E-04 1960 3.080000E+02 5.000000E+01
4.200000E-04 2016 3.180000E+02 5.000000E+01
4.300000E-04 2072 3.360000E+02 5.000000E+01
4.400000E-04 2112 3.400000E+02 5.000000E+01
4.500000E-04 2161 3.520000E+02 5.000000E+01
4.600000E-04 2223 3.760000E+02 5.000000E+01
4.700000E-04 2279 3.940000E+02 5.000000E+01
4.800000E-04 2327 4.120000E+02 5.000000E+01
4.900000E-04 2374 4.220000E+02 5.000000E+01
5.000000E-04 2437 4.360000E+02 6.000000E+01
5.100000E-04 2502 4.560000E+02 6.000000E+01
5.200000E-04 2550 4.740000E+02 6.000000E+01
5.300000E-04 2599 4.840000E+02 6.000000E+01
5.400000E-04 2655 4.980000E+02 6.000000E+01
5.500000E-04 2715 5.080000E+02 6.000000E+01
5.600000E-04 2766 5.200000E+02 6.000000E+01
5.700000E-04 2821 5.320000E+02 6.000000E+01
5.800000E-04 2893 5.440000E+02 7.000000E+01
5.900000E-04 2961 5.660000E+02 7.000000E+01
6.000000E-04 3022 5.820000E+02 7.000000E+01
6.100000E-04 3083 6.040000E+02 7.000000E+01
6.200000E-04 3145 6.120000E+02 7.000000E+01
6.300000E-04 3223 6.380000E+02 7.000000E+01
6.400000E-04 3284 6.620000E+02 8.000000E+01
6.500000E-04 3331 6.700000E+02 8.000000E+01
6.600000E-04 3382 6.900000E+02 8.000000E+01
6.700000E-04 3417 6.940000E+02 8.000000E+01
6.800000E-04 3481 7.060000E+02 8.000000E+01
6.900000E-04 3531 7.220000E+02 8.000000E+01
7.000000E-04 3593 7.440000E+02 8.000000E+01
7.100000E-04 3667 7.680000E+02 1.100000E+02
7.200000E-04 3738 7.940000E+02 1.100000E+02
7.300000E-04 3815 8.240000E+02 1.200000E+02
7.400000E-04 3879 8.480000E+02 1.200000E+02
7.500000E-04 3955 8.740000E+02 1.200000E+02
7.600000E-04 4012 8.900000E+02 1.300000E+02
7.700000E-04 4077 9.120000E+02 1.400000E+02
7.800000E-04 4126 9.280000E+02 1.400000E+02
7.900000E-04 4187 9.540000E+02 1.400000E+02
8.000000E-04 4248 9.740000E+02 1.400000E+02
8.100000E-04 4312 9.980000E+02 1.400000E+02
8.200000E-04 4381 1.020000E+03 1.400000E+02
8.300000E-04 4453 1.042000E+03 1.500000E+02
8.400000E-04 4514 1.064000E+03 1.500000E+02
8.500000E-04 4570 1.084000E+03 1.500000E+02
8.600000E-04 4636 1.108000E+03 1.500000E+02
8.700000E-04 4714 1.146000E+03 1.500000E+02
8.800000E-04 4778 1.168000E+03 1.600000E+02
8.900000E-04 4850 1.194000E+03 1.600000E+02
9.000000E-04 4911 1.210000E+03 1.800000E+02
9.100000E-04 4981 1.246000E+03 1.900000E+02
9.200000E-04 5042 1.272000E+03 1.900000E+02
9.300000E-04 5103 1.300000E+03 2.000000E+02
9.400000E-04 5174 1.326000E+03 2.000000E+02
9.500000E-04 5232 1.340000E+03 2.100000E+02
9.600000E-04 5300 1.376000E+03 2.200000E+02
9.700000E-04 5370 1.398000E+03 2.300000E+02
9.800000E-04 5437 1.414000E+03 2.300000E+02
9.900000E-04 5498 1.442000E+03 2.300000E+02
1.000000E-03 5542 1.454000E+03 2.300000E+02
