 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 136 6.000000E+00 0.000000E+00
2.000000E-05 191 1.600000E+01 1.000000E+01
3.000000E-05 271 5.000000E+01 2.000000E+01
4.000000E-05 357 8.200000E+01 2.000000E+01
5.000000E-05 453 1.200000E+02 5.000000E+01
6.000000E-05 564 1.740000E+02 5.000000E+01
7.000000E-05 645 2.200000E+02 6.000000E+01
8.000000E-05 716 2.560000E+02 7.000000E+01
9.000000E-05 770 2.820000E+02 7.000000E+01
1.000000E-04 825 2.980000E+02 7.000000E+01
1.100000E-04 917 3.480000E+02 8.000000E+01
1.200000E-04 983 3.660000E+02 8.000000E+01
1.300000E-04 1065 3.960000E+02 1.000000E+02
1.400000E-04 1146 4.400000E+02 1.100000E+02
1.500000E-04 1224 4.700000E+02 1.100000E+02
1.600000E-04 1314 5.040000E+02 1.200000E+02
1.700000E-04 1400 5.560000E+02 1.300000E+02
1.800000E-04 1491 5.960000E+02 1.800000E+02
1.900000E-04 1591 6.380000E+02 1.900000E+02
2.000000E-04 1673 6.660000E+02 2.000000E+02
2.100000E-04 1778 7.140000E+02 2.000000E+02
2.200000E-04 1893 7.600000E+02 2.000000E+02
2.300000E-04 1969 8.060000E+02 2.200000E+02
2.400000E-04 2069 8.440000E+02 2.300000E+02
2.500000E-04 2169 9.000000E+02 2.400000E+02
2.600000E-04 2256 9.340000E+02 2.500000E+02
2.700000E-04 2362 9.820000E+02 2.600000E+02
2.800000E-04 2437 1.010000E+03 2.800000E+02
2.900000E-04 2531 1.050000E+03 3.000000E+02
3.000000E-04 2627 1.098000E+03 3.100000E+02
3.100000E-04 2738 1.150000E+03 3.100000E+02
3.200000E-04 2841 1.202000E+03 3.100000E+02
3.300000E-04 2935 1.240000E+03 3.200000E+02
3.400000E-04 3010 1.280000E+03 3.400000E+02
3.500000E-04 3088 1.306000E+03 3.500000E+02
3.600000E-04 3202 1.346000E+03 3.800000E+02
3.700000E-04 3296 1.402000E+03 4.000000E+02
3.800000E-04 3389 1.436000E+03 4.000000E+02
3.900000E-04 3452 1.464000E+03 4.100000E+02
4.000000E-04 3532 1.506000E+03 4.100000E+02
4.100000E-04 3646 1.554000E+03 4.200000E+02
4.200000E-04 3722 1.594000E+03 4.300000E+02
4.300000E-04 3825 1.634000E+03 4.600000E+02
4.400000E-04 3909 1.682000E+03 4.600000E+02
4.500000E-04 4007 1.726000E+03 4.700000E+02
4.600000E-04 4101 1.772000E+03 4.700000E+02
4.700000E-04 4196 1.818000E+03 4.700000E+02
4.800000E-04 4272 1.844000E+03 4.900000E+02
4.900000E-04 4370 1.900000E+03 5.100000E+02
5.000000E-04 4437 1.920000E+03 5.200000E+02
5.100000E-04 4516 1.958000E+03 5.200000E+02
5.200000E-04 4602 1.996000E+03 5.300000E+02
5.300000E-04 4669 2.032000E+03 5.400000E+02
5.400000E-04 4753 2.060000E+03 5.400000E+02
5.500000E-04 4837 2.096000E+03 5.400000E+02
5.600000E-04 4924 2.138000E+03 5.400000E+02
5.700000E-04 5020 2.178000E+03 5.500000E+02
5.800000E-04 5105 2.222000E+03 5.700000E+02
5.900000E-04 5218 2.268000E+03 5.900000E+02
6.000000E-04 5288 2.302000E+03 5.900000E+02
6.100000E-04 5365 2.338000E+03 6.000000E+02
6.200000E-04 5472 2.392000E+03 6.000000E+02
6.300000E-04 5526 2.416000E+03 6.000000E+02
6.400000E-04 5619 2.444000E+03 6.000000E+02
6.500000E-04 5728 2.496000E+03 6.200000E+02
6.600000E-04 5833 2.546000E+03 6.200000E+02
6.700000E-04 5932 2.586000E+03 6.500000E+02
6.800000E-04 6023 2.626000E+03 6.500000E+02
6.900000E-04 6109 2.672000E+03 6.600000E+02
7.000000E-04 6181 2.704000E+03 6.700000E+02
7.100000E-04 6272 2.744000E+03 6.800000E+02
7.200000E-04 6367 2.784000E+03 6.900000E+02
7.300000E-04 6457 2.824000E+03 7.000000E+02
7.400000E-04 6558 2.878000E+03 7.100000E+02
7.500000E-04 6651 2.912000E+03 7.300000E+02
7.600000E-04 6724 2.956000E+03 7.300000E+02
7.700000E-04 6796 2.980000E+03 7.300000E+02
7.800000E-04 6879 3.024000E+03 7.300000E+02
7.900000E-04 6961 3.058000E+03 7.500000E+02
8.000000E-04 7054 3.098000E+03 7.500000E+02
8.100000E-04 7138 3.152000E+03 7.500000E+02
8.200000E-04 7224 3.184000E+03 7.700000E+02
8.300000E-04 7306 3.220000E+03 7.700000E+02
8.400000E-04 7399 3.256000E+03 7.700000E+02
8.500000E-04 7471 3.302000E+03 7.700000E+02
8.600000E-04 7552 3.326000E+03 7.800000E+02
8.700000E-04 7631 3.364000E+03 7.800000E+02
8.800000E-04 7717 3.412000E+03 7.900000E+02
8.900000E-04 7786 3.440000E+03 7.900000E+02
9.000000E-04 7861 3.470000E+03 7.900000E+02
9.100000E-04 7930 3.504000E+03 8.000000E+02
9.200000E-04 8008 3.532000E+03 8.200000E+02
9.300000E-04 8094 3.566000E+03 8.400000E+02
9.400000E-04 8210 3.620000E+03 8.400000E+02
9.500000E-04 8305 3.666000E+03 8.600000E+02
9.600000E-04 8375 3.704000E+03 8.600000E+02
9.700000E-04 8448 3.732000E+03 8.800000E+02
9.800000E-04 8523 3.762000E+03 9.100000E+02
9.900000E-04 8609 3.792000E+03 9.100000E+02
1.000000E-03 8746 3.850000E+03 9.200000E+02
