 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 30 0.000000E+00 0.000000E+00
2.000000E-05 66 0.000000E+00 0.000000E+00
3.000000E-05 106 0.000000E+00 0.000000E+00
4.000000E-05 159 2.000000E+00 0.000000E+00
5.000000E-05 206 2.000000E+00 0.000000E+00
6.000000E-05 246 4.000000E+00 0.000000E+00
7.000000E-05 299 8.000000E+00 0.000000E+00
8.000000E-05 341 1.200000E+01 0.000000E+00
9.000000E-05 391 1.400000E+01 0.000000E+00
1.000000E-04 445 2.200000E+01 0.000000E+00
1.100000E-04 502 2.600000E+01 2.000000E+01
1.200000E-04 538 2.800000E+01 2.000000E+01
1.300000E-04 589 3.400000E+01 2.000000E+01
1.400000E-04 634 3.400000E+01 2.000000E+01
1.500000E-04 703 4.400000E+01 2.000000E+01
1.600000E-04 745 5.400000E+01 2.000000E+01
1.700000E-04 795 6.200000E+01 3.000000E+01
1.800000E-04 854 7.400000E+01 3.000000E+01
1.900000E-04 910 9.000000E+01 3.000000E+01
2.000000E-04 944 9.400000E+01 3.000000E+01
2.100000E-04 974 9.800000E+01 3.000000E+01
2.200000E-04 1016 1.040000E+02 3.000000E+01
2.300000E-04 1071 1.220000E+02 4.000000E+01
2.400000E-04 1137 1.360000E+02 4.000000E+01
2.500000E-04 1192 1.480000E+02 4.000000E+01
2.600000E-04 1247 1.560000E+02 4.000000E+01
2.700000E-04 1296 1.660000E+02 4.000000E+01
2.800000E-04 1352 1.760000E+02 4.000000E+01
2.900000E-04 1418 1.980000E+02 5.000000E+01
3.000000E-04 1475 2.180000E+02 6.000000E+01
3.100000E-04 1524 2.300000E+02 7.000000E+01
3.200000E-04 1561 2.420000E+02 8.000000E+01
3.300000E-04 1607 2.480000E+02 8.000000E+01
3.400000E-04 1670 2.580000E+02 9.000000E+01
3.500000E-04 1719 2.680000E+02 9.000000E+01
3.600000E-04 1765 2.740000E+02 1.000000E+02
3.700000E-04 1818 2.860000E+02 1.000000E+02
3.800000E-04 1869 3.000000E+02 1.000000E+02
3.900000E-04 1926 3.120000E+02 1.200000E+02
4.000000E-04 1981 3.300000E+02 1.200000E+02
4.100000E-04 2038 3.420000E+02 1.200000E+02
4.200000E-04 2101 3.520000E+02 1.200000E+02
4.300000E-04 2152 3.740000E+02 1.200000E+02
4.400000E-04 2199 3.820000E+02 1.200000E+02
4.500000E-04 2255 3.940000E+02 1.200000E+02
4.600000E-04 2316 4.160000E+02 1.200000E+02
4.700000E-04 2368 4.300000E+02 1.200000E+02
4.800000E-04 2421 4.440000E+02 1.200000E+02
4.900000E-04 2489 4.540000E+02 1.200000E+02
5.000000E-04 2541 4.700000E+02 1.200000E+02
5.100000E-04 2594 4.840000E+02 1.200000E+02
5.200000E-04 2658 5.100000E+02 1.200000E+02
5.300000E-04 2706 5.260000E+02 1.200000E+02
5.400000E-04 2754 5.400000E+02 1.200000E+02
5.500000E-04 2815 5.680000E+02 1.200000E+02
5.600000E-04 2865 5.780000E+02 1.200000E+02
5.700000E-04 2925 5.980000E+02 1.300000E+02
5.800000E-04 2968 6.040000E+02 1.300000E+02
5.900000E-04 3027 6.200000E+02 1.300000E+02
6.000000E-04 3089 6.340000E+02 1.300000E+02
6.100000E-04 3146 6.560000E+02 1.400000E+02
6.200000E-04 3205 6.720000E+02 1.600000E+02
6.300000E-04 3273 6.960000E+02 1.700000E+02
6.400000E-04 3338 7.160000E+02 1.700000E+02
6.500000E-04 3407 7.360000E+02 1.700000E+02
6.600000E-04 3471 7.600000E+02 1.700000E+02
6.700000E-04 3527 7.760000E+02 1.900000E+02
6.800000E-04 3589 7.960000E+02 2.000000E+02
6.900000E-04 3651 8.160000E+02 2.100000E+02
7.000000E-04 3703 8.280000E+02 2.100000E+02
7.100000E-04 3759 8.480000E+02 2.200000E+02
7.200000E-04 3828 8.700000E+02 2.300000E+02
7.300000E-04 3881 8.840000E+02 2.400000E+02
7.400000E-04 3942 9.020000E+02 2.400000E+02
7.500000E-04 4006 9.280000E+02 2.400000E+02
7.600000E-04 4075 9.560000E+02 2.400000E+02
7.700000E-04 4141 9.780000E+02 2.400000E+02
7.800000E-04 4196 9.960000E+02 2.500000E+02
7.900000E-04 4259 1.022000E+03 2.500000E+02
8.000000E-04 4323 1.050000E+03 2.600000E+02
8.100000E-04 4379 1.068000E+03 2.600000E+02
8.200000E-04 4451 1.094000E+03 2.600000E+02
8.300000E-04 4513 1.116000E+03 2.600000E+02
8.400000E-04 4566 1.132000E+03 2.600000E+02
8.500000E-04 4654 1.164000E+03 2.600000E+02
8.600000E-04 4713 1.180000E+03 2.600000E+02
8.700000E-04 4775 1.208000E+03 2.700000E+02
8.800000E-04 4835 1.226000E+03 2.700000E+02
8.900000E-04 4900 1.258000E+03 2.700000E+02
9.000000E-04 4972 1.274000E+03 2.700000E+02
9.100000E-04 5036 1.296000E+03 2.700000E+02
9.200000E-04 5101 1.322000E+03 2.700000E+02
9.300000E-04 5153 1.342000E+03 2.700000E+02
9.400000E-04 5233 1.382000E+03 2.800000E+02
9.500000E-04 5293 1.400000E+03 2.800000E+02
9.600000E-04 5362 1.424000E+03 2.800000E+02
9.700000E-04 5428 1.446000E+03 2.800000E+02
9.800000E-04 5488 1.466000E+03 2.900000E+02
9.900000E-04 5558 1.498000E+03 2.900000E+02
1.000000E-03 5610 1.518000E+03 3.000000E+02
