 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 129 6.000000E+00 0.000000E+00
2.000000E-05 198 1.600000E+01 4.000000E+01
3.000000E-05 278 4.800000E+01 8.000000E+01
4.000000E-05 366 7.800000E+01 1.000000E+02
5.000000E-05 452 1.200000E+02 1.200000E+02
6.000000E-05 552 1.620000E+02 1.400000E+02
7.000000E-05 637 2.040000E+02 1.400000E+02
8.000000E-05 711 2.380000E+02 1.500000E+02
9.000000E-05 791 2.740000E+02 1.500000E+02
1.000000E-04 880 3.140000E+02 1.500000E+02
1.100000E-04 974 3.500000E+02 1.500000E+02
1.200000E-04 1085 4.080000E+02 1.700000E+02
1.300000E-04 1165 4.440000E+02 1.800000E+02
1.400000E-04 1239 4.800000E+02 1.900000E+02
1.500000E-04 1317 5.100000E+02 1.900000E+02
1.600000E-04 1419 5.440000E+02 2.000000E+02
1.700000E-04 1515 6.020000E+02 2.000000E+02
1.800000E-04 1621 6.540000E+02 2.100000E+02
1.900000E-04 1735 7.020000E+02 2.300000E+02
2.000000E-04 1800 7.460000E+02 2.300000E+02
2.100000E-04 1877 7.780000E+02 2.400000E+02
2.200000E-04 1948 8.020000E+02 2.500000E+02
2.300000E-04 2033 8.500000E+02 2.500000E+02
2.400000E-04 2125 8.840000E+02 2.700000E+02
2.500000E-04 2234 9.320000E+02 2.900000E+02
2.600000E-04 2330 9.800000E+02 3.200000E+02
2.700000E-04 2405 1.014000E+03 3.300000E+02
2.800000E-04 2507 1.060000E+03 3.400000E+02
2.900000E-04 2585 1.096000E+03 3.400000E+02
3.000000E-04 2665 1.136000E+03 3.400000E+02
3.100000E-04 2778 1.178000E+03 3.600000E+02
3.200000E-04 2871 1.218000E+03 3.600000E+02
3.300000E-04 2954 1.256000E+03 3.700000E+02
3.400000E-04 3032 1.298000E+03 3.700000E+02
3.500000E-04 3129 1.332000E+03 3.700000E+02
3.600000E-04 3228 1.382000E+03 3.800000E+02
3.700000E-04 3293 1.412000E+03 3.800000E+02
3.800000E-04 3370 1.444000E+03 3.800000E+02
3.900000E-04 3460 1.482000E+03 3.800000E+02
4.000000E-04 3542 1.522000E+03 3.800000E+02
4.100000E-04 3619 1.558000E+03 3.900000E+02
4.200000E-04 3694 1.596000E+03 3.900000E+02
4.300000E-04 3770 1.634000E+03 4.100000E+02
4.400000E-04 3850 1.670000E+03 4.200000E+02
4.500000E-04 3940 1.700000E+03 4.400000E+02
4.600000E-04 4034 1.742000E+03 4.400000E+02
4.700000E-04 4128 1.782000E+03 4.400000E+02
4.800000E-04 4241 1.828000E+03 4.700000E+02
4.900000E-04 4328 1.870000E+03 4.700000E+02
5.000000E-04 4414 1.910000E+03 5.100000E+02
5.100000E-04 4516 1.950000E+03 5.200000E+02
5.200000E-04 4593 1.990000E+03 5.200000E+02
5.300000E-04 4669 2.030000E+03 5.300000E+02
5.400000E-04 4771 2.074000E+03 5.400000E+02
5.500000E-04 4848 2.108000E+03 5.400000E+02
5.600000E-04 4911 2.142000E+03 5.500000E+02
5.700000E-04 4993 2.168000E+03 5.600000E+02
5.800000E-04 5094 2.220000E+03 5.700000E+02
5.900000E-04 5195 2.256000E+03 5.700000E+02
6.000000E-04 5295 2.306000E+03 6.000000E+02
6.100000E-04 5398 2.350000E+03 6.100000E+02
6.200000E-04 5482 2.396000E+03 6.100000E+02
6.300000E-04 5560 2.436000E+03 6.100000E+02
6.400000E-04 5637 2.464000E+03 6.300000E+02
6.500000E-04 5710 2.500000E+03 6.300000E+02
6.600000E-04 5784 2.532000E+03 6.300000E+02
6.700000E-04 5852 2.560000E+03 6.500000E+02
6.800000E-04 5954 2.606000E+03 6.500000E+02
6.900000E-04 6032 2.644000E+03 6.700000E+02
7.000000E-04 6123 2.686000E+03 6.800000E+02
7.100000E-04 6217 2.726000E+03 6.900000E+02
7.200000E-04 6317 2.772000E+03 7.000000E+02
7.300000E-04 6410 2.814000E+03 7.100000E+02
7.400000E-04 6470 2.844000E+03 7.300000E+02
7.500000E-04 6543 2.870000E+03 7.300000E+02
7.600000E-04 6641 2.918000E+03 7.300000E+02
7.700000E-04 6742 2.948000E+03 7.400000E+02
7.800000E-04 6842 3.006000E+03 7.400000E+02
7.900000E-04 6901 3.038000E+03 7.400000E+02
8.000000E-04 6984 3.068000E+03 7.600000E+02
8.100000E-04 7053 3.104000E+03 7.700000E+02
8.200000E-04 7129 3.134000E+03 7.700000E+02
8.300000E-04 7216 3.174000E+03 7.700000E+02
8.400000E-04 7290 3.210000E+03 7.700000E+02
8.500000E-04 7385 3.244000E+03 7.700000E+02
8.600000E-04 7486 3.292000E+03 8.000000E+02
8.700000E-04 7590 3.330000E+03 8.300000E+02
8.800000E-04 7683 3.362000E+03 8.600000E+02
8.900000E-04 7789 3.414000E+03 8.600000E+02
9.000000E-04 7881 3.466000E+03 8.800000E+02
9.100000E-04 7962 3.496000E+03 8.800000E+02
9.200000E-04 8056 3.536000E+03 8.900000E+02
9.300000E-04 8145 3.578000E+03 9.100000E+02
9.400000E-04 8226 3.610000E+03 9.200000E+02
9.500000E-04 8321 3.658000E+03 9.400000E+02
9.600000E-04 8398 3.698000E+03 9.400000E+02
9.700000E-04 8491 3.732000E+03 9.500000E+02
9.800000E-04 8576 3.768000E+03 9.600000E+02
9.900000E-04 8648 3.810000E+03 9.700000E+02
1.000000E-03 8736 3.840000E+03 9.800000E+02
