 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 133 4.000000E+00 1.000000E+01
2.000000E-05 197 2.200000E+01 1.000000E+01
3.000000E-05 282 5.200000E+01 1.000000E+01
4.000000E-05 394 1.020000E+02 1.000000E+01
5.000000E-05 478 1.480000E+02 1.000000E+01
6.000000E-05 574 1.780000E+02 2.000000E+01
7.000000E-05 665 2.300000E+02 2.000000E+01
8.000000E-05 748 2.620000E+02 4.000000E+01
9.000000E-05 834 3.040000E+02 5.000000E+01
1.000000E-04 905 3.440000E+02 5.000000E+01
1.100000E-04 1015 3.960000E+02 5.000000E+01
1.200000E-04 1089 4.340000E+02 5.000000E+01
1.300000E-04 1155 4.560000E+02 6.000000E+01
1.400000E-04 1257 5.000000E+02 6.000000E+01
1.500000E-04 1350 5.400000E+02 6.000000E+01
1.600000E-04 1438 5.800000E+02 7.000000E+01
1.700000E-04 1535 6.260000E+02 8.000000E+01
1.800000E-04 1625 6.600000E+02 8.000000E+01
1.900000E-04 1726 7.100000E+02 1.000000E+02
2.000000E-04 1823 7.580000E+02 1.100000E+02
2.100000E-04 1911 8.000000E+02 1.200000E+02
2.200000E-04 2028 8.440000E+02 1.400000E+02
2.300000E-04 2107 8.900000E+02 1.400000E+02
2.400000E-04 2187 9.320000E+02 1.500000E+02
2.500000E-04 2264 9.660000E+02 1.500000E+02
2.600000E-04 2342 9.980000E+02 1.500000E+02
2.700000E-04 2412 1.034000E+03 1.500000E+02
2.800000E-04 2493 1.066000E+03 1.700000E+02
2.900000E-04 2588 1.110000E+03 1.800000E+02
3.000000E-04 2707 1.148000E+03 1.800000E+02
3.100000E-04 2836 1.210000E+03 2.100000E+02
3.200000E-04 2920 1.260000E+03 2.100000E+02
3.300000E-04 2995 1.292000E+03 2.200000E+02
3.400000E-04 3059 1.326000E+03 2.300000E+02
3.500000E-04 3138 1.354000E+03 2.600000E+02
3.600000E-04 3249 1.400000E+03 2.800000E+02
3.700000E-04 3323 1.446000E+03 2.800000E+02
3.800000E-04 3383 1.468000E+03 2.900000E+02
3.900000E-04 3470 1.508000E+03 2.900000E+02
4.000000E-04 3567 1.550000E+03 3.000000E+02
4.100000E-04 3633 1.584000E+03 3.000000E+02
4.200000E-04 3736 1.624000E+03 3.100000E+02
4.300000E-04 3827 1.664000E+03 3.200000E+02
4.400000E-04 3942 1.720000E+03 3.200000E+02
4.500000E-04 4052 1.764000E+03 3.400000E+02
4.600000E-04 4137 1.812000E+03 3.400000E+02
4.700000E-04 4242 1.860000E+03 3.500000E+02
4.800000E-04 4319 1.890000E+03 3.500000E+02
4.900000E-04 4416 1.946000E+03 3.700000E+02
5.000000E-04 4485 1.974000E+03 3.700000E+02
5.100000E-04 4570 2.018000E+03 3.900000E+02
5.200000E-04 4646 2.046000E+03 4.000000E+02
5.300000E-04 4734 2.086000E+03 4.000000E+02
5.400000E-04 4826 2.130000E+03 4.000000E+02
5.500000E-04 4908 2.156000E+03 4.000000E+02
5.600000E-04 5004 2.202000E+03 4.300000E+02
5.700000E-04 5103 2.246000E+03 4.300000E+02
5.800000E-04 5190 2.278000E+03 4.500000E+02
5.900000E-04 5302 2.326000E+03 4.700000E+02
6.000000E-04 5400 2.376000E+03 4.800000E+02
6.100000E-04 5479 2.416000E+03 4.800000E+02
6.200000E-04 5577 2.464000E+03 4.800000E+02
6.300000E-04 5664 2.508000E+03 4.800000E+02
6.400000E-04 5741 2.542000E+03 4.900000E+02
6.500000E-04 5810 2.572000E+03 5.100000E+02
6.600000E-04 5903 2.604000E+03 5.100000E+02
6.700000E-04 5991 2.648000E+03 5.200000E+02
6.800000E-04 6085 2.694000E+03 5.200000E+02
6.900000E-04 6186 2.744000E+03 5.200000E+02
7.000000E-04 6276 2.770000E+03 5.500000E+02
7.100000E-04 6368 2.818000E+03 5.600000E+02
7.200000E-04 6458 2.860000E+03 5.700000E+02
7.300000E-04 6538 2.892000E+03 5.700000E+02
7.400000E-04 6622 2.932000E+03 5.700000E+02
7.500000E-04 6732 2.982000E+03 5.700000E+02
7.600000E-04 6835 3.034000E+03 5.800000E+02
7.700000E-04 6923 3.068000E+03 6.000000E+02
7.800000E-04 7003 3.104000E+03 6.000000E+02
7.900000E-04 7092 3.152000E+03 6.100000E+02
8.000000E-04 7194 3.206000E+03 6.200000E+02
8.100000E-04 7271 3.238000E+03 6.200000E+02
8.200000E-04 7347 3.264000E+03 6.200000E+02
8.300000E-04 7427 3.298000E+03 6.500000E+02
8.400000E-04 7510 3.342000E+03 6.700000E+02
8.500000E-04 7586 3.364000E+03 6.800000E+02
8.600000E-04 7679 3.410000E+03 6.900000E+02
8.700000E-04 7785 3.462000E+03 6.900000E+02
8.800000E-04 7868 3.500000E+03 6.900000E+02
8.900000E-04 7967 3.542000E+03 7.000000E+02
9.000000E-04 8067 3.596000E+03 7.100000E+02
9.100000E-04 8136 3.624000E+03 7.100000E+02
9.200000E-04 8227 3.668000E+03 7.200000E+02
9.300000E-04 8314 3.704000E+03 7.400000E+02
9.400000E-04 8409 3.746000E+03 7.500000E+02
9.500000E-04 8485 3.780000E+03 7.600000E+02
9.600000E-04 8564 3.814000E+03 7.700000E+02
9.700000E-04 8662 3.848000E+03 7.700000E+02
9.800000E-04 8754 3.900000E+03 7.800000E+02
9.900000E-04 8841 3.934000E+03 8.000000E+02
1.000000E-03 8944 3.978000E+03 8.000000E+02
