 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 47 0.000000E+00 0.000000E+00
2.000000E-05 89 0.000000E+00 0.000000E+00
3.000000E-05 125 2.000000E+00 0.000000E+00
4.000000E-05 167 2.000000E+00 0.000000E+00
5.000000E-05 214 4.000000E+00 0.000000E+00
6.000000E-05 248 8.000000E+00 0.000000E+00
7.000000E-05 299 1.400000E+01 0.000000E+00
8.000000E-05 342 1.600000E+01 0.000000E+00
9.000000E-05 387 1.800000E+01 0.000000E+00
1.000000E-04 442 2.400000E+01 0.000000E+00
1.100000E-04 495 3.200000E+01 0.000000E+00
1.200000E-04 543 3.800000E+01 0.000000E+00
1.300000E-04 597 4.600000E+01 0.000000E+00
1.400000E-04 644 4.800000E+01 0.000000E+00
1.500000E-04 702 5.400000E+01 1.000000E+01
1.600000E-04 758 6.400000E+01 1.000000E+01
1.700000E-04 798 6.600000E+01 1.000000E+01
1.800000E-04 847 7.200000E+01 2.000000E+01
1.900000E-04 910 8.800000E+01 3.000000E+01
2.000000E-04 953 9.000000E+01 3.000000E+01
2.100000E-04 1010 9.400000E+01 4.000000E+01
2.200000E-04 1070 1.060000E+02 4.000000E+01
2.300000E-04 1119 1.160000E+02 4.000000E+01
2.400000E-04 1172 1.220000E+02 4.000000E+01
2.500000E-04 1224 1.380000E+02 4.000000E+01
2.600000E-04 1273 1.440000E+02 4.000000E+01
2.700000E-04 1338 1.640000E+02 4.000000E+01
2.800000E-04 1391 1.720000E+02 4.000000E+01
2.900000E-04 1435 1.860000E+02 5.000000E+01
3.000000E-04 1498 2.000000E+02 6.000000E+01
3.100000E-04 1551 2.100000E+02 6.000000E+01
3.200000E-04 1614 2.240000E+02 6.000000E+01
3.300000E-04 1673 2.420000E+02 7.000000E+01
3.400000E-04 1730 2.620000E+02 7.000000E+01
3.500000E-04 1780 2.820000E+02 7.000000E+01
3.600000E-04 1834 2.900000E+02 8.000000E+01
3.700000E-04 1897 3.020000E+02 8.000000E+01
3.800000E-04 1953 3.080000E+02 8.000000E+01
3.900000E-04 2015 3.400000E+02 8.000000E+01
4.000000E-04 2074 3.460000E+02 8.000000E+01
4.100000E-04 2130 3.520000E+02 8.000000E+01
4.200000E-04 2192 3.720000E+02 8.000000E+01
4.300000E-04 2244 3.800000E+02 8.000000E+01
4.400000E-04 2305 3.920000E+02 8.000000E+01
4.500000E-04 2366 4.120000E+02 8.000000E+01
4.600000E-04 2429 4.340000E+02 1.000000E+02
4.700000E-04 2497 4.520000E+02 1.000000E+02
4.800000E-04 2555 4.740000E+02 1.000000E+02
4.900000E-04 2606 4.880000E+02 1.000000E+02
5.000000E-04 2656 5.040000E+02 1.000000E+02
5.100000E-04 2721 5.220000E+02 1.100000E+02
5.200000E-04 2786 5.460000E+02 1.100000E+02
5.300000E-04 2841 5.600000E+02 1.100000E+02
5.400000E-04 2906 5.900000E+02 1.100000E+02
5.500000E-04 2964 5.980000E+02 1.100000E+02
5.600000E-04 3020 6.100000E+02 1.200000E+02
5.700000E-04 3098 6.240000E+02 1.300000E+02
5.800000E-04 3163 6.520000E+02 1.300000E+02
5.900000E-04 3230 6.680000E+02 1.300000E+02
6.000000E-04 3287 6.780000E+02 1.300000E+02
6.100000E-04 3347 6.960000E+02 1.300000E+02
6.200000E-04 3395 7.160000E+02 1.300000E+02
6.300000E-04 3450 7.260000E+02 1.300000E+02
6.400000E-04 3514 7.440000E+02 1.500000E+02
6.500000E-04 3566 7.600000E+02 1.500000E+02
6.600000E-04 3630 7.780000E+02 1.500000E+02
6.700000E-04 3699 8.000000E+02 1.500000E+02
6.800000E-04 3760 8.180000E+02 1.500000E+02
6.900000E-04 3823 8.380000E+02 1.500000E+02
7.000000E-04 3882 8.600000E+02 1.500000E+02
7.100000E-04 3944 8.820000E+02 1.600000E+02
7.200000E-04 4006 9.040000E+02 1.700000E+02
7.300000E-04 4072 9.300000E+02 1.700000E+02
7.400000E-04 4137 9.560000E+02 1.700000E+02
7.500000E-04 4204 9.820000E+02 1.700000E+02
7.600000E-04 4269 1.006000E+03 1.700000E+02
7.700000E-04 4326 1.022000E+03 1.700000E+02
7.800000E-04 4388 1.040000E+03 1.700000E+02
7.900000E-04 4469 1.082000E+03 1.700000E+02
8.000000E-04 4529 1.106000E+03 1.700000E+02
8.100000E-04 4589 1.124000E+03 1.700000E+02
8.200000E-04 4658 1.144000E+03 1.900000E+02
8.300000E-04 4714 1.156000E+03 1.900000E+02
8.400000E-04 4804 1.194000E+03 2.000000E+02
8.500000E-04 4862 1.208000E+03 2.000000E+02
8.600000E-04 4926 1.224000E+03 2.200000E+02
8.700000E-04 4993 1.248000E+03 2.200000E+02
8.800000E-04 5043 1.268000E+03 2.200000E+02
8.900000E-04 5115 1.302000E+03 2.300000E+02
9.000000E-04 5189 1.332000E+03 2.300000E+02
9.100000E-04 5258 1.354000E+03 2.300000E+02
9.200000E-04 5322 1.374000E+03 2.300000E+02
9.300000E-04 5388 1.406000E+03 2.400000E+02
9.400000E-04 5445 1.424000E+03 2.400000E+02
9.500000E-04 5511 1.458000E+03 2.400000E+02
9.600000E-04 5578 1.478000E+03 2.500000E+02
9.700000E-04 5653 1.506000E+03 2.500000E+02
9.800000E-04 5709 1.530000E+03 2.500000E+02
9.900000E-04 5784 1.556000E+03 2.500000E+02
1.000000E-03 5853 1.576000E+03 2.600000E+02
