 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 138 6.000000E+00 0.000000E+00
2.000000E-05 205 3.000000E+01 1.000000E+01
3.000000E-05 286 4.200000E+01 4.000000E+01
4.000000E-05 384 9.200000E+01 4.000000E+01
5.000000E-05 464 1.320000E+02 4.000000E+01
6.000000E-05 549 1.820000E+02 4.000000E+01
7.000000E-05 625 2.060000E+02 6.000000E+01
8.000000E-05 696 2.340000E+02 7.000000E+01
9.000000E-05 789 2.780000E+02 9.000000E+01
1.000000E-04 878 3.200000E+02 1.000000E+02
1.100000E-04 951 3.500000E+02 1.300000E+02
1.200000E-04 1035 3.840000E+02 1.500000E+02
1.300000E-04 1147 4.240000E+02 1.800000E+02
1.400000E-04 1236 4.740000E+02 1.800000E+02
1.500000E-04 1317 5.060000E+02 1.900000E+02
1.600000E-04 1405 5.460000E+02 1.900000E+02
1.700000E-04 1495 5.900000E+02 2.100000E+02
1.800000E-04 1566 6.180000E+02 2.200000E+02
1.900000E-04 1646 6.500000E+02 2.400000E+02
2.000000E-04 1759 7.000000E+02 2.400000E+02
2.100000E-04 1856 7.500000E+02 2.400000E+02
2.200000E-04 1952 7.980000E+02 2.500000E+02
2.300000E-04 2060 8.400000E+02 2.500000E+02
2.400000E-04 2134 8.860000E+02 2.500000E+02
2.500000E-04 2216 9.240000E+02 2.800000E+02
2.600000E-04 2300 9.480000E+02 2.900000E+02
2.700000E-04 2398 9.920000E+02 2.900000E+02
2.800000E-04 2495 1.040000E+03 2.900000E+02
2.900000E-04 2599 1.092000E+03 2.900000E+02
3.000000E-04 2669 1.128000E+03 2.900000E+02
3.100000E-04 2733 1.158000E+03 3.100000E+02
3.200000E-04 2812 1.184000E+03 3.200000E+02
3.300000E-04 2915 1.224000E+03 3.300000E+02
3.400000E-04 3046 1.284000E+03 3.400000E+02
3.500000E-04 3154 1.334000E+03 3.400000E+02
3.600000E-04 3224 1.378000E+03 3.500000E+02
3.700000E-04 3301 1.404000E+03 3.500000E+02
3.800000E-04 3399 1.446000E+03 3.600000E+02
3.900000E-04 3500 1.492000E+03 3.600000E+02
4.000000E-04 3590 1.530000E+03 3.800000E+02
4.100000E-04 3677 1.574000E+03 3.900000E+02
4.200000E-04 3768 1.624000E+03 4.000000E+02
4.300000E-04 3857 1.658000E+03 4.300000E+02
4.400000E-04 3958 1.702000E+03 4.300000E+02
4.500000E-04 4036 1.742000E+03 4.500000E+02
4.600000E-04 4140 1.778000E+03 4.900000E+02
4.700000E-04 4211 1.812000E+03 5.200000E+02
4.800000E-04 4313 1.856000E+03 5.200000E+02
4.900000E-04 4406 1.898000E+03 5.300000E+02
5.000000E-04 4492 1.944000E+03 5.400000E+02
5.100000E-04 4577 1.966000E+03 5.400000E+02
5.200000E-04 4672 2.018000E+03 5.600000E+02
5.300000E-04 4781 2.062000E+03 5.600000E+02
5.400000E-04 4890 2.122000E+03 5.600000E+02
5.500000E-04 4981 2.170000E+03 5.800000E+02
5.600000E-04 5068 2.210000E+03 5.900000E+02
5.700000E-04 5181 2.258000E+03 6.000000E+02
5.800000E-04 5272 2.304000E+03 6.000000E+02
5.900000E-04 5344 2.344000E+03 6.100000E+02
6.000000E-04 5421 2.364000E+03 6.100000E+02
6.100000E-04 5503 2.418000E+03 6.200000E+02
6.200000E-04 5567 2.440000E+03 6.200000E+02
6.300000E-04 5650 2.478000E+03 6.200000E+02
6.400000E-04 5715 2.502000E+03 6.200000E+02
6.500000E-04 5821 2.550000E+03 6.500000E+02
6.600000E-04 5924 2.600000E+03 6.700000E+02
6.700000E-04 5992 2.624000E+03 6.800000E+02
6.800000E-04 6075 2.668000E+03 6.800000E+02
6.900000E-04 6161 2.702000E+03 6.900000E+02
7.000000E-04 6233 2.742000E+03 6.900000E+02
7.100000E-04 6295 2.766000E+03 6.900000E+02
7.200000E-04 6394 2.810000E+03 6.900000E+02
7.300000E-04 6486 2.860000E+03 7.000000E+02
7.400000E-04 6564 2.890000E+03 7.000000E+02
7.500000E-04 6654 2.936000E+03 7.200000E+02
7.600000E-04 6724 2.970000E+03 7.300000E+02
7.700000E-04 6810 2.998000E+03 7.400000E+02
7.800000E-04 6896 3.030000E+03 7.500000E+02
7.900000E-04 7005 3.074000E+03 7.500000E+02
8.000000E-04 7105 3.130000E+03 7.800000E+02
8.100000E-04 7194 3.160000E+03 7.800000E+02
8.200000E-04 7286 3.206000E+03 7.800000E+02
8.300000E-04 7359 3.244000E+03 8.000000E+02
8.400000E-04 7431 3.272000E+03 8.300000E+02
8.500000E-04 7512 3.314000E+03 8.300000E+02
8.600000E-04 7600 3.350000E+03 8.500000E+02
8.700000E-04 7691 3.382000E+03 8.600000E+02
8.800000E-04 7791 3.426000E+03 8.700000E+02
8.900000E-04 7890 3.470000E+03 8.800000E+02
9.000000E-04 7985 3.514000E+03 8.800000E+02
9.100000E-04 8076 3.556000E+03 8.900000E+02
9.200000E-04 8166 3.590000E+03 9.000000E+02
9.300000E-04 8267 3.636000E+03 9.000000E+02
9.400000E-04 8377 3.688000E+03 9.100000E+02
9.500000E-04 8468 3.740000E+03 9.200000E+02
9.600000E-04 8568 3.784000E+03 9.400000E+02
9.700000E-04 8637 3.806000E+03 9.600000E+02
9.800000E-04 8739 3.856000E+03 9.700000E+02
9.900000E-04 8829 3.896000E+03 9.700000E+02
1.000000E-03 8919 3.930000E+03 1.000000E+03
