 time E 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 36 0.000000E+00 0.000000E+00
2.000000E-05 74 0.000000E+00 0.000000E+00
3.000000E-05 115 0.000000E+00 0.000000E+00
4.000000E-05 165 4.000000E+00 0.000000E+00
5.000000E-05 210 6.000000E+00 0.000000E+00
6.000000E-05 251 6.000000E+00 0.000000E+00
7.000000E-05 319 1.200000E+01 0.000000E+00
8.000000E-05 368 1.600000E+01 0.000000E+00
9.000000E-05 404 1.600000E+01 0.000000E+00
1.000000E-04 460 2.200000E+01 0.000000E+00
1.100000E-04 511 2.600000E+01 0.000000E+00
1.200000E-04 550 2.800000E+01 0.000000E+00
1.300000E-04 597 3.000000E+01 0.000000E+00
1.400000E-04 648 3.600000E+01 0.000000E+00
1.500000E-04 692 5.000000E+01 0.000000E+00
1.600000E-04 740 5.400000E+01 0.000000E+00
1.700000E-04 806 6.000000E+01 0.000000E+00
1.800000E-04 854 6.600000E+01 2.000000E+01
1.900000E-04 908 7.600000E+01 2.000000E+01
2.000000E-04 961 8.000000E+01 3.000000E+01
2.100000E-04 1008 8.800000E+01 3.000000E+01
2.200000E-04 1065 1.020000E+02 4.000000E+01
2.300000E-04 1107 1.080000E+02 4.000000E+01
2.400000E-04 1150 1.180000E+02 4.000000E+01
2.500000E-04 1199 1.240000E+02 4.000000E+01
2.600000E-04 1240 1.260000E+02 4.000000E+01
2.700000E-04 1274 1.320000E+02 4.000000E+01
2.800000E-04 1326 1.400000E+02 4.000000E+01
2.900000E-04 1388 1.480000E+02 4.000000E+01
3.000000E-04 1440 1.580000E+02 4.000000E+01
3.100000E-04 1491 1.700000E+02 4.000000E+01
3.200000E-04 1537 1.760000E+02 4.000000E+01
3.300000E-04 1584 1.900000E+02 4.000000E+01
3.400000E-04 1635 1.940000E+02 5.000000E+01
3.500000E-04 1679 1.960000E+02 6.000000E+01
3.600000E-04 1753 2.180000E+02 7.000000E+01
3.700000E-04 1822 2.300000E+02 8.000000E+01
3.800000E-04 1886 2.460000E+02 8.000000E+01
3.900000E-04 1946 2.520000E+02 8.000000E+01
4.000000E-04 2002 2.720000E+02 9.000000E+01
4.100000E-04 2056 2.860000E+02 9.000000E+01
4.200000E-04 2110 2.980000E+02 9.000000E+01
4.300000E-04 2175 3.180000E+02 1.000000E+02
4.400000E-04 2220 3.240000E+02 1.000000E+02
4.500000E-04 2264 3.400000E+02 1.100000E+02
4.600000E-04 2314 3.540000E+02 1.100000E+02
4.700000E-04 2364 3.720000E+02 1.100000E+02
4.800000E-04 2427 3.900000E+02 1.100000E+02
4.900000E-04 2484 4.040000E+02 1.200000E+02
5.000000E-04 2554 4.180000E+02 1.200000E+02
5.100000E-04 2606 4.320000E+02 1.300000E+02
5.200000E-04 2686 4.520000E+02 1.600000E+02
5.300000E-04 2738 4.640000E+02 1.700000E+02
5.400000E-04 2790 4.860000E+02 1.700000E+02
5.500000E-04 2864 5.100000E+02 1.700000E+02
5.600000E-04 2944 5.380000E+02 1.700000E+02
5.700000E-04 3037 5.660000E+02 1.800000E+02
5.800000E-04 3081 5.740000E+02 1.800000E+02
5.900000E-04 3155 6.020000E+02 1.900000E+02
6.000000E-04 3214 6.180000E+02 1.900000E+02
6.100000E-04 3256 6.220000E+02 1.900000E+02
6.200000E-04 3321 6.460000E+02 1.900000E+02
6.300000E-04 3400 6.720000E+02 2.000000E+02
6.400000E-04 3458 6.860000E+02 2.000000E+02
6.500000E-04 3525 6.980000E+02 2.000000E+02
6.600000E-04 3586 7.140000E+02 2.000000E+02
6.700000E-04 3653 7.360000E+02 2.000000E+02
6.800000E-04 3728 7.620000E+02 2.100000E+02
6.900000E-04 3792 7.820000E+02 2.100000E+02
7.000000E-04 3859 8.080000E+02 2.100000E+02
7.100000E-04 3917 8.200000E+02 2.100000E+02
7.200000E-04 3992 8.640000E+02 2.300000E+02
7.300000E-04 4054 8.800000E+02 2.300000E+02
7.400000E-04 4125 8.940000E+02 2.400000E+02
7.500000E-04 4204 9.280000E+02 2.400000E+02
7.600000E-04 4276 9.500000E+02 2.400000E+02
7.700000E-04 4354 9.800000E+02 2.500000E+02
7.800000E-04 4429 1.012000E+03 2.500000E+02
7.900000E-04 4480 1.026000E+03 2.500000E+02
8.000000E-04 4539 1.050000E+03 2.600000E+02
8.100000E-04 4593 1.064000E+03 2.600000E+02
8.200000E-04 4659 1.086000E+03 2.600000E+02
8.300000E-04 4722 1.102000E+03 2.700000E+02
8.400000E-04 4798 1.126000E+03 2.700000E+02
8.500000E-04 4867 1.154000E+03 2.700000E+02
8.600000E-04 4927 1.174000E+03 2.700000E+02
8.700000E-04 4994 1.196000E+03 2.700000E+02
8.800000E-04 5075 1.230000E+03 2.900000E+02
8.900000E-04 5160 1.256000E+03 2.900000E+02
9.000000E-04 5223 1.278000E+03 2.900000E+02
9.100000E-04 5296 1.308000E+03 3.000000E+02
9.200000E-04 5362 1.328000E+03 3.100000E+02
9.300000E-04 5429 1.344000E+03 3.100000E+02
9.400000E-04 5498 1.374000E+03 3.200000E+02
9.500000E-04 5574 1.414000E+03 3.300000E+02
9.600000E-04 5639 1.434000E+03 3.300000E+02
9.700000E-04 5724 1.454000E+03 3.300000E+02
9.800000E-04 5800 1.492000E+03 3.300000E+02
9.900000E-04 5866 1.512000E+03 3.400000E+02
1.000000E-03 5929 1.534000E+03 3.400000E+02
