 time E 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0 0.000000E+00 0.000000E+00
1.000000E-05 139 6.000000E+00 1.000000E+01
2.000000E-05 188 2.800000E+01 2.000000E+01
3.000000E-05 249 4.400000E+01 2.000000E+01
4.000000E-05 325 7.400000E+01 2.000000E+01
5.000000E-05 395 1.120000E+02 2.000000E+01
6.000000E-05 476 1.320000E+02 2.000000E+01
7.000000E-05 570 1.740000E+02 3.000000E+01
8.000000E-05 675 2.260000E+02 4.000000E+01
9.000000E-05 778 2.860000E+02 5.000000E+01
1.000000E-04 854 3.160000E+02 6.000000E+01
1.100000E-04 935 3.440000E+02 7.000000E+01
1.200000E-04 1030 3.860000E+02 8.000000E+01
1.300000E-04 1125 4.280000E+02 8.000000E+01
1.400000E-04 1230 4.800000E+02 9.000000E+01
1.500000E-04 1316 5.180000E+02 9.000000E+01
1.600000E-04 1414 5.660000E+02 1.000000E+02
1.700000E-04 1515 6.140000E+02 1.000000E+02
1.800000E-04 1608 6.500000E+02 1.300000E+02
1.900000E-04 1686 6.920000E+02 1.300000E+02
2.000000E-04 1764 7.220000E+02 1.300000E+02
2.100000E-04 1847 7.660000E+02 1.400000E+02
2.200000E-04 1935 8.040000E+02 1.400000E+02
2.300000E-04 2002 8.320000E+02 1.500000E+02
2.400000E-04 2084 8.740000E+02 1.500000E+02
2.500000E-04 2167 9.000000E+02 1.500000E+02
2.600000E-04 2266 9.560000E+02 1.500000E+02
2.700000E-04 2343 9.940000E+02 1.500000E+02
2.800000E-04 2441 1.032000E+03 1.500000E+02
2.900000E-04 2517 1.078000E+03 1.500000E+02
3.000000E-04 2593 1.108000E+03 1.600000E+02
3.100000E-04 2685 1.150000E+03 1.600000E+02
3.200000E-04 2805 1.200000E+03 1.700000E+02
3.300000E-04 2879 1.238000E+03 1.700000E+02
3.400000E-04 2958 1.276000E+03 1.700000E+02
3.500000E-04 3072 1.326000E+03 1.800000E+02
3.600000E-04 3146 1.356000E+03 1.900000E+02
3.700000E-04 3248 1.400000E+03 2.000000E+02
3.800000E-04 3348 1.454000E+03 2.100000E+02
3.900000E-04 3443 1.498000E+03 2.300000E+02
4.000000E-04 3523 1.536000E+03 2.300000E+02
4.100000E-04 3604 1.568000E+03 2.300000E+02
4.200000E-04 3698 1.606000E+03 2.600000E+02
4.300000E-04 3799 1.656000E+03 2.700000E+02
4.400000E-04 3891 1.694000E+03 2.900000E+02
4.500000E-04 3988 1.730000E+03 3.100000E+02
4.600000E-04 4092 1.784000E+03 3.100000E+02
4.700000E-04 4185 1.828000E+03 3.100000E+02
4.800000E-04 4304 1.882000E+03 3.300000E+02
4.900000E-04 4389 1.916000E+03 3.300000E+02
5.000000E-04 4455 1.940000E+03 3.400000E+02
5.100000E-04 4545 1.980000E+03 3.500000E+02
5.200000E-04 4637 2.028000E+03 3.500000E+02
5.300000E-04 4723 2.072000E+03 3.700000E+02
5.400000E-04 4830 2.114000E+03 3.800000E+02
5.500000E-04 4922 2.148000E+03 3.900000E+02
5.600000E-04 5028 2.196000E+03 4.000000E+02
5.700000E-04 5139 2.256000E+03 4.200000E+02
5.800000E-04 5221 2.290000E+03 4.200000E+02
5.900000E-04 5312 2.336000E+03 4.200000E+02
6.000000E-04 5411 2.378000E+03 4.400000E+02
6.100000E-04 5504 2.418000E+03 4.500000E+02
6.200000E-04 5615 2.462000E+03 4.700000E+02
6.300000E-04 5721 2.518000E+03 4.900000E+02
6.400000E-04 5808 2.562000E+03 4.900000E+02
6.500000E-04 5888 2.590000E+03 5.100000E+02
6.600000E-04 5970 2.630000E+03 5.400000E+02
6.700000E-04 6077 2.678000E+03 5.800000E+02
6.800000E-04 6174 2.718000E+03 6.100000E+02
6.900000E-04 6285 2.776000E+03 6.200000E+02
7.000000E-04 6373 2.802000E+03 6.400000E+02
7.100000E-04 6478 2.856000E+03 6.500000E+02
7.200000E-04 6558 2.892000E+03 6.500000E+02
7.300000E-04 6660 2.936000E+03 6.500000E+02
7.400000E-04 6758 2.984000E+03 6.500000E+02
7.500000E-04 6870 3.038000E+03 6.500000E+02
7.600000E-04 6945 3.074000E+03 6.600000E+02
7.700000E-04 7032 3.108000E+03 6.700000E+02
7.800000E-04 7129 3.152000E+03 6.700000E+02
7.900000E-04 7232 3.196000E+03 6.700000E+02
8.000000E-04 7314 3.240000E+03 6.900000E+02
8.100000E-04 7392 3.272000E+03 6.900000E+02
8.200000E-04 7482 3.312000E+03 7.100000E+02
8.300000E-04 7556 3.352000E+03 7.100000E+02
8.400000E-04 7646 3.384000E+03 7.200000E+02
8.500000E-04 7747 3.436000E+03 7.200000E+02
8.600000E-04 7826 3.474000E+03 7.200000E+02
8.700000E-04 7922 3.520000E+03 7.200000E+02
8.800000E-04 7992 3.546000E+03 7.300000E+02
8.900000E-04 8095 3.594000E+03 7.300000E+02
9.000000E-04 8193 3.642000E+03 7.300000E+02
9.100000E-04 8253 3.670000E+03 7.300000E+02
9.200000E-04 8335 3.706000E+03 7.400000E+02
9.300000E-04 8423 3.742000E+03 7.700000E+02
9.400000E-04 8513 3.784000E+03 7.800000E+02
9.500000E-04 8576 3.818000E+03 7.800000E+02
9.600000E-04 8665 3.850000E+03 7.900000E+02
9.700000E-04 8771 3.890000E+03 7.900000E+02
9.800000E-04 8864 3.942000E+03 8.100000E+02
9.900000E-04 8973 3.986000E+03 8.200000E+02
1.000000E-03 9051 4.032000E+03 8.200000E+02
