time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 4.600000E+01 0.000000E+00 6.700000E+01
2.000000E-05 2.220000E+02 7.000000E+00 3.020000E+02
3.000000E-05 5.180000E+02 3.300000E+01 7.350000E+02
4.000000E-05 9.560000E+02 7.800000E+01 1.327000E+03
5.000000E-05 1.480000E+03 1.120000E+02 2.035000E+03
6.000000E-05 2.037000E+03 1.780000E+02 2.847000E+03
7.000000E-05 2.647000E+03 2.590000E+02 3.636000E+03
8.000000E-05 3.271000E+03 3.190000E+02 4.466000E+03
9.000000E-05 3.849000E+03 4.200000E+02 5.231000E+03
1.000000E-04 4.399000E+03 4.980000E+02 5.993000E+03
1.100000E-04 4.989000E+03 5.720000E+02 6.754000E+03
1.200000E-04 5.550000E+03 6.350000E+02 7.549000E+03
1.300000E-04 6.099000E+03 7.160000E+02 8.316000E+03
1.400000E-04 6.660000E+03 7.630000E+02 9.068000E+03
1.500000E-04 7.220000E+03 8.170000E+02 9.898000E+03
1.600000E-04 7.715000E+03 9.120000E+02 1.065300E+04
1.700000E-04 8.231000E+03 9.830000E+02 1.134100E+04
1.800000E-04 8.739000E+03 1.060000E+03 1.212200E+04
1.900000E-04 9.270000E+03 1.127000E+03 1.284300E+04
2.000000E-04 9.814000E+03 1.174000E+03 1.353500E+04
2.100000E-04 1.033300E+04 1.259000E+03 1.428000E+04
2.200000E-04 1.083400E+04 1.309000E+03 1.507000E+04
2.300000E-04 1.137900E+04 1.388000E+03 1.587400E+04
2.400000E-04 1.196600E+04 1.495000E+03 1.660400E+04
2.500000E-04 1.259900E+04 1.536000E+03 1.734600E+04
2.600000E-04 1.322400E+04 1.606000E+03 1.814500E+04
2.700000E-04 1.382700E+04 1.661000E+03 1.892300E+04
2.800000E-04 1.444600E+04 1.736000E+03 1.982100E+04
2.900000E-04 1.503900E+04 1.846000E+03 2.065800E+04
3.000000E-04 1.559300E+04 1.919000E+03 2.144600E+04
3.100000E-04 1.615400E+04 1.984000E+03 2.225300E+04
3.200000E-04 1.666900E+04 2.059000E+03 2.308000E+04
3.300000E-04 1.723500E+04 2.107000E+03 2.386900E+04
3.400000E-04 1.778800E+04 2.177000E+03 2.464000E+04
3.500000E-04 1.840100E+04 2.255000E+03 2.536600E+04
3.600000E-04 1.900500E+04 2.292000E+03 2.612200E+04
3.700000E-04 1.960100E+04 2.315000E+03 2.688500E+04
3.800000E-04 2.020300E+04 2.431000E+03 2.768300E+04
3.900000E-04 2.072800E+04 2.478000E+03 2.847400E+04
4.000000E-04 2.131500E+04 2.569000E+03 2.925700E+04
4.100000E-04 2.188400E+04 2.630000E+03 3.006800E+04
4.200000E-04 2.245500E+04 2.691000E+03 3.092900E+04
4.300000E-04 2.301600E+04 2.778000E+03 3.167300E+04
4.400000E-04 2.356400E+04 2.817000E+03 3.246100E+04
4.500000E-04 2.408300E+04 2.906000E+03 3.323300E+04
4.600000E-04 2.459400E+04 2.996000E+03 3.397300E+04
4.700000E-04 2.519500E+04 3.054000E+03 3.474100E+04
4.800000E-04 2.574900E+04 3.144000E+03 3.550100E+04
4.900000E-04 2.632000E+04 3.190000E+03 3.626400E+04
5.000000E-04 2.691000E+04 3.247000E+03 3.704000E+04
5.100000E-04 2.747400E+04 3.311000E+03 3.780100E+04
5.200000E-04 2.802600E+04 3.373000E+03 3.857900E+04
5.300000E-04 2.856000E+04 3.439000E+03 3.934300E+04
5.400000E-04 2.908600E+04 3.509000E+03 4.009300E+04
5.500000E-04 2.961400E+04 3.608000E+03 4.092600E+04
5.600000E-04 3.011000E+04 3.697000E+03 4.172900E+04
5.700000E-04 3.065300E+04 3.782000E+03 4.249900E+04
5.800000E-04 3.118500E+04 3.828000E+03 4.329300E+04
5.900000E-04 3.169500E+04 3.955000E+03 4.411200E+04
6.000000E-04 3.220300E+04 4.071000E+03 4.490300E+04
6.100000E-04 3.272400E+04 4.152000E+03 4.568400E+04
6.200000E-04 3.326400E+04 4.177000E+03 4.640600E+04
6.300000E-04 3.382300E+04 4.263000E+03 4.707700E+04
6.400000E-04 3.437000E+04 4.323000E+03 4.776500E+04
6.500000E-04 3.492400E+04 4.406000E+03 4.843700E+04
6.600000E-04 3.547200E+04 4.473000E+03 4.921100E+04
6.700000E-04 3.595100E+04 4.552000E+03 4.993500E+04
6.800000E-04 3.651600E+04 4.625000E+03 5.067900E+04
6.900000E-04 3.705700E+04 4.680000E+03 5.140500E+04
7.000000E-04 3.757200E+04 4.798000E+03 5.218000E+04
7.100000E-04 3.806900E+04 4.873000E+03 5.295000E+04
7.200000E-04 3.857900E+04 4.932000E+03 5.377500E+04
7.300000E-04 3.915800E+04 5.021000E+03 5.456000E+04
7.400000E-04 3.973800E+04 5.046000E+03 5.540700E+04
7.500000E-04 4.035100E+04 5.186000E+03 5.624500E+04
7.600000E-04 4.094800E+04 5.274000E+03 5.694600E+04
7.700000E-04 4.151000E+04 5.346000E+03 5.771700E+04
