time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 5.200000E+01 0.000000E+00 6.600000E+01
2.000000E-05 2.330000E+02 1.700000E+01 3.440000E+02
3.000000E-05 5.290000E+02 7.700000E+01 7.730000E+02
4.000000E-05 9.930000E+02 1.600000E+02 1.320000E+03
5.000000E-05 1.498000E+03 2.120000E+02 1.961000E+03
6.000000E-05 2.019000E+03 3.080000E+02 2.707000E+03
7.000000E-05 2.517000E+03 3.600000E+02 3.514000E+03
8.000000E-05 3.038000E+03 4.690000E+02 4.316000E+03
9.000000E-05 3.585000E+03 5.630000E+02 5.124000E+03
1.000000E-04 4.103000E+03 6.140000E+02 5.966000E+03
1.100000E-04 4.629000E+03 6.830000E+02 6.776000E+03
1.200000E-04 5.172000E+03 7.540000E+02 7.557000E+03
1.300000E-04 5.723000E+03 8.330000E+02 8.348000E+03
1.400000E-04 6.298000E+03 9.320000E+02 9.083000E+03
1.500000E-04 6.843000E+03 1.024000E+03 9.871000E+03
1.600000E-04 7.414000E+03 1.058000E+03 1.064100E+04
1.700000E-04 7.981000E+03 1.134000E+03 1.137600E+04
1.800000E-04 8.546000E+03 1.192000E+03 1.213900E+04
1.900000E-04 9.116000E+03 1.245000E+03 1.290200E+04
2.000000E-04 9.621000E+03 1.320000E+03 1.369500E+04
2.100000E-04 1.013800E+04 1.381000E+03 1.444700E+04
2.200000E-04 1.066900E+04 1.440000E+03 1.518100E+04
2.300000E-04 1.121000E+04 1.482000E+03 1.593400E+04
2.400000E-04 1.177600E+04 1.512000E+03 1.665800E+04
2.500000E-04 1.228800E+04 1.599000E+03 1.735600E+04
2.600000E-04 1.284800E+04 1.648000E+03 1.805700E+04
2.700000E-04 1.338100E+04 1.731000E+03 1.874900E+04
2.800000E-04 1.393000E+04 1.797000E+03 1.948100E+04
2.900000E-04 1.445000E+04 1.871000E+03 2.021900E+04
3.000000E-04 1.498300E+04 1.968000E+03 2.100100E+04
3.100000E-04 1.552200E+04 2.028000E+03 2.175500E+04
3.200000E-04 1.606700E+04 2.101000E+03 2.248800E+04
3.300000E-04 1.664700E+04 2.161000E+03 2.325400E+04
3.400000E-04 1.718700E+04 2.237000E+03 2.402100E+04
3.500000E-04 1.772300E+04 2.294000E+03 2.476500E+04
3.600000E-04 1.820000E+04 2.397000E+03 2.558500E+04
3.700000E-04 1.870600E+04 2.450000E+03 2.640900E+04
3.800000E-04 1.920800E+04 2.514000E+03 2.721700E+04
3.900000E-04 1.974700E+04 2.576000E+03 2.790700E+04
4.000000E-04 2.031200E+04 2.680000E+03 2.862700E+04
4.100000E-04 2.089500E+04 2.781000E+03 2.937200E+04
4.200000E-04 2.145400E+04 2.837000E+03 3.011500E+04
4.300000E-04 2.203000E+04 2.910000E+03 3.088200E+04
4.400000E-04 2.260500E+04 2.986000E+03 3.160300E+04
4.500000E-04 2.306700E+04 3.072000E+03 3.234400E+04
4.600000E-04 2.354900E+04 3.151000E+03 3.316700E+04
4.700000E-04 2.411900E+04 3.237000E+03 3.396200E+04
4.800000E-04 2.461200E+04 3.283000E+03 3.472100E+04
4.900000E-04 2.521400E+04 3.315000E+03 3.546100E+04
5.000000E-04 2.576500E+04 3.370000E+03 3.622700E+04
5.100000E-04 2.635900E+04 3.437000E+03 3.698400E+04
5.200000E-04 2.695100E+04 3.531000E+03 3.775000E+04
5.300000E-04 2.752900E+04 3.600000E+03 3.849900E+04
5.400000E-04 2.809800E+04 3.692000E+03 3.923000E+04
5.500000E-04 2.864700E+04 3.790000E+03 4.000500E+04
5.600000E-04 2.924100E+04 3.838000E+03 4.078100E+04
5.700000E-04 2.979100E+04 3.914000E+03 4.155300E+04
5.800000E-04 3.040500E+04 4.042000E+03 4.234300E+04
5.900000E-04 3.092800E+04 4.124000E+03 4.314200E+04
6.000000E-04 3.147800E+04 4.214000E+03 4.397400E+04
6.100000E-04 3.206500E+04 4.277000E+03 4.473700E+04
6.200000E-04 3.262100E+04 4.340000E+03 4.552000E+04
6.300000E-04 3.314500E+04 4.411000E+03 4.631800E+04
6.400000E-04 3.372400E+04 4.480000E+03 4.706200E+04
6.500000E-04 3.426500E+04 4.601000E+03 4.790900E+04
6.600000E-04 3.480900E+04 4.678000E+03 4.867600E+04
6.700000E-04 3.535000E+04 4.729000E+03 4.941800E+04
6.800000E-04 3.591200E+04 4.776000E+03 5.020200E+04
6.900000E-04 3.650400E+04 4.863000E+03 5.098600E+04
7.000000E-04 3.701100E+04 4.929000E+03 5.171900E+04
7.100000E-04 3.759000E+04 5.028000E+03 5.248800E+04
7.200000E-04 3.811100E+04 5.098000E+03 5.322100E+04
7.300000E-04 3.865600E+04 5.131000E+03 5.396400E+04
7.400000E-04 3.916300E+04 5.198000E+03 5.476100E+04
7.500000E-04 3.971300E+04 5.250000E+03 5.550900E+04
7.600000E-04 4.028500E+04 5.326000E+03 5.622000E+04
7.700000E-04 4.081300E+04 5.416000E+03 5.695900E+04
7.800000E-04 4.128500E+04 5.441000E+03 5.778400E+04
7.900000E-04 4.181000E+04 5.537000E+03 5.855200E+04
8.000000E-04 4.232700E+04 5.651000E+03 5.936700E+04
8.100000E-04 4.291000E+04 5.734000E+03 6.003200E+04
8.200000E-04 4.343600E+04 5.815000E+03 6.079100E+04
8.300000E-04 4.401500E+04 5.897000E+03 6.155900E+04
8.400000E-04 4.455900E+04 6.006000E+03 6.230500E+04
8.500000E-04 4.512200E+04 6.077000E+03 6.301200E+04
