time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 2.600000E+01 2.000000E+01 6.400000E+01
2.000000E-05 1.840000E+02 3.900000E+01 3.100000E+02
3.000000E-05 5.080000E+02 9.700000E+01 7.300000E+02
4.000000E-05 9.290000E+02 1.600000E+02 1.254000E+03
5.000000E-05 1.396000E+03 2.000000E+02 1.924000E+03
6.000000E-05 1.944000E+03 2.680000E+02 2.644000E+03
7.000000E-05 2.488000E+03 3.280000E+02 3.380000E+03
8.000000E-05 3.052000E+03 4.350000E+02 4.127000E+03
9.000000E-05 3.648000E+03 5.330000E+02 4.874000E+03
1.000000E-04 4.153000E+03 6.060000E+02 5.625000E+03
1.100000E-04 4.588000E+03 6.490000E+02 6.411000E+03
1.200000E-04 5.113000E+03 7.220000E+02 7.219000E+03
1.300000E-04 5.651000E+03 7.780000E+02 7.989000E+03
1.400000E-04 6.189000E+03 8.540000E+02 8.702000E+03
1.500000E-04 6.754000E+03 9.500000E+02 9.462000E+03
1.600000E-04 7.303000E+03 1.001000E+03 1.015700E+04
1.700000E-04 7.847000E+03 1.087000E+03 1.081300E+04
1.800000E-04 8.387000E+03 1.140000E+03 1.152500E+04
1.900000E-04 8.988000E+03 1.205000E+03 1.221000E+04
2.000000E-04 9.562000E+03 1.249000E+03 1.294200E+04
2.100000E-04 1.016900E+04 1.351000E+03 1.372300E+04
2.200000E-04 1.075000E+04 1.460000E+03 1.442000E+04
2.300000E-04 1.133700E+04 1.520000E+03 1.516200E+04
2.400000E-04 1.187800E+04 1.596000E+03 1.594700E+04
2.500000E-04 1.245800E+04 1.675000E+03 1.673800E+04
2.600000E-04 1.301600E+04 1.729000E+03 1.752500E+04
2.700000E-04 1.361100E+04 1.768000E+03 1.827700E+04
2.800000E-04 1.419300E+04 1.830000E+03 1.911600E+04
2.900000E-04 1.476300E+04 1.895000E+03 1.988700E+04
3.000000E-04 1.533400E+04 1.961000E+03 2.066500E+04
3.100000E-04 1.586900E+04 2.020000E+03 2.144900E+04
3.200000E-04 1.638800E+04 2.071000E+03 2.225700E+04
3.300000E-04 1.693100E+04 2.183000E+03 2.306700E+04
3.400000E-04 1.747600E+04 2.244000E+03 2.386500E+04
3.500000E-04 1.802600E+04 2.275000E+03 2.469200E+04
3.600000E-04 1.856500E+04 2.335000E+03 2.549900E+04
3.700000E-04 1.910900E+04 2.392000E+03 2.631300E+04
3.800000E-04 1.964600E+04 2.477000E+03 2.710500E+04
3.900000E-04 2.019000E+04 2.535000E+03 2.788100E+04
4.000000E-04 2.079500E+04 2.596000E+03 2.872800E+04
4.100000E-04 2.134300E+04 2.674000E+03 2.957600E+04
4.200000E-04 2.185400E+04 2.753000E+03 3.039100E+04
4.300000E-04 2.244200E+04 2.830000E+03 3.114200E+04
4.400000E-04 2.295800E+04 2.934000E+03 3.191000E+04
4.500000E-04 2.350300E+04 2.996000E+03 3.268500E+04
4.600000E-04 2.403400E+04 3.077000E+03 3.343400E+04
4.700000E-04 2.458200E+04 3.128000E+03 3.415700E+04
4.800000E-04 2.510700E+04 3.198000E+03 3.494000E+04
4.900000E-04 2.560600E+04 3.256000E+03 3.570800E+04
5.000000E-04 2.613400E+04 3.343000E+03 3.648700E+04
5.100000E-04 2.665300E+04 3.427000E+03 3.720400E+04
5.200000E-04 2.716000E+04 3.529000E+03 3.790000E+04
5.300000E-04 2.767200E+04 3.625000E+03 3.861200E+04
5.400000E-04 2.821900E+04 3.708000E+03 3.938900E+04
5.500000E-04 2.876700E+04 3.783000E+03 4.010400E+04
5.600000E-04 2.929800E+04 3.824000E+03 4.094400E+04
5.700000E-04 2.984600E+04 3.890000E+03 4.178500E+04
5.800000E-04 3.045700E+04 3.983000E+03 4.257500E+04
5.900000E-04 3.097500E+04 4.095000E+03 4.335100E+04
6.000000E-04 3.145800E+04 4.144000E+03 4.412500E+04
6.100000E-04 3.197900E+04 4.200000E+03 4.494500E+04
6.200000E-04 3.250400E+04 4.285000E+03 4.571600E+04
6.300000E-04 3.307200E+04 4.344000E+03 4.649300E+04
6.400000E-04 3.364300E+04 4.419000E+03 4.725000E+04
6.500000E-04 3.420100E+04 4.499000E+03 4.799000E+04
6.600000E-04 3.471200E+04 4.558000E+03 4.876400E+04
6.700000E-04 3.525800E+04 4.643000E+03 4.948000E+04
6.800000E-04 3.576900E+04 4.751000E+03 5.022600E+04
6.900000E-04 3.633100E+04 4.844000E+03 5.094000E+04
7.000000E-04 3.687700E+04 4.899000E+03 5.166700E+04
7.100000E-04 3.738000E+04 4.959000E+03 5.235900E+04
7.200000E-04 3.785900E+04 5.053000E+03 5.308500E+04
7.300000E-04 3.832600E+04 5.134000E+03 5.385400E+04
7.400000E-04 3.875900E+04 5.186000E+03 5.466600E+04
7.500000E-04 3.925600E+04 5.244000E+03 5.545700E+04
7.600000E-04 3.974100E+04 5.285000E+03 5.622200E+04
7.700000E-04 4.029300E+04 5.357000E+03 5.702500E+04
7.800000E-04 4.079100E+04 5.420000E+03 5.784200E+04
7.900000E-04 4.137400E+04 5.511000E+03 5.867800E+04
8.000000E-04 4.194600E+04 5.544000E+03 5.945600E+04
8.100000E-04 4.250300E+04 5.578000E+03 6.022900E+04
8.200000E-04 4.304100E+04 5.643000E+03 6.100200E+04
8.300000E-04 4.362700E+04 5.732000E+03 6.173300E+04
8.400000E-04 4.426500E+04 5.786000E+03 6.248300E+04
8.500000E-04 4.483100E+04 5.857000E+03 6.325200E+04
8.600000E-04 4.547700E+04 5.931000E+03 6.408300E+04
8.700000E-04 4.607700E+04 6.007000E+03 6.486900E+04
8.800000E-04 4.666900E+04 6.092000E+03 6.562500E+04
8.900000E-04 4.726100E+04 6.178000E+03 6.637300E+04
9.000000E-04 4.783200E+04 6.262000E+03 6.704700E+04
9.100000E-04 4.843200E+04 6.369000E+03 6.780400E+04
9.200000E-04 4.897400E+04 6.407000E+03 6.852500E+04
9.300000E-04 4.956400E+04 6.468000E+03 6.929300E+04
9.400000E-04 5.012000E+04 6.530000E+03 7.002000E+04
9.500000E-04 5.068800E+04 6.644000E+03 7.076300E+04
