time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 5.800000E+01 0.000000E+00 7.200000E+01
2.000000E-05 2.950000E+02 2.000000E+01 3.480000E+02
3.000000E-05 6.510000E+02 5.500000E+01 8.040000E+02
4.000000E-05 1.088000E+03 1.520000E+02 1.428000E+03
5.000000E-05 1.576000E+03 2.500000E+02 2.104000E+03
6.000000E-05 2.101000E+03 3.130000E+02 2.844000E+03
7.000000E-05 2.640000E+03 4.170000E+02 3.562000E+03
8.000000E-05 3.188000E+03 4.860000E+02 4.290000E+03
9.000000E-05 3.752000E+03 5.490000E+02 5.103000E+03
1.000000E-04 4.363000E+03 5.960000E+02 5.909000E+03
1.100000E-04 4.952000E+03 6.860000E+02 6.653000E+03
1.200000E-04 5.518000E+03 7.390000E+02 7.403000E+03
1.300000E-04 6.066000E+03 8.130000E+02 8.147000E+03
1.400000E-04 6.603000E+03 9.090000E+02 8.967000E+03
1.500000E-04 7.177000E+03 9.560000E+02 9.800000E+03
1.600000E-04 7.737000E+03 1.010000E+03 1.056800E+04
1.700000E-04 8.263000E+03 1.094000E+03 1.133100E+04
1.800000E-04 8.867000E+03 1.178000E+03 1.212100E+04
1.900000E-04 9.435000E+03 1.209000E+03 1.289000E+04
2.000000E-04 9.955000E+03 1.309000E+03 1.375700E+04
2.100000E-04 1.043800E+04 1.400000E+03 1.458800E+04
2.200000E-04 1.093900E+04 1.435000E+03 1.537100E+04
2.300000E-04 1.151100E+04 1.512000E+03 1.621700E+04
2.400000E-04 1.204300E+04 1.576000E+03 1.711600E+04
2.500000E-04 1.261000E+04 1.684000E+03 1.792400E+04
2.600000E-04 1.316400E+04 1.730000E+03 1.875000E+04
2.700000E-04 1.373600E+04 1.815000E+03 1.950000E+04
2.800000E-04 1.435100E+04 1.895000E+03 2.021800E+04
2.900000E-04 1.493200E+04 1.982000E+03 2.101600E+04
3.000000E-04 1.548200E+04 2.044000E+03 2.186300E+04
