time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 5.600000E+01 0.000000E+00 7.500000E+01
2.000000E-05 2.830000E+02 1.600000E+01 3.310000E+02
3.000000E-05 6.620000E+02 2.900000E+01 7.920000E+02
4.000000E-05 1.078000E+03 5.600000E+01 1.374000E+03
5.000000E-05 1.578000E+03 1.600000E+02 2.090000E+03
6.000000E-05 2.132000E+03 2.720000E+02 2.867000E+03
7.000000E-05 2.657000E+03 3.610000E+02 3.630000E+03
8.000000E-05 3.218000E+03 4.640000E+02 4.352000E+03
9.000000E-05 3.753000E+03 5.240000E+02 5.195000E+03
1.000000E-04 4.309000E+03 5.960000E+02 6.008000E+03
1.100000E-04 4.839000E+03 7.130000E+02 6.803000E+03
1.200000E-04 5.338000E+03 8.040000E+02 7.535000E+03
1.300000E-04 5.796000E+03 8.540000E+02 8.312000E+03
1.400000E-04 6.303000E+03 9.150000E+02 9.124000E+03
1.500000E-04 6.868000E+03 9.530000E+02 9.925000E+03
1.600000E-04 7.452000E+03 1.025000E+03 1.067300E+04
1.700000E-04 7.959000E+03 1.107000E+03 1.142200E+04
1.800000E-04 8.552000E+03 1.203000E+03 1.219700E+04
1.900000E-04 9.075000E+03 1.285000E+03 1.295900E+04
2.000000E-04 9.631000E+03 1.368000E+03 1.370500E+04
2.100000E-04 1.018700E+04 1.449000E+03 1.448100E+04
2.200000E-04 1.079100E+04 1.539000E+03 1.519000E+04
2.300000E-04 1.136700E+04 1.610000E+03 1.592500E+04
2.400000E-04 1.192800E+04 1.665000E+03 1.670800E+04
2.500000E-04 1.243700E+04 1.763000E+03 1.745100E+04
2.600000E-04 1.299200E+04 1.847000E+03 1.818200E+04
2.700000E-04 1.352900E+04 1.951000E+03 1.895100E+04
2.800000E-04 1.413700E+04 1.985000E+03 1.973300E+04
2.900000E-04 1.472500E+04 2.020000E+03 2.049400E+04
3.000000E-04 1.530700E+04 2.071000E+03 2.122000E+04
3.100000E-04 1.583700E+04 2.143000E+03 2.197300E+04
3.200000E-04 1.638300E+04 2.209000E+03 2.277900E+04
3.300000E-04 1.693600E+04 2.248000E+03 2.353400E+04
3.400000E-04 1.749900E+04 2.318000E+03 2.436500E+04
3.500000E-04 1.814200E+04 2.357000E+03 2.514800E+04
3.600000E-04 1.877600E+04 2.442000E+03 2.593700E+04
3.700000E-04 1.945800E+04 2.522000E+03 2.679800E+04
