time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 5.200000E+01 0.000000E+00 6.800000E+01
2.000000E-05 2.230000E+02 4.000000E+01 3.180000E+02
3.000000E-05 5.410000E+02 6.200000E+01 7.650000E+02
4.000000E-05 9.560000E+02 8.700000E+01 1.365000E+03
5.000000E-05 1.461000E+03 1.690000E+02 1.993000E+03
6.000000E-05 2.005000E+03 2.510000E+02 2.713000E+03
7.000000E-05 2.532000E+03 3.210000E+02 3.465000E+03
8.000000E-05 3.121000E+03 3.730000E+02 4.268000E+03
9.000000E-05 3.659000E+03 4.710000E+02 5.121000E+03
1.000000E-04 4.241000E+03 5.140000E+02 5.880000E+03
1.100000E-04 4.784000E+03 5.880000E+02 6.609000E+03
1.200000E-04 5.305000E+03 6.690000E+02 7.378000E+03
1.300000E-04 5.866000E+03 7.480000E+02 8.132000E+03
1.400000E-04 6.388000E+03 7.890000E+02 8.926000E+03
1.500000E-04 6.877000E+03 8.670000E+02 9.625000E+03
1.600000E-04 7.401000E+03 9.550000E+02 1.035700E+04
1.700000E-04 7.927000E+03 1.021000E+03 1.106200E+04
1.800000E-04 8.431000E+03 1.076000E+03 1.174700E+04
1.900000E-04 8.987000E+03 1.143000E+03 1.241100E+04
2.000000E-04 9.583000E+03 1.224000E+03 1.312300E+04
2.100000E-04 1.020500E+04 1.309000E+03 1.389600E+04
2.200000E-04 1.077900E+04 1.437000E+03 1.464600E+04
2.300000E-04 1.131400E+04 1.550000E+03 1.543800E+04
2.400000E-04 1.187600E+04 1.605000E+03 1.624800E+04
2.500000E-04 1.239500E+04 1.698000E+03 1.705900E+04
2.600000E-04 1.288200E+04 1.761000E+03 1.782200E+04
2.700000E-04 1.338900E+04 1.861000E+03 1.863200E+04
2.800000E-04 1.394400E+04 1.942000E+03 1.945400E+04
2.900000E-04 1.449700E+04 1.982000E+03 2.030500E+04
3.000000E-04 1.506900E+04 2.065000E+03 2.108900E+04
3.100000E-04 1.558200E+04 2.170000E+03 2.190400E+04
3.200000E-04 1.614400E+04 2.216000E+03 2.268800E+04
3.300000E-04 1.666000E+04 2.335000E+03 2.342000E+04
3.400000E-04 1.718900E+04 2.430000E+03 2.411900E+04
3.500000E-04 1.773200E+04 2.491000E+03 2.484200E+04
3.600000E-04 1.825100E+04 2.556000E+03 2.554700E+04
3.700000E-04 1.878400E+04 2.676000E+03 2.620200E+04
3.800000E-04 1.927900E+04 2.748000E+03 2.690900E+04
3.900000E-04 1.975400E+04 2.814000E+03 2.764500E+04
4.000000E-04 2.025800E+04 2.846000E+03 2.836200E+04
4.100000E-04 2.081100E+04 2.897000E+03 2.911900E+04
4.200000E-04 2.136300E+04 2.977000E+03 2.985200E+04
4.300000E-04 2.195600E+04 3.034000E+03 3.057300E+04
4.400000E-04 2.249800E+04 3.090000E+03 3.128600E+04
4.500000E-04 2.307100E+04 3.186000E+03 3.205600E+04
4.600000E-04 2.363000E+04 3.264000E+03 3.284700E+04
4.700000E-04 2.418900E+04 3.323000E+03 3.364700E+04
4.800000E-04 2.471700E+04 3.388000E+03 3.445900E+04
4.900000E-04 2.521800E+04 3.460000E+03 3.530800E+04
5.000000E-04 2.571200E+04 3.553000E+03 3.615100E+04
5.100000E-04 2.624500E+04 3.651000E+03 3.695700E+04
5.200000E-04 2.675000E+04 3.715000E+03 3.778800E+04
5.300000E-04 2.734000E+04 3.838000E+03 3.860100E+04
5.400000E-04 2.787100E+04 3.913000E+03 3.940200E+04
5.500000E-04 2.842000E+04 3.983000E+03 4.026300E+04
5.600000E-04 2.898100E+04 4.054000E+03 4.108400E+04
5.700000E-04 2.956600E+04 4.164000E+03 4.188400E+04
5.800000E-04 3.017700E+04 4.241000E+03 4.262900E+04
5.900000E-04 3.077500E+04 4.332000E+03 4.339600E+04
6.000000E-04 3.132300E+04 4.409000E+03 4.414000E+04
6.100000E-04 3.181800E+04 4.497000E+03 4.491900E+04
6.200000E-04 3.233300E+04 4.554000E+03 4.564300E+04
6.300000E-04 3.285600E+04 4.634000E+03 4.635900E+04
6.400000E-04 3.338200E+04 4.700000E+03 4.709800E+04
6.500000E-04 3.392800E+04 4.755000E+03 4.787300E+04
6.600000E-04 3.450500E+04 4.816000E+03 4.866300E+04
6.700000E-04 3.505000E+04 4.906000E+03 4.946000E+04
6.800000E-04 3.562000E+04 5.011000E+03 5.028900E+04
6.900000E-04 3.614300E+04 5.119000E+03 5.111800E+04
7.000000E-04 3.666900E+04 5.176000E+03 5.183500E+04
7.100000E-04 3.719400E+04 5.215000E+03 5.254300E+04
7.200000E-04 3.778200E+04 5.312000E+03 5.332500E+04
7.300000E-04 3.832700E+04 5.400000E+03 5.407600E+04
7.400000E-04 3.884900E+04 5.467000E+03 5.478100E+04
7.500000E-04 3.938000E+04 5.537000E+03 5.557900E+04
7.600000E-04 3.992200E+04 5.599000E+03 5.630100E+04
7.700000E-04 4.046600E+04 5.759000E+03 5.709200E+04
7.800000E-04 4.101900E+04 5.831000E+03 5.785800E+04
7.900000E-04 4.154800E+04 5.912000E+03 5.866700E+04
8.000000E-04 4.205100E+04 5.972000E+03 5.944700E+04
8.100000E-04 4.259100E+04 6.033000E+03 6.026700E+04
8.200000E-04 4.312600E+04 6.099000E+03 6.106900E+04
8.300000E-04 4.363000E+04 6.189000E+03 6.186300E+04
8.400000E-04 4.414800E+04 6.265000E+03 6.264800E+04
8.500000E-04 4.471800E+04 6.316000E+03 6.339600E+04
8.600000E-04 4.532200E+04 6.439000E+03 6.415100E+04
8.700000E-04 4.590200E+04 6.495000E+03 6.486700E+04
8.800000E-04 4.648200E+04 6.595000E+03 6.562100E+04
8.900000E-04 4.703900E+04 6.673000E+03 6.641400E+04
9.000000E-04 4.765300E+04 6.766000E+03 6.722200E+04
9.100000E-04 4.818000E+04 6.839000E+03 6.796500E+04
9.200000E-04 4.872100E+04 6.899000E+03 6.873600E+04
9.300000E-04 4.930100E+04 7.045000E+03 6.946800E+04
9.400000E-04 4.985100E+04 7.104000E+03 7.019000E+04
9.500000E-04 5.038800E+04 7.188000E+03 7.095300E+04
9.600000E-04 5.094500E+04 7.241000E+03 7.175200E+04
9.700000E-04 5.149700E+04 7.319000E+03 7.258500E+04
9.800000E-04 5.205200E+04 7.397000E+03 7.336900E+04
9.900000E-04 5.257000E+04 7.444000E+03 7.408900E+04
1.000000E-03 5.313400E+04 7.500000E+03 7.482500E+04
