time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 4.500000E+01 0.000000E+00 6.800000E+01
2.000000E-05 2.210000E+02 4.400000E+01 3.230000E+02
3.000000E-05 5.850000E+02 8.600000E+01 7.820000E+02
4.000000E-05 1.014000E+03 1.600000E+02 1.359000E+03
5.000000E-05 1.523000E+03 2.090000E+02 2.071000E+03
6.000000E-05 2.077000E+03 2.880000E+02 2.869000E+03
7.000000E-05 2.585000E+03 3.620000E+02 3.659000E+03
8.000000E-05 3.130000E+03 4.280000E+02 4.498000E+03
9.000000E-05 3.681000E+03 5.430000E+02 5.282000E+03
1.000000E-04 4.218000E+03 6.080000E+02 6.100000E+03
1.100000E-04 4.789000E+03 6.620000E+02 6.867000E+03
1.200000E-04 5.309000E+03 7.590000E+02 7.642000E+03
1.300000E-04 5.834000E+03 8.250000E+02 8.404000E+03
1.400000E-04 6.375000E+03 9.280000E+02 9.151000E+03
1.500000E-04 6.925000E+03 9.890000E+02 9.956000E+03
1.600000E-04 7.529000E+03 1.059000E+03 1.076400E+04
1.700000E-04 8.097000E+03 1.115000E+03 1.154500E+04
1.800000E-04 8.703000E+03 1.164000E+03 1.234000E+04
1.900000E-04 9.248000E+03 1.224000E+03 1.312700E+04
2.000000E-04 9.811000E+03 1.272000E+03 1.383700E+04
2.100000E-04 1.038300E+04 1.371000E+03 1.459700E+04
2.200000E-04 1.093700E+04 1.419000E+03 1.531600E+04
2.300000E-04 1.151600E+04 1.527000E+03 1.605800E+04
2.400000E-04 1.206500E+04 1.603000E+03 1.684200E+04
2.500000E-04 1.265900E+04 1.686000E+03 1.757700E+04
2.600000E-04 1.327100E+04 1.769000E+03 1.833200E+04
2.700000E-04 1.382000E+04 1.842000E+03 1.909200E+04
2.800000E-04 1.437900E+04 1.933000E+03 1.982600E+04
2.900000E-04 1.488700E+04 2.010000E+03 2.058800E+04
3.000000E-04 1.544200E+04 2.110000E+03 2.138600E+04
3.100000E-04 1.599200E+04 2.169000E+03 2.217200E+04
3.200000E-04 1.653600E+04 2.247000E+03 2.295400E+04
3.300000E-04 1.705500E+04 2.290000E+03 2.375800E+04
3.400000E-04 1.758700E+04 2.345000E+03 2.463400E+04
3.500000E-04 1.816600E+04 2.401000E+03 2.544700E+04
3.600000E-04 1.869700E+04 2.494000E+03 2.619700E+04
3.700000E-04 1.923800E+04 2.609000E+03 2.693200E+04
3.800000E-04 1.976100E+04 2.691000E+03 2.763400E+04
3.900000E-04 2.022800E+04 2.746000E+03 2.830000E+04
4.000000E-04 2.071900E+04 2.800000E+03 2.901000E+04
4.100000E-04 2.123300E+04 2.891000E+03 2.962900E+04
4.200000E-04 2.177300E+04 2.978000E+03 3.035200E+04
4.300000E-04 2.223000E+04 3.035000E+03 3.107100E+04
4.400000E-04 2.273600E+04 3.102000E+03 3.172600E+04
4.500000E-04 2.324800E+04 3.151000E+03 3.241000E+04
4.600000E-04 2.382300E+04 3.190000E+03 3.312000E+04
4.700000E-04 2.434800E+04 3.306000E+03 3.385700E+04
4.800000E-04 2.489200E+04 3.385000E+03 3.463300E+04
4.900000E-04 2.542200E+04 3.463000E+03 3.537900E+04
5.000000E-04 2.598100E+04 3.506000E+03 3.612000E+04
5.100000E-04 2.648200E+04 3.595000E+03 3.685600E+04
5.200000E-04 2.698800E+04 3.632000E+03 3.756400E+04
5.300000E-04 2.758100E+04 3.677000E+03 3.832400E+04
5.400000E-04 2.816300E+04 3.785000E+03 3.911300E+04
5.500000E-04 2.876400E+04 3.881000E+03 3.992400E+04
5.600000E-04 2.934900E+04 3.954000E+03 4.066900E+04
5.700000E-04 2.989800E+04 4.056000E+03 4.139000E+04
5.800000E-04 3.043000E+04 4.133000E+03 4.221200E+04
5.900000E-04 3.096500E+04 4.225000E+03 4.295300E+04
6.000000E-04 3.150000E+04 4.344000E+03 4.372000E+04
6.100000E-04 3.206900E+04 4.413000E+03 4.444900E+04
6.200000E-04 3.259400E+04 4.518000E+03 4.523200E+04
6.300000E-04 3.312500E+04 4.556000E+03 4.591100E+04
6.400000E-04 3.370700E+04 4.648000E+03 4.661700E+04
6.500000E-04 3.430600E+04 4.746000E+03 4.742900E+04
6.600000E-04 3.488400E+04 4.813000E+03 4.821600E+04
6.700000E-04 3.539700E+04 4.877000E+03 4.897200E+04
6.800000E-04 3.590800E+04 4.935000E+03 4.972800E+04
6.900000E-04 3.642800E+04 5.010000E+03 5.050200E+04
7.000000E-04 3.703100E+04 5.118000E+03 5.125300E+04
7.100000E-04 3.759200E+04 5.159000E+03 5.197100E+04
7.200000E-04 3.811500E+04 5.210000E+03 5.268900E+04
7.300000E-04 3.863900E+04 5.263000E+03 5.343300E+04
7.400000E-04 3.919700E+04 5.336000E+03 5.415900E+04
7.500000E-04 3.976900E+04 5.466000E+03 5.496600E+04
7.600000E-04 4.028700E+04 5.591000E+03 5.579500E+04
7.700000E-04 4.082300E+04 5.642000E+03 5.657700E+04
7.800000E-04 4.135600E+04 5.719000E+03 5.740400E+04
7.900000E-04 4.190000E+04 5.818000E+03 5.820800E+04
8.000000E-04 4.244500E+04 5.939000E+03 5.897400E+04
8.100000E-04 4.299100E+04 6.045000E+03 5.978600E+04
8.200000E-04 4.352100E+04 6.105000E+03 6.052900E+04
8.300000E-04 4.410100E+04 6.188000E+03 6.124100E+04
8.400000E-04 4.461000E+04 6.242000E+03 6.206000E+04
8.500000E-04 4.521000E+04 6.322000E+03 6.279400E+04
8.600000E-04 4.582100E+04 6.438000E+03 6.354400E+04
8.700000E-04 4.634300E+04 6.507000E+03 6.431900E+04
8.800000E-04 4.690600E+04 6.584000E+03 6.505500E+04
8.900000E-04 4.745900E+04 6.666000E+03 6.575300E+04
9.000000E-04 4.804400E+04 6.776000E+03 6.651800E+04
9.100000E-04 4.861800E+04 6.873000E+03 6.724000E+04
9.200000E-04 4.920700E+04 6.946000E+03 6.811000E+04
9.300000E-04 4.978500E+04 7.061000E+03 6.891100E+04
9.400000E-04 5.030700E+04 7.108000E+03 6.975200E+04
9.500000E-04 5.082900E+04 7.178000E+03 7.057000E+04
