time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 3.600000E+01 0.000000E+00 7.000000E+01
2.000000E-05 2.310000E+02 0.000000E+00 3.580000E+02
3.000000E-05 5.660000E+02 5.000000E+01 8.260000E+02
4.000000E-05 9.900000E+02 9.200000E+01 1.480000E+03
5.000000E-05 1.523000E+03 1.550000E+02 2.183000E+03
6.000000E-05 2.048000E+03 2.310000E+02 3.001000E+03
7.000000E-05 2.580000E+03 2.960000E+02 3.761000E+03
8.000000E-05 3.090000E+03 4.060000E+02 4.514000E+03
9.000000E-05 3.603000E+03 4.560000E+02 5.290000E+03
1.000000E-04 4.108000E+03 5.360000E+02 6.022000E+03
1.100000E-04 4.615000E+03 5.880000E+02 6.764000E+03
1.200000E-04 5.172000E+03 6.630000E+02 7.534000E+03
1.300000E-04 5.780000E+03 7.110000E+02 8.346000E+03
1.400000E-04 6.364000E+03 7.450000E+02 9.132000E+03
1.500000E-04 6.994000E+03 8.250000E+02 9.940000E+03
1.600000E-04 7.583000E+03 9.210000E+02 1.066500E+04
1.700000E-04 8.141000E+03 1.017000E+03 1.139400E+04
1.800000E-04 8.706000E+03 1.103000E+03 1.207900E+04
1.900000E-04 9.319000E+03 1.141000E+03 1.275600E+04
2.000000E-04 9.971000E+03 1.237000E+03 1.347500E+04
2.100000E-04 1.054300E+04 1.316000E+03 1.412900E+04
2.200000E-04 1.112600E+04 1.373000E+03 1.489800E+04
2.300000E-04 1.169800E+04 1.413000E+03 1.564800E+04
2.400000E-04 1.231200E+04 1.509000E+03 1.644300E+04
2.500000E-04 1.284900E+04 1.583000E+03 1.723100E+04
2.600000E-04 1.335200E+04 1.670000E+03 1.794600E+04
2.700000E-04 1.385600E+04 1.766000E+03 1.868000E+04
2.800000E-04 1.438200E+04 1.846000E+03 1.945600E+04
2.900000E-04 1.492200E+04 1.925000E+03 2.016900E+04
3.000000E-04 1.543400E+04 2.027000E+03 2.095200E+04
3.100000E-04 1.600900E+04 2.097000E+03 2.170100E+04
3.200000E-04 1.661700E+04 2.159000E+03 2.250800E+04
3.300000E-04 1.717500E+04 2.221000E+03 2.321400E+04
3.400000E-04 1.773000E+04 2.268000E+03 2.395400E+04
3.500000E-04 1.829100E+04 2.328000E+03 2.468300E+04
3.600000E-04 1.884400E+04 2.405000E+03 2.532400E+04
3.700000E-04 1.938700E+04 2.463000E+03 2.601300E+04
3.800000E-04 1.994800E+04 2.517000E+03 2.679900E+04
3.900000E-04 2.051900E+04 2.579000E+03 2.759000E+04
4.000000E-04 2.106600E+04 2.651000E+03 2.836500E+04
4.100000E-04 2.160400E+04 2.730000E+03 2.916500E+04
4.200000E-04 2.217300E+04 2.801000E+03 2.990800E+04
4.300000E-04 2.276100E+04 2.854000E+03 3.062500E+04
4.400000E-04 2.334100E+04 2.897000E+03 3.140700E+04
4.500000E-04 2.392700E+04 2.962000E+03 3.217800E+04
4.600000E-04 2.449700E+04 3.034000E+03 3.294800E+04
4.700000E-04 2.498200E+04 3.121000E+03 3.370200E+04
4.800000E-04 2.549800E+04 3.186000E+03 3.445900E+04
4.900000E-04 2.603500E+04 3.285000E+03 3.522100E+04
5.000000E-04 2.655800E+04 3.402000E+03 3.595900E+04
5.100000E-04 2.707700E+04 3.483000E+03 3.673600E+04
5.200000E-04 2.764200E+04 3.567000E+03 3.751700E+04
5.300000E-04 2.820600E+04 3.625000E+03 3.825900E+04
5.400000E-04 2.875700E+04 3.696000E+03 3.896700E+04
5.500000E-04 2.929200E+04 3.736000E+03 3.972400E+04
5.600000E-04 2.992600E+04 3.807000E+03 4.046800E+04
5.700000E-04 3.055000E+04 3.888000E+03 4.126100E+04
5.800000E-04 3.117000E+04 3.974000E+03 4.208600E+04
5.900000E-04 3.175300E+04 4.032000E+03 4.293500E+04
6.000000E-04 3.234800E+04 4.108000E+03 4.371400E+04
6.100000E-04 3.296200E+04 4.208000E+03 4.447500E+04
6.200000E-04 3.350100E+04 4.257000E+03 4.522500E+04
6.300000E-04 3.407000E+04 4.301000E+03 4.599900E+04
6.400000E-04 3.463500E+04 4.380000E+03 4.676400E+04
6.500000E-04 3.518200E+04 4.423000E+03 4.753200E+04
6.600000E-04 3.578000E+04 4.468000E+03 4.825500E+04
6.700000E-04 3.635500E+04 4.556000E+03 4.897000E+04
6.800000E-04 3.690000E+04 4.680000E+03 4.970900E+04
6.900000E-04 3.749300E+04 4.743000E+03 5.045400E+04
7.000000E-04 3.804200E+04 4.830000E+03 5.123900E+04
7.100000E-04 3.853500E+04 4.895000E+03 5.200500E+04
7.200000E-04 3.906800E+04 5.018000E+03 5.273000E+04
7.300000E-04 3.958500E+04 5.069000E+03 5.352500E+04
7.400000E-04 4.018700E+04 5.115000E+03 5.429500E+04
7.500000E-04 4.073000E+04 5.156000E+03 5.503900E+04
7.600000E-04 4.120600E+04 5.207000E+03 5.583000E+04
7.700000E-04 4.173400E+04 5.277000E+03 5.652200E+04
7.800000E-04 4.226900E+04 5.364000E+03 5.726500E+04
7.900000E-04 4.283600E+04 5.408000E+03 5.798800E+04
8.000000E-04 4.339100E+04 5.469000E+03 5.880300E+04
8.100000E-04 4.394800E+04 5.542000E+03 5.954200E+04
8.200000E-04 4.451200E+04 5.572000E+03 6.024300E+04
8.300000E-04 4.507000E+04 5.643000E+03 6.093400E+04
8.400000E-04 4.564200E+04 5.728000E+03 6.165700E+04
8.500000E-04 4.623700E+04 5.823000E+03 6.244500E+04
8.600000E-04 4.682400E+04 5.887000E+03 6.318100E+04
8.700000E-04 4.738600E+04 5.955000E+03 6.394000E+04
8.800000E-04 4.791300E+04 6.040000E+03 6.468300E+04
8.900000E-04 4.843600E+04 6.107000E+03 6.547100E+04
9.000000E-04 4.896000E+04 6.171000E+03 6.620000E+04
9.100000E-04 4.955700E+04 6.247000E+03 6.692000E+04
9.200000E-04 5.006700E+04 6.332000E+03 6.766700E+04
9.300000E-04 5.058000E+04 6.405000E+03 6.840900E+04
9.400000E-04 5.113900E+04 6.458000E+03 6.916000E+04
9.500000E-04 5.165300E+04 6.520000E+03 6.990400E+04
9.600000E-04 5.218800E+04 6.572000E+03 7.064700E+04
9.700000E-04 5.273600E+04 6.650000E+03 7.139500E+04
9.800000E-04 5.329500E+04 6.748000E+03 7.218400E+04
9.900000E-04 5.395100E+04 6.803000E+03 7.299100E+04
1.000000E-03 5.452800E+04 6.834000E+03 7.384500E+04
