time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 3.700000E+01 1.000000E+01 6.600000E+01
2.000000E-05 2.130000E+02 2.000000E+01 3.080000E+02
3.000000E-05 5.320000E+02 6.000000E+01 6.820000E+02
4.000000E-05 9.510000E+02 1.200000E+02 1.240000E+03
5.000000E-05 1.444000E+03 1.950000E+02 1.829000E+03
6.000000E-05 1.960000E+03 2.700000E+02 2.476000E+03
7.000000E-05 2.499000E+03 3.430000E+02 3.163000E+03
8.000000E-05 3.060000E+03 4.660000E+02 4.014000E+03
9.000000E-05 3.612000E+03 5.350000E+02 4.778000E+03
1.000000E-04 4.136000E+03 5.830000E+02 5.572000E+03
1.100000E-04 4.748000E+03 6.430000E+02 6.317000E+03
1.200000E-04 5.319000E+03 6.980000E+02 7.112000E+03
1.300000E-04 5.873000E+03 7.960000E+02 7.896000E+03
1.400000E-04 6.405000E+03 8.700000E+02 8.661000E+03
1.500000E-04 6.999000E+03 9.870000E+02 9.472000E+03
1.600000E-04 7.570000E+03 1.072000E+03 1.018100E+04
1.700000E-04 8.133000E+03 1.118000E+03 1.091300E+04
1.800000E-04 8.699000E+03 1.193000E+03 1.166000E+04
1.900000E-04 9.259000E+03 1.262000E+03 1.241000E+04
2.000000E-04 9.778000E+03 1.338000E+03 1.319500E+04
2.100000E-04 1.028400E+04 1.454000E+03 1.388100E+04
2.200000E-04 1.084000E+04 1.545000E+03 1.469300E+04
2.300000E-04 1.136200E+04 1.617000E+03 1.547700E+04
2.400000E-04 1.188400E+04 1.700000E+03 1.630400E+04
2.500000E-04 1.240200E+04 1.763000E+03 1.714300E+04
2.600000E-04 1.291400E+04 1.827000E+03 1.797000E+04
2.700000E-04 1.344400E+04 1.868000E+03 1.881700E+04
2.800000E-04 1.398800E+04 1.925000E+03 1.958100E+04
2.900000E-04 1.455700E+04 2.014000E+03 2.032000E+04
3.000000E-04 1.515800E+04 2.079000E+03 2.104000E+04
3.100000E-04 1.572700E+04 2.142000E+03 2.180700E+04
3.200000E-04 1.626500E+04 2.229000E+03 2.255300E+04
3.300000E-04 1.677900E+04 2.286000E+03 2.329800E+04
3.400000E-04 1.730800E+04 2.367000E+03 2.395900E+04
3.500000E-04 1.783700E+04 2.411000E+03 2.472700E+04
3.600000E-04 1.843900E+04 2.494000E+03 2.556500E+04
3.700000E-04 1.903400E+04 2.586000E+03 2.631100E+04
3.800000E-04 1.958300E+04 2.675000E+03 2.707600E+04
3.900000E-04 2.010600E+04 2.763000E+03 2.783800E+04
4.000000E-04 2.064800E+04 2.844000E+03 2.850600E+04
4.100000E-04 2.121500E+04 2.898000E+03 2.923600E+04
4.200000E-04 2.176900E+04 2.986000E+03 3.000300E+04
4.300000E-04 2.230300E+04 3.042000E+03 3.079500E+04
4.400000E-04 2.288700E+04 3.147000E+03 3.153400E+04
4.500000E-04 2.342400E+04 3.204000E+03 3.221200E+04
4.600000E-04 2.394900E+04 3.264000E+03 3.286500E+04
4.700000E-04 2.457300E+04 3.348000E+03 3.357900E+04
4.800000E-04 2.525400E+04 3.403000E+03 3.427800E+04
4.900000E-04 2.585000E+04 3.433000E+03 3.505000E+04
5.000000E-04 2.644100E+04 3.516000E+03 3.580000E+04
5.100000E-04 2.699100E+04 3.601000E+03 3.650000E+04
5.200000E-04 2.753400E+04 3.663000E+03 3.723500E+04
5.300000E-04 2.805200E+04 3.762000E+03 3.805200E+04
5.400000E-04 2.861300E+04 3.818000E+03 3.884100E+04
5.500000E-04 2.919300E+04 3.897000E+03 3.969400E+04
5.600000E-04 2.976100E+04 3.966000E+03 4.050000E+04
5.700000E-04 3.026600E+04 4.074000E+03 4.128700E+04
5.800000E-04 3.079800E+04 4.153000E+03 4.205800E+04
5.900000E-04 3.132400E+04 4.181000E+03 4.282100E+04
6.000000E-04 3.181500E+04 4.254000E+03 4.361500E+04
6.100000E-04 3.231300E+04 4.344000E+03 4.439700E+04
6.200000E-04 3.282100E+04 4.379000E+03 4.515200E+04
6.300000E-04 3.337900E+04 4.458000E+03 4.594900E+04
6.400000E-04 3.394500E+04 4.500000E+03 4.671500E+04
6.500000E-04 3.452300E+04 4.569000E+03 4.744200E+04
6.600000E-04 3.515100E+04 4.632000E+03 4.819600E+04
6.700000E-04 3.576300E+04 4.672000E+03 4.895400E+04
6.800000E-04 3.636700E+04 4.740000E+03 4.981400E+04
6.900000E-04 3.691000E+04 4.805000E+03 5.062400E+04
7.000000E-04 3.743600E+04 4.866000E+03 5.140100E+04
7.100000E-04 3.799300E+04 4.938000E+03 5.211300E+04
7.200000E-04 3.852100E+04 5.000000E+03 5.284200E+04
7.300000E-04 3.904000E+04 5.072000E+03 5.346400E+04
7.400000E-04 3.955700E+04 5.134000E+03 5.418200E+04
7.500000E-04 4.009000E+04 5.188000E+03 5.491200E+04
7.600000E-04 4.064400E+04 5.223000E+03 5.569700E+04
7.700000E-04 4.119500E+04 5.330000E+03 5.654700E+04
7.800000E-04 4.172600E+04 5.391000E+03 5.739600E+04
