time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 4.300000E+01 0.000000E+00 5.400000E+01
2.000000E-05 2.060000E+02 1.800000E+01 2.940000E+02
3.000000E-05 5.060000E+02 2.700000E+01 7.340000E+02
4.000000E-05 9.360000E+02 1.120000E+02 1.365000E+03
5.000000E-05 1.409000E+03 1.890000E+02 2.062000E+03
6.000000E-05 1.950000E+03 2.470000E+02 2.803000E+03
7.000000E-05 2.457000E+03 3.310000E+02 3.562000E+03
8.000000E-05 2.974000E+03 4.400000E+02 4.355000E+03
9.000000E-05 3.520000E+03 4.830000E+02 5.206000E+03
1.000000E-04 4.013000E+03 5.850000E+02 6.034000E+03
1.100000E-04 4.581000E+03 6.280000E+02 6.772000E+03
1.200000E-04 5.149000E+03 6.720000E+02 7.512000E+03
1.300000E-04 5.676000E+03 7.340000E+02 8.313000E+03
1.400000E-04 6.212000E+03 8.410000E+02 9.049000E+03
1.500000E-04 6.775000E+03 9.160000E+02 9.784000E+03
1.600000E-04 7.339000E+03 1.002000E+03 1.050800E+04
1.700000E-04 7.877000E+03 1.084000E+03 1.122600E+04
1.800000E-04 8.441000E+03 1.179000E+03 1.197200E+04
1.900000E-04 9.009000E+03 1.229000E+03 1.271500E+04
2.000000E-04 9.521000E+03 1.333000E+03 1.350300E+04
2.100000E-04 1.006500E+04 1.388000E+03 1.434200E+04
2.200000E-04 1.058000E+04 1.439000E+03 1.513000E+04
2.300000E-04 1.110300E+04 1.532000E+03 1.588800E+04
2.400000E-04 1.160600E+04 1.568000E+03 1.667000E+04
2.500000E-04 1.210000E+04 1.678000E+03 1.743800E+04
2.600000E-04 1.261400E+04 1.727000E+03 1.830300E+04
2.700000E-04 1.315400E+04 1.785000E+03 1.915200E+04
2.800000E-04 1.369800E+04 1.852000E+03 1.994900E+04
2.900000E-04 1.424000E+04 1.880000E+03 2.068900E+04
3.000000E-04 1.473300E+04 1.931000E+03 2.150600E+04
3.100000E-04 1.526300E+04 2.022000E+03 2.235100E+04
3.200000E-04 1.580700E+04 2.073000E+03 2.311200E+04
3.300000E-04 1.634300E+04 2.157000E+03 2.384900E+04
3.400000E-04 1.689400E+04 2.225000E+03 2.463800E+04
3.500000E-04 1.741800E+04 2.302000E+03 2.537500E+04
3.600000E-04 1.801600E+04 2.402000E+03 2.613900E+04
3.700000E-04 1.859300E+04 2.478000E+03 2.686500E+04
3.800000E-04 1.911300E+04 2.572000E+03 2.770100E+04
3.900000E-04 1.962500E+04 2.611000E+03 2.850400E+04
4.000000E-04 2.020500E+04 2.642000E+03 2.922400E+04
4.100000E-04 2.079400E+04 2.695000E+03 2.997400E+04
4.200000E-04 2.133900E+04 2.821000E+03 3.067500E+04
4.300000E-04 2.189200E+04 2.926000E+03 3.144200E+04
4.400000E-04 2.247600E+04 2.997000E+03 3.223500E+04
4.500000E-04 2.304400E+04 3.047000E+03 3.297800E+04
4.600000E-04 2.361900E+04 3.115000E+03 3.374300E+04
4.700000E-04 2.415300E+04 3.188000E+03 3.453100E+04
