time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 6.400000E+01 0.000000E+00 6.900000E+01
2.000000E-05 3.020000E+02 1.800000E+01 3.470000E+02
3.000000E-05 6.930000E+02 7.600000E+01 8.070000E+02
4.000000E-05 1.129000E+03 9.800000E+01 1.361000E+03
5.000000E-05 1.634000E+03 1.790000E+02 2.056000E+03
6.000000E-05 2.167000E+03 2.660000E+02 2.818000E+03
7.000000E-05 2.666000E+03 3.330000E+02 3.559000E+03
8.000000E-05 3.211000E+03 3.870000E+02 4.361000E+03
9.000000E-05 3.736000E+03 4.430000E+02 5.086000E+03
1.000000E-04 4.271000E+03 5.120000E+02 5.865000E+03
1.100000E-04 4.835000E+03 6.120000E+02 6.560000E+03
1.200000E-04 5.402000E+03 6.710000E+02 7.298000E+03
1.300000E-04 5.955000E+03 7.290000E+02 8.016000E+03
1.400000E-04 6.467000E+03 7.990000E+02 8.681000E+03
1.500000E-04 6.976000E+03 8.920000E+02 9.362000E+03
1.600000E-04 7.532000E+03 9.720000E+02 1.001500E+04
1.700000E-04 8.057000E+03 1.048000E+03 1.074900E+04
1.800000E-04 8.602000E+03 1.141000E+03 1.151100E+04
1.900000E-04 9.205000E+03 1.181000E+03 1.229700E+04
2.000000E-04 9.775000E+03 1.274000E+03 1.307700E+04
2.100000E-04 1.032900E+04 1.354000E+03 1.389600E+04
2.200000E-04 1.086700E+04 1.406000E+03 1.474500E+04
2.300000E-04 1.141400E+04 1.462000E+03 1.561700E+04
2.400000E-04 1.193300E+04 1.511000E+03 1.638400E+04
2.500000E-04 1.246000E+04 1.618000E+03 1.715900E+04
2.600000E-04 1.308000E+04 1.658000E+03 1.786500E+04
2.700000E-04 1.362400E+04 1.752000E+03 1.858100E+04
2.800000E-04 1.414000E+04 1.820000E+03 1.935300E+04
2.900000E-04 1.465700E+04 1.885000E+03 2.006900E+04
3.000000E-04 1.516200E+04 1.943000E+03 2.085100E+04
3.100000E-04 1.569600E+04 2.012000E+03 2.159700E+04
3.200000E-04 1.617100E+04 2.080000E+03 2.233800E+04
3.300000E-04 1.673500E+04 2.201000E+03 2.309400E+04
3.400000E-04 1.728900E+04 2.261000E+03 2.385400E+04
3.500000E-04 1.782200E+04 2.320000E+03 2.461900E+04
3.600000E-04 1.835500E+04 2.393000E+03 2.535500E+04
3.700000E-04 1.890500E+04 2.468000E+03 2.606800E+04
3.800000E-04 1.943900E+04 2.532000E+03 2.677400E+04
3.900000E-04 1.994400E+04 2.580000E+03 2.745100E+04
4.000000E-04 2.049200E+04 2.641000E+03 2.824700E+04
4.100000E-04 2.106300E+04 2.696000E+03 2.902000E+04
4.200000E-04 2.168000E+04 2.762000E+03 2.981500E+04
4.300000E-04 2.232200E+04 2.827000E+03 3.058400E+04
4.400000E-04 2.292900E+04 2.889000E+03 3.139900E+04
4.500000E-04 2.348800E+04 2.986000E+03 3.219600E+04
4.600000E-04 2.404000E+04 3.069000E+03 3.289700E+04
4.700000E-04 2.454700E+04 3.181000E+03 3.368700E+04
4.800000E-04 2.506900E+04 3.232000E+03 3.439100E+04
4.900000E-04 2.558800E+04 3.299000E+03 3.514800E+04
5.000000E-04 2.612200E+04 3.356000E+03 3.583600E+04
5.100000E-04 2.672200E+04 3.441000E+03 3.662400E+04
5.200000E-04 2.731300E+04 3.489000E+03 3.740400E+04
5.300000E-04 2.784400E+04 3.541000E+03 3.817500E+04
5.400000E-04 2.839500E+04 3.607000E+03 3.891200E+04
5.500000E-04 2.898100E+04 3.683000E+03 3.964300E+04
5.600000E-04 2.952000E+04 3.797000E+03 4.037400E+04
5.700000E-04 3.002500E+04 3.851000E+03 4.117700E+04
5.800000E-04 3.057900E+04 3.908000E+03 4.193100E+04
