time 'mtrCAB_electrons_from_SolubleIron' 'mtrCAB_electrons_from_mtrB' 'mtrA_electrons_from_SolubleIron'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 5.800000E+01 0.000000E+00 7.300000E+01
2.000000E-05 2.480000E+02 0.000000E+00 3.490000E+02
3.000000E-05 5.600000E+02 6.300000E+01 8.380000E+02
4.000000E-05 1.062000E+03 1.130000E+02 1.503000E+03
5.000000E-05 1.579000E+03 1.830000E+02 2.287000E+03
6.000000E-05 2.186000E+03 2.700000E+02 3.100000E+03
7.000000E-05 2.815000E+03 3.550000E+02 3.861000E+03
8.000000E-05 3.393000E+03 4.530000E+02 4.621000E+03
9.000000E-05 3.983000E+03 5.030000E+02 5.455000E+03
1.000000E-04 4.560000E+03 5.790000E+02 6.218000E+03
1.100000E-04 5.098000E+03 6.470000E+02 6.973000E+03
1.200000E-04 5.634000E+03 7.090000E+02 7.715000E+03
1.300000E-04 6.222000E+03 7.520000E+02 8.411000E+03
1.400000E-04 6.780000E+03 7.950000E+02 9.179000E+03
1.500000E-04 7.340000E+03 8.660000E+02 9.873000E+03
1.600000E-04 7.896000E+03 9.200000E+02 1.057600E+04
1.700000E-04 8.474000E+03 9.850000E+02 1.130200E+04
1.800000E-04 9.049000E+03 1.074000E+03 1.205500E+04
1.900000E-04 9.554000E+03 1.129000E+03 1.282400E+04
2.000000E-04 1.014800E+04 1.211000E+03 1.362800E+04
2.100000E-04 1.067800E+04 1.275000E+03 1.444500E+04
2.200000E-04 1.122200E+04 1.321000E+03 1.528000E+04
2.300000E-04 1.181300E+04 1.391000E+03 1.609900E+04
2.400000E-04 1.231100E+04 1.450000E+03 1.687300E+04
2.500000E-04 1.283400E+04 1.544000E+03 1.765800E+04
2.600000E-04 1.334100E+04 1.653000E+03 1.839800E+04
2.700000E-04 1.384100E+04 1.692000E+03 1.917200E+04
2.800000E-04 1.436700E+04 1.782000E+03 1.989300E+04
2.900000E-04 1.490600E+04 1.885000E+03 2.057400E+04
3.000000E-04 1.548600E+04 1.941000E+03 2.131900E+04
3.100000E-04 1.604500E+04 2.003000E+03 2.204900E+04
3.200000E-04 1.658800E+04 2.080000E+03 2.277000E+04
3.300000E-04 1.714800E+04 2.190000E+03 2.351700E+04
3.400000E-04 1.765000E+04 2.254000E+03 2.429900E+04
3.500000E-04 1.819300E+04 2.330000E+03 2.511900E+04
3.600000E-04 1.878700E+04 2.371000E+03 2.593100E+04
3.700000E-04 1.933500E+04 2.458000E+03 2.666800E+04
3.800000E-04 1.993400E+04 2.519000E+03 2.747100E+04
3.900000E-04 2.045500E+04 2.580000E+03 2.823500E+04
4.000000E-04 2.100800E+04 2.652000E+03 2.898400E+04
4.100000E-04 2.157900E+04 2.727000E+03 2.978100E+04
4.200000E-04 2.213800E+04 2.796000E+03 3.054300E+04
4.300000E-04 2.268700E+04 2.876000E+03 3.129200E+04
4.400000E-04 2.320700E+04 2.938000E+03 3.208900E+04
4.500000E-04 2.375700E+04 3.042000E+03 3.285900E+04
4.600000E-04 2.430100E+04 3.099000E+03 3.363100E+04
4.700000E-04 2.484100E+04 3.156000E+03 3.439700E+04
4.800000E-04 2.538000E+04 3.221000E+03 3.512500E+04
4.900000E-04 2.595100E+04 3.325000E+03 3.588900E+04
5.000000E-04 2.646500E+04 3.404000E+03 3.664800E+04
5.100000E-04 2.698500E+04 3.460000E+03 3.742900E+04
5.200000E-04 2.753600E+04 3.559000E+03 3.819800E+04
5.300000E-04 2.805900E+04 3.614000E+03 3.897300E+04
5.400000E-04 2.857100E+04 3.693000E+03 3.972300E+04
5.500000E-04 2.907800E+04 3.738000E+03 4.048100E+04
5.600000E-04 2.961100E+04 3.851000E+03 4.128800E+04
5.700000E-04 3.014200E+04 3.890000E+03 4.212000E+04
5.800000E-04 3.063300E+04 3.988000E+03 4.292300E+04
5.900000E-04 3.119100E+04 4.094000E+03 4.371700E+04
6.000000E-04 3.176300E+04 4.144000E+03 4.449500E+04
6.100000E-04 3.226700E+04 4.230000E+03 4.524100E+04
6.200000E-04 3.279600E+04 4.307000E+03 4.598200E+04
6.300000E-04 3.331500E+04 4.370000E+03 4.673400E+04
6.400000E-04 3.385400E+04 4.461000E+03 4.748700E+04
6.500000E-04 3.437900E+04 4.540000E+03 4.827300E+04
6.600000E-04 3.494200E+04 4.591000E+03 4.906700E+04
6.700000E-04 3.551100E+04 4.660000E+03 4.982200E+04
6.800000E-04 3.611400E+04 4.744000E+03 5.057200E+04
6.900000E-04 3.668800E+04 4.816000E+03 5.132200E+04
7.000000E-04 3.724000E+04 4.890000E+03 5.207500E+04
7.100000E-04 3.784800E+04 4.949000E+03 5.282900E+04
7.200000E-04 3.840000E+04 5.031000E+03 5.365000E+04
7.300000E-04 3.898400E+04 5.106000E+03 5.440900E+04
7.400000E-04 3.956600E+04 5.181000E+03 5.515800E+04
7.500000E-04 4.013500E+04 5.303000E+03 5.592500E+04
7.600000E-04 4.076000E+04 5.350000E+03 5.665600E+04
7.700000E-04 4.136500E+04 5.440000E+03 5.734300E+04
7.800000E-04 4.191500E+04 5.584000E+03 5.805600E+04
7.900000E-04 4.249100E+04 5.627000E+03 5.878200E+04
8.000000E-04 4.303100E+04 5.698000E+03 5.952900E+04
8.100000E-04 4.352200E+04 5.769000E+03 6.028800E+04
8.200000E-04 4.412700E+04 5.826000E+03 6.104500E+04
8.300000E-04 4.474100E+04 5.900000E+03 6.182200E+04
8.400000E-04 4.539900E+04 5.989000E+03 6.259200E+04
8.500000E-04 4.598000E+04 6.035000E+03 6.333900E+04
8.600000E-04 4.651200E+04 6.122000E+03 6.416800E+04
8.700000E-04 4.704500E+04 6.200000E+03 6.493000E+04
8.800000E-04 4.761100E+04 6.277000E+03 6.576500E+04
8.900000E-04 4.816700E+04 6.340000E+03 6.652100E+04
9.000000E-04 4.875900E+04 6.418000E+03 6.730500E+04
9.100000E-04 4.933500E+04 6.485000E+03 6.813600E+04
9.200000E-04 4.988900E+04 6.549000E+03 6.893300E+04
9.300000E-04 5.048800E+04 6.586000E+03 6.969100E+04
9.400000E-04 5.101800E+04 6.647000E+03 7.045500E+04
9.500000E-04 5.157300E+04 6.706000E+03 7.124400E+04
9.600000E-04 5.214500E+04 6.795000E+03 7.204200E+04
9.700000E-04 5.264200E+04 6.851000E+03 7.280600E+04
9.800000E-04 5.319500E+04 6.956000E+03 7.362100E+04
9.900000E-04 5.373200E+04 7.040000E+03 7.440800E+04
